,COV FP Equity_DX_SI_QTY,COV FP Equity_DX_SHORT_INTEREST_VALUE,COV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COV FP Equity_DX_SI_MV,COV FP Equity_DX_DSS,COV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY,COV FP Equity_DX_BROKER_SI_QTY,COV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COV FP Equity_DX_BROKER_SI_MV_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_INC_x,COV FP Equity_DX_BROKER_SI_MV_INC_x,COV FP Equity_DX_SUPPLY_SI_MV_NEW,COV FP Equity_DX_BROKER_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_NEW,COV FP Equity_DX_SUPPLY_SI_MV_DEC,COV FP Equity_DX_BROKER_SI_QTY_INC,COV FP Equity_DX_SUPPLY_SI_QTY_DEC,COV FP Equity_DX_BROKER_SI_MV_NEW_y,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COV FP Equity_DX_BROKER_SI_MV_INC_y,COV FP Equity_DX_SUPPLY_SI_QTY_INC_y,COV FP Equity_DX_BROKER_SI_MV_ADD,COV FP Equity_DX_SUPPLY_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_DEC,COV FP Equity_DX_SUPPLY_SI_MV,COV FP Equity_DX_BROKER_SI_MV_DEC,COV FP Equity_DX_SUPPLY_SI_MV_RMV,COV FP Equity_DX_BROKER_SI_MV_RMV,COV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COV FP Equity_DX_UTILIZATION_QUANTITY,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COV FP Equity_DX_ACTIVE_UTILIZATION_MV,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COV FP Equity_DX_BROKER_SI_CON_RATIO,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COV FP Equity_DX_DEMAND_SUPPLY_RATIO,COV FP Equity_PX_LAST
2021-09-22,678169.0,51133942.6,1.27,7.17,0.72,51.62,0.0,36148795.8,478402.0,479427.0,36071510.8,,,69009.0,8.15,,,,0.59,108213.0,7915.0,,,8.15,69009.0,,7927.0,7755.0,36.33,0.58,,,3.72,3.72,12366768.0,932454307.2,,939.06,3.73,20.08,0.2937,47.82,0.0528,75.4
2021-09-23,553819.0,42079167.62,1.04,5.91,0.59,42.18,0.0,36270724.56,489317.0,477372.0,37178305.66,,,1912.0,0.37,,,,0.56,4812.0,6867.0,,,0.37,1912.0,,15870.0,6867.0,36.95,0.56,,,3.63,3.63,12992305.0,987155333.9,,981.36,3.63,24.37,0.2336,38.07,0.0411,75.98
2021-09-24,724214.0,54765062.68,1.36,7.69,0.77,55.21,0.0,34432659.56,467527.0,455338.0,35354391.74,,,,,,,,1.63,,21790.0,,,,,,,22034.0,35.54,1.57,,,3.47,3.47,13015194.0,984208970.28,,989.01,3.47,18.44,0.3707,57.12,0.0537,75.62
2021-09-27,482048.0,37088773.12,0.9,5.18,0.51,36.88,0.0,23557412.26,324861.0,306179.0,24994805.34,,,7735.0,,,,,11.5,,150401.0,,,,7735.0,,,149159.0,24.68,11.24,,,2.41,2.41,13151554.0,1011880564.76,,996.63,2.42,16.7,0.2952,49.44,0.0358,76.94
2021-09-28,352454.0,26053399.68,0.66,3.74,0.37,26.8,0.0,22125069.12,316645.0,299311.0,23406398.4,,,7892.0,0.71,,,,1.22,9067.0,16108.0,,,0.71,7892.0,,,15935.0,24.17,1.48,,,2.35,2.35,13139658.0,971283519.36,,1007.12,2.34,23.42,0.1854,30.45,0.0262,73.92
2021-09-29,443940.0,32656226.4,0.83,4.64,0.47,33.03,0.0,21076337.64,293800.0,286519.0,21611928.0,,,,,,,,1.77,,22845.0,,,,,,,12792.0,21.77,1.17,,,2.18,2.18,13157185.0,967842528.6,,974.4,2.19,18.26,0.2845,48.09,0.033,73.56
2021-09-30,244237.0,17785338.34,0.46,2.54,0.26,18.09,0.0,13388758.02,210446.0,183861.0,15324677.72,,,,0.34,,,,7.97,4848.0,107010.0,,,0.34,,,23656.0,107506.0,15.44,7.98,,,1.57,1.57,13231548.0,963521325.36,,973.44,1.56,15.52,0.1898,35.51,0.0182,72.82
2021-10-01,237658.0,17524900.92,0.45,2.42,0.25,17.53,0.0,13153888.68,185663.0,178382.0,13690789.62,,,,,,,,1.81,,24783.0,,,,,,,5479.0,13.57,0.42,,,1.2,1.2,15249492.0,1124497540.08,,1112.07,1.21,15.1,0.1957,36.3,0.0154,73.74
2021-10-04,216583.0,15849543.94,0.41,2.18,0.23,16.08,0.0,12768665.94,183133.0,174483.0,13401672.94,,,,0.15,,,,0.18,2000.0,2530.0,,,0.15,,,,5899.0,13.47,0.42,,,1.19,1.19,15250529.0,1116033712.22,,1121.81,1.19,13.83,0.2127,40.19,0.014,73.18
2021-10-05,203387.0,14826912.3,0.38,2.04,0.22,15.03,0.0,11507848.2,184682.0,157858.0,13463317.8,,,2699.0,0.53,,,,0.94,7329.0,12837.0,,,0.53,2699.0,,11687.0,23954.0,13.51,1.76,,,1.2,1.2,15262089.0,1112606288.1,,1116.77,1.19,14.77,0.2314,42.77,0.0132,72.9
2021-10-06,205264.0,14664060.16,0.39,2.06,0.22,15.04,0.0,11075986.16,178804.0,155039.0,12773757.76,,,682.0,0.54,,,,0.59,7211.0,8019.0,,,0.54,682.0,,1459.0,10030.0,12.96,0.79,,,1.16,1.16,15261972.0,1090315279.68,,1109.05,1.16,14.46,0.2305,42.57,0.0133,71.44
2021-10-07,188068.0,13570986.88,0.35,1.86,0.2,13.61,0.0,10731707.36,170345.0,148721.0,12292095.2,,,,0.0,,,,0.61,11.0,8459.0,,,0.0,,,,6329.0,12.21,0.46,,,1.1,1.1,15277274.0,1102408091.84,,1094.34,1.1,16.18,0.2649,46.2,0.0122,72.16
2021-10-08,187354.0,13515717.56,0.35,1.8,0.2,13.65,0.0,10677224.98,170886.0,148007.0,12327716.04,,,,0.15,,,,,2000.0,,,,0.15,,,541.0,2714.0,12.33,0.14,,,1.11,1.11,15273961.0,1101863546.54,,1102.47,1.11,16.13,0.2549,44.99,0.0121,72.14
2021-10-11,104498.0,7574015.04,0.2,0.99,0.11,7.68,0.0,4754832.96,80226.0,65602.0,5814780.48,,,,,,,,6.54,,90660.0,,,,,,,82405.0,5.81,5.95,,,0.52,0.52,15368753.0,1113927217.44,,1110.52,0.52,19.78,0.1647,28.91,0.0068,72.48
2021-10-12,100311.0,7288597.26,0.19,0.93,0.11,7.4,0.0,4582230.24,78288.0,63064.0,5688406.08,,,,,,,,0.14,,1938.0,,,,,,,2538.0,5.69,0.18,,,0.51,0.51,15369000.0,1116711540.0,,1115.25,0.51,18.63,0.1676,30.13,0.0065,72.66
2021-10-13,96222.0,6976095.0,0.18,0.94,0.1,7.08,0.0,4210292.5,72697.0,58073.0,5270532.5,,,,,,,,0.41,,5591.0,,,,,,,4991.0,5.27,0.39,,,0.47,0.47,15358076.0,1113460510.0,,1114.37,0.47,15.5,0.1665,31.48,0.0062,72.5
2021-10-14,96173.0,7003317.86,0.18,0.94,0.1,7.09,0.0,4301695.86,74424.0,59073.0,5419555.68,,,1776.0,0.07,,,,0.08,1000.0,1049.0,,,0.07,1776.0,,1000.0,,5.41,,,,0.48,0.48,15318971.0,1115527468.22,,1111.27,0.48,15.55,0.1659,31.61,0.0062,72.82
2021-10-15,104812.0,7735125.6,0.2,1.01,0.11,7.8,0.0,5294559.6,79414.0,71742.0,5860753.2,,,6013.0,1.09,,,,0.15,14799.0,2130.0,,,1.09,6013.0,,1107.0,2130.0,5.84,0.16,,,0.52,0.52,15254131.0,1125754867.8,,1114.57,0.52,19.22,0.1687,28.7,0.0068,73.8
2021-10-18,109936.0,8034122.88,0.21,1.06,0.12,8.2,0.0,5605674.48,81510.0,76706.0,5956750.8,,,2570.0,0.48,,,,0.08,6013.0,1107.0,,,0.48,2570.0,,633.0,1049.0,5.97,0.08,,,0.53,0.53,15264881.0,1115557503.48,,1123.78,0.53,19.66,0.1705,26.97,0.0072,73.08
2021-10-19,114035.0,8379291.8,0.21,1.09,0.12,8.5,0.0,5711306.48,82316.0,77726.0,6048579.68,,,174.0,0.08,,,,0.15,1020.0,2023.0,,,0.08,174.0,,2655.0,,6.04,,,,0.53,0.53,15307997.0,1124831619.56,,1118.97,0.54,19.9,0.1648,26.19,0.0074,73.48
2021-10-20,110733.0,8076865.02,0.21,1.06,0.12,8.21,0.0,5342344.42,81347.0,73243.0,5933450.18,,,2621.0,0.15,,,,0.52,2023.0,7133.0,,,0.15,2621.0,,3543.0,6506.0,5.95,0.52,,,0.53,0.53,15295784.0,1115674484.96,,1121.77,0.53,19.25,0.1617,26.93,0.0072,72.94
2021-10-21,144314.0,10566671.08,0.27,1.39,0.15,10.67,0.0,7280337.82,106008.0,99431.0,7761905.76,,,15540.0,,,27695.0,,0.01,,95.0,,,,15540.0,2.04,9216.0,1507.0,7.76,0.12,,,0.69,0.69,15264227.0,1117646700.94,,1114.96,0.69,20.66,0.1533,24.69,0.0094,73.22
2021-10-22,112668.0,8344192.08,0.21,1.11,0.12,8.38,0.0,5460591.92,80189.0,73732.0,5938797.34,,,1360.0,0.15,,,,1.99,2000.0,27179.0,,,0.15,1360.0,,,27699.0,5.92,2.05,,,0.52,0.52,15288522.0,1132267939.32,,1122.71,0.52,19.78,0.1487,26.79,0.0073,74.06
2021-10-25,182794.0,13351273.76,0.34,1.81,0.19,13.54,0.0,7823387.44,129039.0,107111.0,9425008.56,,,36071.0,2.8,,,,0.51,38127.0,6914.0,,,2.8,36071.0,,19693.0,4748.0,9.5,0.35,,,0.84,0.84,15199386.0,1110163153.44,,1122.94,0.84,18.17,0.2157,39.02,0.0119,73.04
2021-10-26,190592.0,14065689.6,0.36,1.89,0.2,14.06,0.0,8944043.4,138105.0,121193.0,10192149.0,,,18420.0,1.03,,,,2.02,14082.0,27270.0,,,1.03,18420.0,,17916.0,,10.15,,,,0.9,0.9,15193163.0,1121255429.4,,1112.79,0.9,16.77,0.2584,45.37,0.0124,73.8
2021-10-27,204595.0,15389635.9,0.38,2.03,0.22,15.25,0.0,9693150.08,143162.0,128864.0,10768645.64,,,4952.0,0.69,,,,0.09,8853.0,1181.0,,,0.69,4952.0,,1286.0,1182.0,10.67,0.09,,,0.93,0.93,15178391.0,1141718571.02,,1124.66,0.94,15.67,0.266,46.6,0.0134,75.22
2021-10-28,202156.0,15359812.88,0.38,2.01,0.21,15.26,0.0,9605771.5,150467.0,126425.0,11432482.66,,,1184.0,0.48,,,,0.15,5261.0,2023.0,,,0.48,1184.0,,8144.0,7700.0,11.35,0.55,,,0.98,0.98,15187114.0,1153916921.72,,1142.29,0.98,15.82,0.2733,47.87,0.0132,75.98
2021-10-29,243115.0,18185002.0,0.46,2.38,0.26,18.55,0.0,12413808.0,184529.0,165960.0,13802769.2,,,2278.0,3.16,,,,0.13,39535.0,1675.0,,,3.16,2278.0,,33459.0,,13.94,,,,1.2,1.2,15170267.0,1134735971.6,,1150.78,1.2,12.65,0.2704,47.85,0.0158,74.8
2021-11-01,377472.0,27797038.08,0.71,3.83,0.4,28.19,0.0,19486690.44,297791.0,264621.0,21929329.24,,,9208.0,7.34,,,,0.22,99373.0,2735.0,,,7.34,9208.0,,106789.0,712.0,22.12,0.2,,,1.94,1.94,15068557.0,1109648537.48,,1122.02,1.93,28.17,0.214,33.05,0.0246,73.64
2021-11-02,397828.0,29232401.44,0.75,4.0,0.42,29.47,0.0,21814521.96,322085.0,296877.0,23666805.8,,,17348.0,2.27,,,,1.2,32256.0,15946.0,,,2.27,17348.0,,22892.0,,23.71,,,,2.09,2.09,15076516.0,1107822395.68,,1109.84,2.09,25.83,0.2024,32.39,0.0258,73.48
2021-11-03,475128.0,34950415.68,0.89,4.72,0.5,35.19,0.0,27737784.12,378350.0,377077.0,27831426.0,,,2603.0,6.35,,,,0.8,85436.0,10734.0,,,6.35,2603.0,,64396.0,5236.0,27.78,0.39,,,2.45,2.45,15045861.0,1106773535.16,,1104.92,2.45,21.25,0.243,40.82,0.0308,73.56
2021-11-04,507307.0,38677085.68,0.95,5.02,0.54,37.67,0.0,30971890.08,412570.0,406242.0,31454336.8,,,37193.0,2.57,,,,0.79,34929.0,10990.0,,,2.57,37193.0,,8017.0,5764.0,30.69,0.43,,,2.67,2.67,15013761.0,1144649138.64,,1113.61,2.68,19.57,0.261,44.27,0.0329,76.24
2021-11-05,502574.0,38748455.4,0.94,4.92,0.53,38.49,0.0,30916945.8,414314.0,400998.0,31943609.4,,,2681.0,0.98,,,,0.86,6123.0,11659.0,,,0.98,2681.0,,10722.0,11367.0,31.71,0.79,,,2.68,2.68,15022609.0,1158243153.9,,1147.39,2.69,19.93,0.2782,46.32,0.0326,77.1
2021-11-08,490361.0,36708424.46,0.92,4.72,0.52,37.9,0.0,29211045.74,410332.0,390209.0,30717453.52,,,1181.0,0.15,,,,0.44,1727.0,6412.0,,,0.15,1181.0,,1249.0,12516.0,31.31,0.54,,,2.75,2.75,14504787.0,1085828354.82,,1111.83,2.74,19.45,0.2762,46.24,0.0329,74.86
2021-11-09,485732.0,36711624.56,0.91,4.69,0.51,36.75,0.0,28944570.28,402160.0,382966.0,30395252.8,,,4723.0,,,614.0,,1.12,,14858.0,,,,4723.0,0.05,1963.0,7857.0,30.19,0.61,,,2.69,2.69,14544600.0,1099280868.0,,1090.52,2.69,19.47,0.2784,46.5,0.0325,75.58
2021-11-10,473784.0,35656983.84,0.89,4.68,0.5,36.22,0.0,28445721.16,388442.0,377966.0,29234144.92,,,5219.0,0.4,,,,1.42,4062.0,18937.0,,,0.4,5219.0,,,9062.0,29.38,0.56,,,2.6,2.6,14560558.0,1095827595.08,,1102.04,2.6,20.05,0.2892,47.06,0.0317,75.26
2021-11-11,482096.0,35607610.56,0.9,4.82,0.51,36.67,0.0,28567201.5,393514.0,386775.0,29064944.04,,,1095.0,0.65,,,,0.46,8809.0,6044.0,,,0.65,1095.0,,10021.0,,29.47,,,,2.55,2.55,15063800.0,1112612268.0,,1130.54,2.54,19.55,0.286,46.86,0.0312,73.86
2021-11-12,379573.0,28240231.2,0.71,3.89,0.4,28.66,0.0,21831192.0,298034.0,293430.0,22173729.6,,,,,,,,7.33,,97503.0,,,,,,2023.0,93345.0,22.08,7.15,,,1.93,1.93,15181709.0,1129519149.6,,1123.6,1.93,25.09,0.2134,32.3,0.0245,74.4
2021-11-15,380576.0,28360523.52,0.71,3.98,0.4,28.82,0.0,22033402.92,300335.0,295671.0,22380964.2,,,6776.0,0.56,,,,0.34,6776.0,4535.0,,,0.56,6776.0,,60.0,4535.0,22.4,0.42,,,1.94,1.94,15178316.0,1131088108.32,,1131.16,1.94,25.21,0.2222,34.3,0.0246,74.52
2021-11-16,372824.0,27857409.28,0.7,3.92,0.39,28.34,0.0,21508899.2,292583.0,287860.0,21861801.76,,,59.0,,,,,0.58,,7811.0,,,,59.0,,,7811.0,21.86,0.53,,,1.89,1.89,15183626.0,1134520534.72,,1134.52,1.89,25.79,0.2184,33.23,0.0241,74.72
2021-11-17,414023.0,30554897.4,0.78,4.36,0.44,31.35,0.0,24130312.2,332679.0,326969.0,24551710.2,,,19741.0,3.04,,,,0.09,41165.0,1136.0,,,3.04,19741.0,,21491.0,2056.0,24.79,0.14,,,2.15,2.15,15146606.0,1117819522.8,,1129.72,2.15,23.54,0.1853,29.25,0.0267,73.8
2021-11-18,445357.0,32724832.36,0.84,4.81,0.47,33.27,0.0,23453860.76,327805.0,319187.0,24087111.4,,,2821.0,0.0,,,,0.59,2813.0,7695.0,,,0.0,2821.0,,,10595.0,24.16,0.86,,,2.12,2.12,15131241.0,1111843588.68,,1114.32,2.12,22.03,0.175,24.98,0.0288,73.48
2021-11-19,365031.0,26508551.22,0.69,4.05,0.39,27.3,0.0,20209928.14,283087.0,278297.0,20557777.94,,,6033.0,0.46,,,,3.74,6033.0,50751.0,,,0.46,6033.0,,,46923.0,20.74,3.45,,,1.83,1.83,15185423.0,1102765418.26,,1114.48,1.83,28.58,0.2115,30.44,0.0236,72.62
2021-11-22,347740.0,25037280.0,0.65,3.91,0.37,25.82,0.0,19684656.0,276165.0,273398.0,19883880.0,,,,0.52,,,,1.12,8161.0,15083.0,,,0.52,,,8161.0,13060.0,20.03,1.0,,,1.79,1.79,15190837.0,1093740264.0,,1103.08,1.78,27.09,0.2167,32.58,0.0225,72.0
2021-11-23,351920.0,25296009.6,0.66,4.01,0.37,25.88,0.0,19991121.84,282908.0,278118.0,20335427.04,,,,0.82,,,,0.59,12777.0,8057.0,,,0.82,,,14800.0,8057.0,20.36,0.67,,,1.83,1.83,15187646.0,1091687994.48,,1093.65,1.83,26.44,0.2303,35.96,0.0227,71.88
2021-11-24,315554.0,23066997.4,0.59,3.51,0.33,23.28,0.0,18201242.1,256864.0,248991.0,18776758.4,,,,,,,,1.87,,26044.0,,,,,,,29127.0,18.53,2.14,,,1.66,1.66,15206401.0,1111587913.1,,1099.05,1.66,22.39,0.2413,40.42,0.0204,73.1
2021-11-25,305844.0,22803728.64,0.57,3.45,0.32,22.68,0.0,17991626.24,248976.0,241304.0,18563650.56,,,,,,,,0.6,,8485.0,,,,,,597.0,7687.0,18.28,0.56,,,1.62,1.62,15163691.0,1130604800.96,,1112.69,1.62,23.08,0.2549,41.68,0.0198,74.56
2021-11-26,300870.0,21632553.0,0.56,3.42,0.32,22.0,0.0,16057858.4,247750.0,223336.0,17813225.0,,,,0.32,,,,1.24,4336.0,16507.0,,,0.32,,,15281.0,22304.0,18.25,1.71,,,1.61,1.61,15121271.0,1087219384.9,,1115.2,1.61,23.65,0.2596,42.71,0.0196,71.9
2021-11-29,330696.0,24259858.56,0.62,3.48,0.35,23.99,0.0,11795187.6,280058.0,160785.0,20545054.88,,,3023.0,,,,,,,,,,,3023.0,,29285.0,62551.0,20.24,4.79,,,1.82,1.82,15123817.0,1109483215.12,,1093.07,1.82,20.19,0.2303,39.11,0.0215,73.36
2021-11-30,471355.0,34512613.1,0.88,4.8,0.5,34.71,0.0,18290356.0,400390.0,249800.0,29316555.8,,,96337.0,6.68,,1847.0,,,87168.0,,,,6.68,96337.0,0.13,23995.0,,29.33,,,,2.6,2.6,14982104.0,1096989654.88,,1097.05,2.6,14.2,0.2215,41.45,0.0306,73.22
2021-12-01,567135.0,41548310.1,1.06,5.41,0.6,42.03,0.0,26683782.84,490170.0,364234.0,35909854.2,,,16990.0,8.65,,,,0.0,114434.0,19.0,,,8.65,16990.0,,72809.0,,35.93,,,,3.19,3.19,14879637.0,1090082206.62,,1088.23,3.2,19.6,0.2104,38.17,0.0369,73.26
2021-12-02,557524.0,40286684.24,1.05,5.21,0.59,41.31,0.0,29875246.66,556328.0,413441.0,40200261.28,,,15585.0,3.63,,3874.0,,1.17,47773.0,15310.0,,,3.63,15585.0,0.29,65883.0,2440.0,40.59,0.18,,,3.6,3.6,14879328.0,1075180241.28,,1087.56,3.6,13.69,0.2,37.89,0.0361,72.26
2021-12-03,668172.0,47440212.0,1.25,6.07,0.71,48.54,0.0,31041555.0,584166.0,437205.0,41475786.0,,,6465.0,1.64,,,,0.33,24843.0,4079.0,,,1.64,6465.0,,25452.0,1079.0,41.9,0.12,,,3.78,3.78,14854495.0,1054669145.0,,1069.73,3.77,20.06,0.1873,33.31,0.0433,71.0
2021-12-06,745981.0,54411854.14,1.4,6.68,0.79,53.96,0.0,36072477.0,656785.0,494550.0,47905897.9,,,65123.0,4.12,,,,0.39,59922.0,5900.0,,,4.12,65123.0,,13396.0,2577.0,47.04,0.27,,,4.26,4.26,14764715.0,1076938312.1,,1054.69,4.27,17.35,0.1694,31.73,0.0484,72.94
2021-12-07,734905.0,52633896.1,1.38,6.49,0.78,54.1,0.0,35312527.48,643342.0,493054.0,46076154.04,,,6937.0,2.12,,,,2.31,26755.0,32922.0,,,2.12,6937.0,,12542.0,28251.0,46.64,1.81,,,4.17,4.17,14780829.0,1058602972.98,,1073.28,4.16,17.69,0.1747,32.48,0.0476,71.62
2021-12-08,673140.0,47631386.4,1.26,5.82,0.71,48.6,0.0,37828791.32,668411.0,534607.0,47296762.36,,,19185.0,3.09,,324.0,,1.77,52156.0,23872.0,,,3.09,19185.0,0.02,29756.0,10927.0,47.67,0.9,,,4.33,4.33,14759568.0,1044387031.68,,1052.17,4.33,12.35,0.1724,34.09,0.0436,70.76
2021-12-09,652911.0,46395855.66,1.23,5.49,0.69,47.15,0.0,36617786.48,642068.0,515308.0,45625352.08,,,8999.0,0.36,,,,2.85,4715.0,40004.0,,,0.36,8999.0,,6632.0,24014.0,45.51,1.78,0.14,,4.17,4.17,14755287.0,1048510694.22,1970.0,1045.96,4.17,12.01,0.178,35.15,0.0424,71.06
2021-12-10,736264.0,52112765.92,1.38,6.24,0.78,53.04,0.0,34728348.56,629375.0,490652.0,44547162.5,,,21865.0,1.68,,,,3.4,23472.0,48030.0,,,1.68,21865.0,,13472.0,48128.0,44.62,3.43,,,4.1,4.1,14728608.0,1042490874.24,,1045.23,4.09,18.24,0.186,33.74,0.0479,70.78
2021-12-13,593720.0,40966680.0,1.11,5.2,0.63,42.54,0.0,32901132.0,585840.0,476828.0,40422960.0,,,4993.0,0.89,,,,3.44,11795.0,48528.0,,,0.89,4993.0,,,25619.0,41.06,1.89,,,3.82,3.82,14731708.0,1016487852.0,,1037.39,3.81,14.76,0.1999,37.11,0.0388,69.0
2021-12-14,573164.0,39605632.4,1.08,5.04,0.61,40.51,0.0,26741285.4,517168.0,386994.0,35736308.8,,,5422.0,0.3,,500.0,,5.3,4993.0,74394.0,,,0.3,5422.0,0.03,300.0,95327.0,35.71,7.17,,,3.37,3.37,14839167.0,1025386439.7,,1024.55,3.37,21.59,0.1639,24.4,0.0373,69.1
2021-12-15,577381.0,39689169.94,1.08,5.08,0.61,40.55,0.0,27135389.96,520232.0,394754.0,35760747.68,2.23,,10620.0,0.6,,7335.0,32300.0,1.22,10232.0,17639.0,2.23,,0.6,10620.0,0.53,10083.0,9807.0,35.82,0.73,,2.29,3.39,3.39,14817355.0,1018544982.7,,1022.21,3.39,24.19,0.171,24.37,0.0376,68.74
2021-12-16,525789.0,36153251.64,0.99,4.59,0.56,36.75,0.0,27447204.24,516652.0,399174.0,35524991.52,,,19419.0,1.87,,,,1.59,27419.0,22999.0,,,1.87,19419.0,,,22999.0,35.47,1.75,,,3.35,3.35,14917149.0,1025703165.24,,1023.66,3.35,15.36,0.1596,26.11,0.0341,68.76
2021-12-17,529586.0,36996877.96,0.99,4.55,0.56,37.29,0.0,28551642.28,467927.0,408698.0,32689380.22,,,9029.0,0.72,,,,4.57,9524.0,67059.0,,,0.72,9029.0,,9305.0,,32.46,,,,3.03,3.03,14956911.0,1044889802.46,,1033.36,3.05,16.31,0.1588,25.68,0.0343,69.86
2021-12-20,511929.0,35108090.82,0.96,4.13,0.54,36.17,0.0,26817591.78,446586.0,391041.0,30626867.88,,,,,,,,1.48,,21341.0,,,,,,,17657.0,30.93,1.11,,,2.9,2.9,14931692.0,1024015437.36,,1038.66,2.89,15.91,0.1623,26.79,0.0333,68.58
2021-12-21,457281.0,32046252.48,0.86,3.64,0.48,32.06,0.0,25641501.12,390507.0,365889.0,27366730.56,,,22487.0,2.04,,,,5.69,31579.0,81638.0,,,2.04,22487.0,,3072.0,56731.0,26.98,4.13,,,2.54,2.54,14992975.0,1050707688.0,,1033.05,2.55,18.71,0.1763,30.03,0.0297,70.08
2021-12-22,460090.0,32555968.4,0.86,3.6,0.49,32.78,0.0,25986751.52,393395.0,367252.0,27836630.2,,,79.0,0.28,,,,0.14,3500.0,2313.0,,,0.28,79.0,,5122.0,2137.0,27.64,0.06,,,2.55,2.55,15004561.0,1061722736.36,,1052.15,2.56,18.39,0.175,29.96,0.0299,70.76
2021-12-23,458508.0,32636599.44,0.86,3.58,0.48,32.91,0.0,25887738.92,400708.0,363694.0,28522395.44,,,,,,,,0.25,,3661.0,,,,,,10974.0,3558.0,28.4,0.17,,,2.63,2.63,14831871.0,1055732577.78,,1050.63,2.63,18.09,0.1739,29.98,0.0301,71.18
2021-12-24,461917.0,33073257.2,0.87,3.59,0.49,33.26,0.0,25926574.8,359771.0,362103.0,25759603.6,,,10461.0,0.12,,,,3.63,1600.0,51398.0,,,0.12,10461.0,,,3191.0,25.68,0.21,,,2.36,2.36,14873009.0,1064907444.4,,1059.9,2.37,18.0,0.17,29.64,0.0303,71.6
2021-12-27,407098.0,29188926.6,0.76,3.2,0.43,29.5,0.0,22552231.2,349683.0,314536.0,25072271.1,,,43.0,0.2,,,,0.88,2173.0,12238.0,,,0.2,43.0,,2107.0,49740.0,25.04,3.46,,,2.29,2.29,14893546.0,1067867248.2,,1065.63,2.3,19.44,0.149,23.05,0.0267,71.7
2021-12-28,391545.0,28097269.2,0.73,3.08,0.41,28.45,0.0,21409883.04,340551.0,298354.0,24437939.76,,,2329.0,,,,,0.82,,11461.0,,,,2329.0,,,16182.0,24.42,1.12,,,2.23,2.23,14898570.0,1069121383.2,,1068.46,2.23,20.2,0.1466,21.9,0.0257,71.76
2021-12-29,399153.0,28778931.3,0.75,3.15,0.42,29.0,0.0,21982785.3,350790.0,304893.0,25291959.0,,,7758.0,0.56,,,,0.14,8039.0,1964.0,,,0.56,7758.0,,4445.0,1500.0,25.2,0.11,,,2.3,2.3,14896678.0,1074050483.8,,1068.72,2.3,20.4,0.1446,21.46,0.0262,72.1
2021-12-30,497479.0,36027429.18,0.93,3.91,0.53,36.47,0.0,23789535.48,415922.0,328494.0,30121071.24,,,19028.0,0.46,,40000.0,,1.34,5721.0,18620.0,,,0.46,19028.0,2.9,64724.0,22120.0,30.21,1.48,,,2.72,2.72,14868435.0,1076772062.7,,1073.73,2.74,16.4,0.1152,16.62,0.0325,72.42
2021-12-31,522649.0,37735257.8,0.98,4.14,0.55,38.27,0.0,25404580.8,437464.0,351864.0,31584900.8,,,21233.0,1.69,,,,0.11,23370.0,1490.0,,,1.69,21233.0,,1799.0,,31.76,,,,2.86,2.86,14843864.0,1071726980.8,,1073.18,2.87,16.18,0.1165,16.4,0.0342,72.2
2022-01-03,524342.0,38088202.88,0.98,4.24,0.55,38.53,0.0,25682380.48,438222.0,353557.0,31832446.08,,,864.0,0.16,,,,0.01,1799.0,106.0,,,0.16,864.0,,,106.0,31.88,0.0,,,2.85,2.85,14921687.0,1083911343.68,,1079.36,2.87,16.19,0.1163,16.29,0.0341,72.64
2022-01-04,515417.0,38367641.48,0.97,4.23,0.54,38.4,0.0,27149533.48,432129.0,364717.0,32167682.76,,,11512.0,0.91,,1800.0,,1.7,12169.0,23593.0,,,0.91,11512.0,0.14,5988.0,2809.0,31.92,0.21,,,2.82,2.82,14913884.0,1110189524.96,,1089.33,2.85,15.99,0.1131,16.26,0.0336,74.44
2022-01-05,463474.0,34315614.96,0.87,3.83,0.49,34.96,0.0,23732189.28,416490.0,320532.0,30836919.6,,,2490.0,0.2,,,,2.07,2110.0,29393.0,,,0.2,2490.0,,11264.0,46295.0,31.1,3.33,,,2.71,2.71,14931544.0,1105531517.76,,1109.97,2.73,17.09,0.1175,18.21,0.0302,74.04
