,ALLOG FP Equity_DX_SI_QTY,ALLOG FP Equity_DX_SHORT_INTEREST_VALUE,ALLOG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLOG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLOG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLOG FP Equity_DX_SI_MV,ALLOG FP Equity_DX_DSS,ALLOG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLOG FP Equity_DX_SUPPLY_SI_QTY,ALLOG FP Equity_DX_BROKER_SI_QTY,ALLOG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLOG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLOG FP Equity_DX_BROKER_SI_MV_INC_x,ALLOG FP Equity_DX_BROKER_SI_QTY_ADD,ALLOG FP Equity_DX_SUPPLY_SI_MV_DEC,ALLOG FP Equity_DX_BROKER_SI_QTY_INC,ALLOG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLOG FP Equity_DX_BROKER_SI_MV_INC_y,ALLOG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLOG FP Equity_DX_BROKER_SI_MV_ADD,ALLOG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLOG FP Equity_DX_BROKER_SI_QTY_DEC,ALLOG FP Equity_DX_SUPPLY_SI_MV,ALLOG FP Equity_DX_BROKER_SI_MV_DEC,ALLOG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLOG FP Equity_DX_UTILIZATION_QUANTITY,ALLOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLOG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLOG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLOG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLOG FP Equity_DX_BROKER_SI_CON_RATIO,ALLOG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLOG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLOG FP Equity_PX_LAST
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.473
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538
2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.516
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546
2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53
2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544
2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546
2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604
2021-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568
2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.574
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2021-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.616
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612
2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.497
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.502
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.508
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.449
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.439
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.409
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.366
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.362
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358
