,ML FP Equity_DX_SI_QTY,ML FP Equity_DX_SHORT_INTEREST_VALUE,ML FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ML FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ML FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ML FP Equity_DX_SI_MV,ML FP Equity_DX_DSS,ML FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ML FP Equity_DX_SUPPLY_SI_QTY,ML FP Equity_DX_BROKER_SI_QTY,ML FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ML FP Equity_DX_BROKER_SI_MV_NEW_x,ML FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ML FP Equity_DX_SUPPLY_SI_QTY_INC_x,ML FP Equity_DX_BROKER_SI_MV_INC_x,ML FP Equity_DX_SUPPLY_SI_MV_NEW,ML FP Equity_DX_BROKER_SI_QTY_ADD,ML FP Equity_DX_BROKER_SI_QTY_NEW,ML FP Equity_DX_SUPPLY_SI_MV_DEC,ML FP Equity_DX_BROKER_SI_QTY_INC,ML FP Equity_DX_SUPPLY_SI_QTY_DEC,ML FP Equity_DX_BROKER_SI_MV_NEW_y,ML FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ML FP Equity_DX_BROKER_SI_MV_INC_y,ML FP Equity_DX_SUPPLY_SI_QTY_INC_y,ML FP Equity_DX_BROKER_SI_MV_ADD,ML FP Equity_DX_SUPPLY_SI_QTY_ADD,ML FP Equity_DX_BROKER_SI_QTY_DEC,ML FP Equity_DX_SUPPLY_SI_MV,ML FP Equity_DX_BROKER_SI_MV_DEC,ML FP Equity_DX_SUPPLY_SI_MV_RMV,ML FP Equity_DX_BROKER_SI_MV_RMV,ML FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ML FP Equity_DX_UTILIZATION_QUANTITY,ML FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ML FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ML FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ML FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ML FP Equity_DX_ACTIVE_UTILIZATION_MV,ML FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ML FP Equity_DX_BROKER_SI_CON_RATIO,ML FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ML FP Equity_DX_DEMAND_SUPPLY_RATIO,ML FP Equity_PX_LAST
2021-01-21,1850967.0,207771045.75,1.14,4.4,1.04,204.89,1.0,115599540.0,1270228.0,1029840.0,142583093.0,,,12336.0,,,,,2.82,,26235.0,,,,12336.0,,16800.0,8698.0,141.33,0.49,,,3.48,3.48,35186856.0,3949724586.0,,3906.98,3.49,20.78,0.3226,51.79,0.0508,112.25
2021-01-22,1728349.0,192624496.05,1.06,4.18,0.97,193.06,0.0,115542778.35,1157850.0,1036723.0,129042382.5,,,12340.0,3.38,,,,15.3,22583.0,137032.0,,,3.38,12340.0,,12314.0,15700.0,129.15,1.49,,,3.28,3.28,34124464.0,3803171512.8,,3807.21,3.28,23.83,0.3672,55.13,0.049,111.45
2021-01-25,1711398.0,187825930.5,1.05,4.13,0.96,190.72,0.0,115818187.25,1122331.0,1055291.0,123175827.25,,,6600.0,2.87,,,,4.79,26506.0,42119.0,,,2.87,6600.0,,,7938.0,124.45,0.88,,,3.29,3.29,32972396.0,3618720461.0,,3661.0,3.29,25.33,0.3806,55.75,0.0502,109.75
2021-01-26,1670536.0,185680076.4,1.03,4.04,0.94,183.82,0.0,114535184.4,1106304.0,1030456.0,122965689.6,,,214.0,0.56,,900.0,,3.74,5900.0,31779.0,,,0.56,214.0,0.1,15538.0,31635.0,121.89,4.49,,,3.36,3.36,31817216.0,3536483558.4,,3503.59,3.36,25.93,0.3562,53.12,0.0507,111.15
2021-01-27,1824285.0,197934922.5,1.12,4.44,1.02,202.67,1.0,118004708.5,1202908.0,1087601.0,130515518.0,,,,6.94,,,,8.41,57435.0,76196.0,,,6.94,,,172800.0,290.0,132.8,0.03,,,3.62,3.62,32008940.0,3472969990.0,,3537.44,3.62,26.05,0.2972,46.76,0.0549,108.5
2021-01-28,1772552.0,196487389.2,1.09,4.22,0.99,192.81,0.0,117786106.2,1230993.0,1062572.0,136455574.05,,,72293.0,,,61037.0,,4.57,,44208.0,,,,72293.0,6.77,,86066.0,134.49,10.83,,,3.38,3.38,35204600.0,3902429910.0,,3841.24,3.38,22.7,0.2882,47.42,0.0486,110.85
2021-01-29,1623840.0,184955376.0,1.0,3.79,0.91,179.88,0.0,101414623.7,1268070.0,890383.0,144433173.0,,,32241.0,1.63,,,,10.42,14000.0,98461.0,,,1.63,32241.0,,103297.0,186189.0,141.49,20.23,,,3.6,3.6,33972880.0,3869511032.0,,3783.83,3.6,11.36,0.2979,51.85,0.0461,113.9
2021-02-01,1637136.0,186960931.2,1.01,3.7,0.92,187.19,0.0,100025610.2,1254857.0,875881.0,143304669.4,,,2100.0,,,156769.0,,19.31,,169462.0,,,,2100.0,18.22,154149.0,171271.0,143.18,18.34,,,3.58,3.58,33826920.0,3863034264.0,,3854.37,3.58,9.61,0.2909,51.42,0.0467,114.2
2021-02-02,1670080.0,191140656.0,1.03,3.73,0.94,191.63,0.0,102401276.25,1227103.0,894725.0,140441938.35,,,42252.0,8.83,,12309.0,,8.23,74214.0,72456.0,,,8.83,42252.0,1.41,2450.0,67679.0,140.28,7.74,,,3.6,3.6,32890112.0,3764273318.4,,3759.4,3.6,11.08,0.2844,50.43,0.049,114.45
2021-02-03,1717339.0,200413461.3,1.05,3.86,0.96,197.41,0.0,105739419.3,1178959.0,906079.0,137584515.3,,,22609.0,9.04,,,,10.91,75000.0,95714.0,,,9.04,22609.0,,24961.0,63646.0,135.35,7.71,,,3.43,3.43,33206544.0,3875203684.8,,3815.09,3.43,10.14,0.3128,53.53,0.0499,116.7
2021-02-04,1622788.0,187513153.4,1.0,3.66,0.91,190.15,0.0,97212561.65,1116056.0,841303.0,128960270.8,,,429.0,,,1246.0,,7.73,,67705.0,,,,429.0,0.14,4373.0,66022.0,130.26,7.31,,,3.23,3.23,33392300.0,3858480265.0,,3891.39,3.24,9.31,0.3482,56.91,0.047,115.55
2021-02-05,1535270.0,181085096.5,0.94,3.34,0.86,178.18,0.0,95753933.1,1070205.0,811818.0,126230679.75,,,31020.0,3.87,,38788.0,,14.61,33612.0,125037.0,,,3.87,31020.0,4.52,48166.0,101885.0,124.01,11.94,,,3.1,3.1,33431924.0,3943295435.8,,3873.8,3.1,8.13,0.3761,59.85,0.0445,117.95
2021-02-08,1485815.0,175326170.0,0.91,3.2,0.83,175.59,0.0,91117594.0,1123208.0,772183.0,132538544.0,,,76760.0,4.86,,5000.0,,3.77,39349.0,33627.0,,,4.86,76760.0,0.58,9870.0,83984.0,132.42,8.35,,,3.25,3.25,33388504.0,3939843472.0,,3932.68,3.26,8.47,0.3493,57.5,0.0431,118.0
2021-02-09,905040.0,106070688.0,0.56,1.91,0.51,106.82,0.0,55399619.6,691774.0,472693.0,81075912.8,,,5806.0,16.96,,42504.0,,69.82,145051.0,592156.0,,,16.96,5806.0,4.98,154916.0,487045.0,81.31,57.39,,,1.99,1.99,33991056.0,3983751763.2,,3997.32,1.99,13.84,0.0923,17.43,0.0261,117.2
2021-02-10,739765.0,86885399.25,0.45,1.53,0.41,87.3,0.0,38407441.95,475888.0,327011.0,55893045.6,,,8619.0,,,,,15.2,,129919.0,,,,8619.0,,15500.0,145682.0,55.82,16.97,12.99,,1.38,1.38,33954176.0,3987917971.2,110086.0,3978.23,1.38,13.54,0.0994,16.83,0.0215,117.45
2021-02-11,682987.0,80080225.75,0.42,1.4,0.38,80.69,0.0,33260307.5,462451.0,283670.0,54222379.75,,,460.0,,,,,3.39,,28897.0,,,,460.0,,15000.0,43341.0,54.27,5.11,,,1.35,1.35,33843516.0,3968152251.0,,3972.21,1.35,11.76,0.0994,18.66,0.0199,117.25
2021-02-12,660898.0,77126796.6,0.41,1.33,0.37,77.99,0.0,34083285.3,438362.0,292059.0,51156845.4,,,7890.0,,,8389.0,,6.05,,51403.0,,,,7890.0,1.03,19424.0,,51.3,,,,1.28,1.28,33774080.0,3941435136.0,,3955.83,1.28,11.95,0.1006,18.88,0.0193,116.7
2021-02-15,674263.0,79360755.1,0.41,1.33,0.38,79.64,0.0,33932674.6,400354.0,288298.0,47121665.8,,,12014.0,2.25,,,,6.8,19578.0,58435.0,,,2.25,12014.0,,8413.0,23339.0,46.9,2.65,,,1.17,1.17,33759224.0,3973460664.8,,3945.56,1.17,12.41,0.1115,18.73,0.0197,117.7
2021-02-16,545003.0,64255853.7,0.33,1.08,0.31,64.67,0.0,26407831.5,335018.0,223985.0,39498622.2,,,333.0,,,,,7.7,,65669.0,,,,333.0,,,64313.0,39.47,7.66,,,0.98,0.98,33756504.0,3979891821.6,,3975.88,0.98,15.13,0.1362,22.84,0.016,117.9
2021-02-17,542400.0,63054000.0,0.33,1.08,0.3,64.29,0.0,24947366.25,333799.0,214601.0,38804133.75,,,,,,2981.0,,0.5,,4200.0,,,,,0.35,2981.0,12365.0,39.18,1.46,,,0.98,0.98,33749732.0,3923406345.0,,3973.92,0.98,15.24,0.1377,23.01,0.0159,116.25
2021-02-18,520438.0,60917267.9,0.32,1.06,0.29,61.0,0.0,23833721.0,322818.0,203620.0,37785846.9,,,,,,,,1.5,,10981.0,,,,,,,10981.0,37.61,1.34,,,0.95,0.95,33633184.0,3936764187.2,,3910.29,0.95,15.84,0.1487,23.92,0.0153,117.05
2021-02-19,530057.0,63103285.85,0.33,1.08,0.3,62.69,0.0,21562336.0,348937.0,181120.0,41540949.85,,,3429.0,,,,,0.7,,6082.0,,,,3429.0,,28772.0,22500.0,41.08,2.57,,,1.1,1.1,31349064.0,3732106069.2,,3674.64,1.11,19.44,0.1518,23.43,0.0167,119.05
2021-02-22,519737.0,62394426.85,0.32,1.07,0.29,62.35,0.0,19839703.1,354475.0,165262.0,42554723.75,,,68.0,,,4342.0,,0.35,,3068.0,,,,68.0,0.51,8538.0,20200.0,42.27,2.28,,,1.06,1.06,33211468.0,3987036733.4,,3953.89,1.06,20.13,0.1522,23.96,0.0155,120.05
2021-02-23,541057.0,64250518.75,0.33,1.11,0.3,65.18,0.0,20770087.5,366151.0,174906.0,43480431.25,,,382.0,1.21,,,,0.12,9644.0,886.0,,,1.21,382.0,,12180.0,,43.76,,,,1.09,1.09,33214516.0,3944223775.0,,3972.65,1.09,20.87,0.1494,23.11,0.0161,118.75
2021-02-24,594683.0,70499669.65,0.37,1.22,0.33,71.02,0.0,22763615.35,406890.0,192017.0,48236809.5,,,6723.0,1.48,,4224.0,,0.29,12887.0,2312.0,,,1.48,6723.0,0.53,36328.0,,48.24,,,,1.21,1.21,33272382.0,3944440886.1,,3945.3,1.21,20.97,0.1415,22.16,0.0177,118.55
2021-02-25,603506.0,71334409.2,0.37,1.25,0.34,71.9,0.0,22932927.6,430807.0,194018.0,50921387.4,,,19942.0,,,17095.0,,1.56,,13120.0,,,,19942.0,2.03,17095.0,15094.0,50.98,1.82,,,1.28,1.28,33095264.0,3911860204.8,,3915.19,1.29,20.68,0.1371,22.3,0.018,118.2
2021-02-26,635929.0,76152497.75,0.39,1.32,0.36,76.14,0.0,30463082.75,468009.0,254389.0,56044077.75,,,69374.0,8.36,,,,3.78,69474.0,32172.0,,,8.36,69374.0,,,9103.0,55.8,1.1,,,1.4,1.4,33036172.0,3956081597.0,,3926.57,1.4,17.85,0.1272,19.47,0.019,119.75
2021-03-01,787242.0,94508402.1,0.48,1.58,0.44,94.86,0.0,34781846.4,612522.0,289728.0,73533266.1,,,78925.0,4.29,,,,0.07,35339.0,576.0,,,4.29,78925.0,,66164.0,,73.47,,,,1.83,1.83,32860414.0,3944892700.7,,3930.05,1.84,14.96,0.1076,15.82,0.0235,120.05
2021-03-02,935089.0,114688665.85,0.57,1.86,0.52,114.34,0.0,63689937.3,811035.0,519282.0,99473442.75,,,148318.0,19.23,,74664.0,,6.46,154890.0,53671.0,,,19.23,148318.0,9.73,103866.0,,98.23,,,,2.42,2.42,32736132.0,4015086589.8,,3933.85,2.44,13.29,0.1425,28.63,0.0279,122.65
2021-03-03,981551.0,122792030.1,0.6,1.95,0.55,122.46,0.0,71364295.8,818424.0,570458.0,102384842.4,,,11657.0,7.03,,,,3.64,51176.0,30387.0,,,7.03,11657.0,,26119.0,,101.38,,,,2.44,2.44,32731684.0,4094733668.4,,4004.39,2.47,13.96,0.1443,28.23,0.0293,125.1
2021-03-04,1059826.0,131312441.4,0.65,2.07,0.59,133.31,0.0,66006857.7,870026.0,532743.0,107796221.4,,,1517.0,,,11561.0,,8.68,,70311.0,,,,1517.0,1.43,120396.0,49276.0,108.8,6.29,,,2.58,2.58,32890966.0,4075190687.4,,4070.49,2.6,15.28,0.1455,28.8,0.0314,123.9
2021-03-05,1080885.0,132570545.25,0.66,2.1,0.61,134.49,0.0,67997160.0,799665.0,554400.0,98078912.25,,,2060.0,7.07,,,,13.2,59384.0,104976.0,,,7.07,2060.0,,32555.0,37727.0,98.7,4.55,,,2.37,2.37,32961904.0,4042777525.6,,4046.96,2.38,14.28,0.1325,25.42,0.032,122.65
2021-03-08,1066293.0,135792413.55,0.65,2.05,0.6,182.42,0.0,65479167.45,799573.0,514167.0,101825621.55,,,2710.0,55.26,,,,2.95,42213.0,33257.0,,,55.26,2710.0,,30455.0,82446.0,100.0,10.55,,,2.36,2.36,33115076.0,4217204928.6,,4073.78,2.4,11.75,0.2835,49.88,0.0314,127.35
2021-03-09,1004410.0,126153896.0,0.62,1.89,0.56,176.1,0.0,68361568.0,821595.0,544280.0,103192332.0,,991.0,,14.41,0.13,7600.0,,11.62,114018.0,93871.0,,991.0,14.41,,0.98,114902.0,91505.0,103.79,11.48,,,2.41,2.41,33284776.0,4180567865.6,,4174.89,2.43,10.8,0.2713,48.59,0.0294,125.6
2021-03-10,1393088.0,176364940.8,0.86,2.59,0.78,225.08,0.0,102043651.2,1008305.0,806032.0,127651413.0,,,64483.0,12.22,,201883.0,,4.0,95018.0,30311.0,,,12.22,64483.0,25.88,152538.0,35149.0,126.8,4.46,,,2.95,2.95,33139456.0,4195455129.6,,4135.71,2.97,9.74,0.2108,41.47,0.0408,126.6
2021-03-11,1574194.0,198427153.7,0.97,2.95,0.88,248.35,0.0,121587830.0,1116460.0,964600.0,140729783.0,,,109365.0,21.78,,,,1.52,170568.0,12200.0,,,21.78,109365.0,,10990.0,12000.0,140.73,1.52,,,3.26,3.26,33175152.0,4181727909.6,,4181.57,3.26,15.27,0.1937,38.06,0.0459,126.05
2021-03-12,1461461.0,183924866.85,0.9,2.79,0.82,233.74,0.0,106821480.0,1126405.0,848800.0,141758069.25,,,66412.0,10.35,,,,12.34,81041.0,98152.0,,,10.35,66412.0,,41685.0,196841.0,141.88,25.21,,,3.26,3.26,33461284.0,4211102591.4,,4207.8,3.26,8.68,0.2261,43.76,0.0423,125.85
2021-03-15,1508639.0,189786786.2,0.93,2.98,0.85,239.46,0.0,99943193.8,1008796.0,794461.0,126906536.8,,,31568.0,4.9,,,,21.61,37967.0,171333.0,,,4.9,31568.0,,22156.0,92306.0,126.93,12.03,,,2.9,2.9,33755468.0,4246437874.4,,4241.09,2.91,10.14,0.2262,43.49,0.0434,125.8
2021-03-16,1153309.0,143298643.25,0.71,2.27,0.65,194.16,0.0,72403581.25,851679.0,582725.0,105821115.75,,,,5.04,,9054.0,,26.25,39962.0,206133.0,,,5.04,,1.14,49016.0,260752.0,106.73,32.93,,,2.45,2.45,33971220.0,4220924085.0,,4250.56,2.45,12.61,0.2501,45.97,0.0331,124.25
2021-03-17,1287722.0,163605080.1,0.79,2.54,0.72,210.04,0.0,91978355.7,983974.0,723954.0,125013896.7,,,91669.0,22.02,,,,7.25,178222.0,55576.0,,,22.02,91669.0,,96202.0,36993.0,122.74,4.75,,,2.83,2.83,33808832.0,4295412105.6,,4224.36,2.82,11.73,0.2155,41.64,0.037,127.05
2021-03-18,1384731.0,174476106.0,0.85,2.71,0.78,224.93,0.0,78183882.0,1140222.0,620507.0,143667972.0,,,65807.0,,,,,13.23,,111869.0,,,,65807.0,,202310.0,103447.0,144.73,13.0,,,3.27,3.27,33686856.0,4244543856.0,,4261.79,3.28,23.51,0.2185,37.73,0.0398,126.0
2021-03-19,1330189.0,167869851.8,0.82,2.62,0.75,217.42,0.0,83221075.6,1192304.0,659438.0,150468764.8,,,29203.0,15.35,,6123.0,,16.95,120716.0,130583.0,,,15.35,29203.0,0.78,153462.0,87908.0,150.34,11.07,,,3.42,3.42,33693928.0,4252173713.6,,4244.91,3.42,22.51,0.2102,36.71,0.0381,126.2
2021-03-22,1384376.0,174431376.0,0.85,2.69,0.78,224.11,0.0,94278114.0,1229034.0,748239.0,154858284.0,,,21092.0,12.42,,,,5.27,97901.0,41417.0,,,12.42,21092.0,,57055.0,9100.0,154.92,1.16,,,3.65,3.65,32430694.0,4086267444.0,,4085.57,3.65,20.23,0.1974,35.31,0.0411,126.0
2021-03-23,1680605.0,209739504.0,1.03,3.27,0.94,261.49,0.0,102807369.6,1377445.0,823777.0,171905136.0,,,65799.0,35.77,,,,24.61,282892.0,194776.0,,,35.77,65799.0,,277388.0,207354.0,173.47,26.21,,,4.1,4.1,32220556.0,4021125388.8,,4045.97,4.11,23.18,0.1708,27.04,0.05,124.8
2021-03-24,1520704.0,189327648.0,0.93,2.97,0.85,239.73,0.0,92401783.5,1110183.0,742183.0,138217783.5,,,,5.4,,151171.0,,43.28,41567.0,340993.0,,,5.4,,18.82,73731.0,274332.0,138.55,35.04,,,3.3,3.3,32511912.0,4047733044.0,,4054.54,3.3,17.76,0.1489,27.56,0.0452,124.5
2021-03-25,1480948.0,188302538.2,0.91,2.85,0.83,236.09,0.0,100452568.8,914300.0,790032.0,116253245.0,,,,14.45,,,,27.85,113095.0,223484.0,,,14.45,,,27601.0,65246.0,114.75,8.0,,,2.73,2.73,32612462.0,4146674543.3,,4093.89,2.73,14.69,0.1353,28.59,0.0442,127.15
2021-03-26,2030069.0,259442818.2,1.25,3.86,1.14,307.39,1.0,165538956.6,1332248.0,1295297.0,170261294.4,,,265114.0,74.75,,,,4.17,592536.0,34719.0,,,74.75,265114.0,,187553.0,87271.0,169.78,10.89,,,4.05,4.05,31560786.0,4033468450.8,,4001.76,4.07,20.6,0.155,28.15,0.0617,127.8
2021-03-29,1996461.0,253949839.2,1.23,3.8,1.12,303.72,1.0,160016200.8,1334544.0,1257989.0,169753996.8,,,14102.0,,,,,1.94,,15506.0,,,,14102.0,,3700.0,37308.0,170.1,4.45,,,4.08,4.08,31373300.0,3990683760.0,,3989.47,4.09,20.87,0.157,28.51,0.061,127.2
2021-03-30,2124322.0,274568618.5,1.3,4.03,1.19,322.04,1.0,178696526.25,1376454.0,1382565.0,177906679.5,,,12427.0,13.62,,,,4.75,109122.0,37768.0,,,13.62,12427.0,,81078.0,3171.0,176.51,0.45,,,4.12,4.12,32001238.0,4136160011.5,,4094.63,4.13,22.28,0.1571,27.35,0.0636,129.25
2021-03-31,1818942.0,232187946.3,1.12,3.37,1.02,284.93,1.0,154773327.3,1238755.0,1212482.0,158127075.75,,,80200.0,,,73771.0,,32.13,,251679.0,,,,80200.0,9.98,33780.0,243854.0,159.4,30.04,,,3.72,3.72,32071928.0,4093981609.2,,4123.24,3.72,23.35,0.1941,34.2,0.0546,127.65
2021-04-01,1603271.0,207383103.85,0.98,2.95,0.9,256.25,0.0,159490102.2,1100664.0,1233012.0,142370888.4,18.03,,,3.17,,,141260.0,18.92,23921.0,147524.0,18.03,,3.17,,,9433.0,144651.0,141.05,18.93,,,3.21,3.21,33157092.0,4288869850.2,,4240.62,3.22,25.99,0.1871,31.02,0.0468,129.35
2021-04-02,1603271.0,207383103.85,0.98,2.96,0.9,257.12,0.0,159490102.2,1100664.0,1233012.0,142370888.4,,,,,,,,,,,,,,,,,,142.09,,,,3.21,3.21,33155532.0,4288668064.2,,4280.22,3.21,25.92,0.1863,30.94,0.0468,
2021-04-05,1619481.0,209479867.35,0.99,2.99,0.91,258.82,0.0,161586865.7,1100664.0,1249222.0,142370888.4,,,,2.28,,,,,16210.0,,,,2.28,,,,,142.15,,,,3.22,3.22,33121888.0,4284316212.8,,4273.05,3.22,25.42,0.1823,30.65,0.0473,
2021-04-06,1459777.0,188676177.25,0.9,2.69,0.82,237.98,0.0,143331012.0,912766.0,1108944.0,117975005.5,,,925.0,,,,,24.6,,190411.0,,,,925.0,,1588.0,140278.0,117.68,18.23,,,2.67,2.67,33284622.0,4302037393.5,,4286.05,2.67,22.2,0.181,32.38,0.0427,129.25
2021-04-07,1382315.0,178871561.0,0.85,2.54,0.78,227.78,0.0,135429004.8,869859.0,1046592.0,112559754.6,,,168763.0,0.45,,800.0,,46.81,4839.0,363306.0,,,0.45,168763.0,0.1,151636.0,67991.0,112.11,8.94,,,2.54,2.54,33355700.0,4316227580.0,,4305.59,2.54,23.26,0.1923,33.9,0.0404,129.4
2021-04-08,1402341.0,176905317.15,0.86,2.6,0.79,229.47,0.0,134320735.5,823961.0,1064770.0,103942680.15,,,10300.0,6.8,,,,7.38,50826.0,57846.0,,,6.8,10300.0,,1648.0,32648.0,105.93,3.88,,,2.41,2.41,33406652.0,4214249149.8,,4293.62,2.41,21.35,0.1805,33.33,0.041,126.15
2021-04-09,1183882.0,147452503.1,0.73,2.17,0.66,198.74,0.0,110049889.0,748223.0,883580.0,93191174.65,,,,0.68,,,,9.9,6400.0,76617.0,,,0.68,,,879.0,187590.0,94.15,24.82,,,2.33,2.33,31301752.0,3898633211.6,,3933.32,2.34,21.48,0.1581,28.72,0.0369,124.55
2021-04-12,1702366.0,212795750.0,1.05,3.08,0.95,261.49,0.0,171307750.0,1187953.0,1370462.0,148494125.0,,,26015.0,66.72,,2132.0,,17.52,543320.0,138667.0,,,66.72,26015.0,0.28,552382.0,58570.0,148.01,7.85,,,3.71,3.71,30866736.0,3858342000.0,,3842.53,3.71,25.51,0.2119,35.33,0.0531,125.0
2021-04-13,2076083.0,259821787.45,1.27,3.74,1.16,308.37,1.0,201361344.0,1359899.0,1608960.0,170191359.85,,,17935.0,38.95,,,,9.05,310191.0,72669.0,,,38.95,17935.0,,226680.0,71693.0,169.64,9.12,,,3.97,3.97,32933184.0,4121587977.6,,4108.0,3.97,18.57,0.1866,34.22,0.0605,125.15
2021-04-14,2100202.0,258219835.9,1.29,3.92,1.18,310.9,1.0,201879227.9,1416194.0,1641962.0,174121052.3,,,89282.0,10.97,,,,4.14,87068.0,32987.0,,,10.97,89282.0,,,54066.0,176.11,6.91,,,4.13,4.13,32906934.0,4045907535.3,,4094.83,4.12,18.33,0.2052,37.55,0.0612,122.95
2021-04-15,1991216.0,246114297.6,1.22,3.69,1.12,294.53,1.0,209237743.2,1426175.0,1692862.0,176275230.0,,,108501.0,25.62,,,,26.45,222269.0,212288.0,,,25.62,108501.0,,113768.0,171369.0,175.74,21.58,,,4.16,4.16,32890096.0,4065215865.6,,4045.75,4.16,25.88,0.2546,41.32,0.058,123.6
2021-04-16,2122603.0,264264073.5,1.3,3.99,1.19,311.34,1.0,229729765.5,1625554.0,1845219.0,202381473.0,,,26570.0,24.63,,,,5.81,198001.0,47274.0,,,24.63,26570.0,,220083.0,45644.0,201.48,5.62,,,4.74,4.74,32686110.0,4069420695.0,,4042.45,4.75,21.87,0.2463,41.57,0.0619,124.5
2021-04-19,2272412.0,280188399.6,1.4,4.33,1.27,332.01,1.0,246002611.5,1734286.0,1995155.0,213837463.8,,,26461.0,21.02,,,,0.65,149936.0,5258.0,,,21.02,26461.0,,87529.0,,215.05,,,,5.11,5.11,32207146.0,3971141101.8,,3993.17,5.11,20.41,0.2338,40.17,0.067,123.3
2021-04-20,2511177.0,307995859.05,1.54,4.84,1.41,359.09,1.0,277501634.85,1961251.0,2262549.0,240547435.15,,,11063.0,35.42,,,,13.69,297557.0,110338.0,,,35.42,11063.0,,326240.0,30163.0,241.45,4.3,,,5.77,5.77,32037584.0,3929409677.6,,3942.79,5.77,18.09,0.2675,45.92,0.0739,122.65
2021-04-21,3700339.0,454031595.3,2.27,7.1,2.07,503.82,1.0,384424989.6,2927212.0,3133048.0,359168912.4,,,122215.0,122.43,,5000.0,,2.07,998830.0,16539.0,,,122.43,122215.0,0.62,860285.0,133331.0,358.77,17.2,,,8.65,8.65,30920448.0,3793938969.6,,3790.69,8.65,30.7,0.3074,45.09,0.1093,122.7
2021-04-22,3834418.0,478727087.3,2.35,7.49,2.15,523.04,1.0,424880405.95,2989189.0,3403127.0,373200246.65,,,216348.0,35.81,,,,30.3,291650.0,250973.0,,,35.81,216348.0,,96602.0,21571.0,367.42,2.94,,,8.8,8.8,30988044.0,3868857293.4,,3815.93,8.78,36.02,0.3307,43.92,0.1129,124.85
2021-04-23,3309071.0,420582924.1,2.03,6.58,1.86,464.1,1.0,373155432.0,3003998.0,2935920.0,381808145.8,,,9087.0,8.18,,,,13.86,61349.0,115474.0,,,8.18,9087.0,,121196.0,528556.0,374.57,61.39,,,8.8,8.8,31135478.0,3957319253.8,,3892.08,8.78,29.17,0.3183,46.91,0.0969,127.1
2021-04-26,3059019.0,391095579.15,1.88,6.1,1.72,438.64,1.0,341701882.3,2303012.0,2672678.0,294440084.2,,,10541.0,8.55,,,,93.82,58999.0,760531.0,,,8.55,10541.0,,49004.0,322241.0,292.88,37.85,,,6.75,6.75,31805488.0,4066331640.8,,4040.08,6.76,22.47,0.3333,51.74,0.0897,127.85
2021-04-27,3121235.0,392651363.0,1.92,6.23,1.75,444.75,1.0,331748312.2,2317197.0,2637109.0,291503382.6,,,25248.0,5.7,,4400.0,,11.26,61191.0,88791.0,,,5.7,25248.0,0.56,77728.0,101160.0,295.58,12.8,,,6.87,6.87,31418788.0,3952483530.4,,3997.56,6.88,22.73,0.3306,51.65,0.0925,125.8
2021-04-28,2850250.0,353003462.5,1.75,5.6,1.6,404.07,1.0,288085255.7,2104188.0,2326082.0,260603683.8,,,79875.0,12.92,,,,48.91,126727.0,380949.0,,,12.92,79875.0,,88065.0,437754.0,263.77,57.01,,,6.24,6.24,31628864.0,3917234806.4,,3957.82,6.25,12.28,0.3731,58.44,0.0845,123.85
2021-04-29,2782892.0,337147365.8,1.71,5.51,1.56,389.28,1.0,279411516.05,1961523.0,2306327.0,237638511.45,,,3421.0,0.0,,,,19.28,3206.0,148152.0,,,0.0,3421.0,,2066.0,22961.0,242.36,4.21,,,5.82,5.82,31740620.0,3845376113.0,,3906.75,5.84,12.4,0.3842,59.43,0.0826,121.15
2021-04-30,2850519.0,343059961.65,1.75,5.62,1.6,393.71,1.0,275682134.5,2033128.0,2290670.0,244686954.8,,,38411.0,0.0,,,,6.95,7709.0,55523.0,,,0.0,38411.0,,88717.0,23366.0,246.49,3.52,,,6.07,6.07,31471032.0,3787538701.2,,3813.99,6.07,12.08,0.374,58.44,0.0851,120.35
2021-05-03,2943291.0,355991046.45,1.81,5.85,1.65,404.66,1.0,276482870.65,2125743.0,2285927.0,257108615.85,,,570.0,0.71,,17279.0,,1.24,6278.0,10168.0,,,0.71,570.0,2.07,102213.0,28300.0,256.16,3.62,,,6.34,6.34,31408388.0,3798844528.6,,3779.99,6.35,11.68,0.3561,56.93,0.0878,120.95
2021-05-04,3090188.0,369740994.2,1.9,6.21,1.73,421.7,1.0,272435512.05,2187663.0,2276937.0,261753877.95,,,60044.0,10.35,,,,13.03,84583.0,108171.0,,,10.35,60044.0,,110047.0,93573.0,264.7,10.94,,,6.53,6.53,31297084.0,3744696100.6,,3780.85,6.54,18.46,0.2714,46.62,0.0923,119.65
