,C50 FP Equity_DX_DSS,C50 FP Equity_PX_LAST
2022-08-26,,86.23
2022-08-29,,85.44
2022-08-30,,85.23
2022-08-31,,84.16
2022-09-01,,82.75
2022-09-02,,84.9
2022-09-05,,83.58
2022-09-06,,83.81
2022-09-07,,83.86
2022-09-08,,84.28
2022-09-09,,85.48
2022-09-12,,87.37
2022-09-13,,85.86
2022-09-14,,85.37
2022-09-15,,84.77
2022-09-16,,83.74
2022-09-19,,83.86
2022-09-20,,83.0
2022-09-21,,83.76
2022-09-22,,82.2
2022-09-23,,80.3
2022-09-26,,80.2
2022-09-27,,79.75
2022-09-28,,80.02
2022-09-29,,78.6
2022-09-30,,79.66
2022-10-03,,80.22
2022-10-04,,83.59
2022-10-05,,82.7
2022-10-06,,82.3
2022-10-07,,80.96
2022-10-10,,80.52
2022-10-11,,80.15
2022-10-12,,79.93
2022-10-13,,80.6
2022-10-14,,81.07
2022-10-17,,82.52
2022-10-18,,83.02
2022-10-19,,83.2
2022-10-20,,83.75
2022-10-21,,83.34
2022-10-24,,84.57
2022-10-25,,85.98
2022-10-26,,86.47
2022-10-27,,86.4
2022-10-28,,86.62
2022-10-31,,86.71
2022-11-01,,87.56
2022-11-02,,86.88
2022-11-03,,86.18
2022-11-04,,88.43
2022-11-07,,88.97
2022-11-08,,89.68
2022-11-09,,89.38
2022-11-10,,92.25
2022-11-11,,92.77
2022-11-14,,92.96
2022-11-15,,93.95
2022-11-16,,93.11
2022-11-17,,93.06
2022-11-18,,94.15
2022-11-21,,93.92
2022-11-22,,94.35
2022-11-23,,94.8
2022-11-24,,95.17
2022-11-25,,95.19
2022-11-28,,94.55
2022-11-29,,94.48
2022-11-30,,95.21
2022-12-01,,95.72
2022-12-02,,95.57
2022-12-05,,95.06
2022-12-06,,94.58
2022-12-07,,94.16
2022-12-08,,94.18
2022-12-09,,94.73
2022-12-12,,94.26
2022-12-13,,95.82
2022-12-14,,95.5
2022-12-15,,92.08
2022-12-16,,91.39
2022-12-19,,91.61
2022-12-20,,91.33
2022-12-21,,93.07
2022-12-22,,91.83
2022-12-23,,91.66
2022-12-27,,92.1
2022-12-28,,91.53
2022-12-29,,92.59
2022-12-30,,91.05
2023-01-02,,92.8
2023-01-03,,93.44
2023-01-04,,95.66
2023-01-05,,95.31
2023-01-06,,96.76
2023-01-09,,98.05
2023-01-10,,97.67
2023-01-11,,98.7
2023-01-12,,99.4
2023-01-13,,100.0
2023-01-16,,100.08
2023-01-17,,100.5
2023-01-18,,100.46
2023-01-19,,98.57
2023-01-20,,99.12
2023-01-23,,99.91
2023-01-24,,99.95
2023-01-25,,99.87
2023-01-26,,100.48
2023-01-27,,100.58
2023-01-30,,100.16
2023-01-31,,100.22
2023-02-01,,100.38
2023-02-02,,102.08
2023-02-03,,102.48
2023-02-06,,101.26
2023-02-07,,101.36
2023-02-08,,101.34
2023-02-09,,102.32
2023-02-10,,101.14
2023-02-13,,102.16
2023-02-14,,102.16
2023-02-15,,103.14
2023-02-16,,103.58
2023-02-17,,103.0
2023-02-20,,102.88
2023-02-21,,102.4
2023-02-22,,102.22
2023-02-23,,102.68
2023-02-24,,100.72
2023-02-27,,102.32
2023-02-28,,102.08
2023-03-01,,101.56
2023-03-02,,102.16
2023-03-03,,103.46
2023-03-06,,103.9
2023-03-07,,103.08
2023-03-08,,103.3
2023-03-09,,103.26
2023-03-10,,101.92
2023-03-13,,98.68
2023-03-14,,100.66
2023-03-15,,97.48
2023-03-16,,99.42
2023-03-17,,97.99
2023-03-20,,99.29
2023-03-21,,100.86
2023-03-22,,101.22
2023-03-23,,101.5
2023-03-24,,99.7
2023-03-27,,100.58
2023-03-28,,100.74
2023-03-29,,102.2
2023-03-30,,103.6
2023-03-31,,104.26
2023-04-03,,104.16
2023-04-04,,104.3
2023-04-05,,103.82
2023-04-06,,104.22
2023-04-11,,104.84
2023-04-12,,104.82
2023-04-13,,105.52
2023-04-14,,106.14
2023-04-17,,105.62
2023-04-18,,106.26
2023-04-19,,106.28
2023-04-20,,106.04
2023-04-21,,106.54
2023-04-24,,106.58
2023-04-25,,106.14
2023-04-26,,105.46
2023-04-27,,105.8
2023-04-28,,105.98
2023-05-02,,104.48
2023-05-03,,104.9
2023-05-04,,104.4
2023-05-05,,105.96
2023-05-08,,106.2
2023-05-09,,105.74
2023-05-10,,105.34
2023-05-11,,105.54
2023-05-12,,105.92
2023-05-15,,105.86
2023-05-16,,105.9
2023-05-17,,106.14
2023-05-18,,107.26
2023-05-19,,107.92
2023-05-22,,107.88
2023-05-23,,106.84
2023-05-24,,104.9
2023-05-25,,105.04
2023-05-26,,106.74
2023-05-29,,106.26
2023-05-30,,105.68
2023-05-31,,103.78
2023-06-01,,104.86
2023-06-02,,106.48
2023-06-05,,105.74
2023-06-06,,105.78
2023-06-07,,105.72
2023-06-08,,105.86
2023-06-09,,105.66
2023-06-12,,106.34
2023-06-13,,107.14
2023-06-14,,107.8
2023-06-15,,107.52
2023-06-16,,108.28
2023-06-19,,107.38
2023-06-20,,106.94
2023-06-21,,106.5
2023-06-22,,105.96
2023-06-23,,105.14
2023-06-26,,105.46
2023-06-27,,106.06
2023-06-28,,107.12
2023-06-29,,107.28
2023-06-30,,108.38
2023-07-03,,108.44
2023-07-04,,108.18
2023-07-05,,107.16
2023-07-06,,103.94
2023-07-07,,104.4
2023-07-10,,104.92
2023-07-11,,105.66
2023-07-12,,107.52
2023-07-13,,108.28
2023-07-14,,108.48
2023-07-17,,107.42
2023-07-18,,107.72
2023-07-19,,107.56
2023-07-20,,107.8
2023-07-21,,108.26
2023-07-24,,108.06
2023-07-25,,108.34
2023-07-26,,107.24
2023-07-27,,109.84
2023-07-28,,110.38
2023-07-31,,110.42
2023-08-01,,108.78
2023-08-02,,107.08
2023-08-03,,106.26
2023-08-04,,107.08
2023-08-07,,107.18
2023-08-08,,105.9
2023-08-09,,106.66
2023-08-10,,108.32
2023-08-11,,106.72
2023-08-14,,106.94
2023-08-15,,105.8
2023-08-16,,105.8
2023-08-17,,104.42
2023-08-18,,104.16
2023-08-21,,104.44
2023-08-22,,105.32
2023-08-23,,105.46
2023-08-24,,104.6
2023-08-25,,104.68
2023-08-28,,106.2
2023-08-29,,106.82
2023-08-30,,106.6
2023-08-31,,106.1
2023-09-01,,105.76
2023-09-04,,105.66
2023-09-05,,105.44
2023-09-06,,104.66
2023-09-07,,104.12
2023-09-08,,104.62
2023-09-11,,105.02
2023-09-12,,104.72
2023-09-13,,104.18
2023-09-14,,105.58
2023-09-15,,106.06
2023-09-18,,104.78
2023-09-19,,104.66
2023-09-20,,105.58
2023-09-21,,104.0
2023-09-22,,103.9
2023-09-25,,102.88
2023-09-26,,101.9
2023-09-27,,102.0
2023-09-28,,102.76
2023-09-29,,103.08
2023-10-02,,102.16
2023-10-03,,101.12
2023-10-04,,101.3
2023-10-05,,101.18
2023-10-06,,102.28
2023-10-09,,101.54
2023-10-10,,103.92
2023-10-11,,103.82
2023-10-12,,103.74
2023-10-13,,102.2
2023-10-16,,102.56
2023-10-17,,102.6
2023-10-18,,101.5
2023-10-19,,101.12
2023-10-20,,99.61
2023-10-23,,99.88
2023-10-24,,100.48
2023-10-25,,100.64
2023-10-26,,100.04
2023-10-27,,99.17
2023-10-30,,99.58
2023-10-31,,100.4
2023-11-01,,101.1
2023-11-02,,103.1
2023-11-03,,103.26
2023-11-06,,102.86
2023-11-07,,102.76
2023-11-08,,103.32
2023-11-09,,104.6
2023-11-10,,103.82
2023-11-13,,104.74
2023-11-14,,106.26
2023-11-15,,106.8
2023-11-16,,106.44
2023-11-17,,107.42
2023-11-20,,107.56
2023-11-21,,107.24
2023-11-22,,107.8
2023-11-23,,108.06
2023-11-24,,108.36
2023-11-27,,107.9
2023-11-28,,107.76
2023-11-29,,108.32
2023-11-30,,108.54
2023-12-01,,109.38
2023-12-04,,109.32
2023-12-05,,110.34
2023-12-06,,111.02
2023-12-07,,110.82
2023-12-08,,112.08
2023-12-11,,112.6
2023-12-12,,112.52
2023-12-13,,112.3
2023-12-14,,112.5
2023-12-15,,112.84
2023-12-18,,112.1
2023-12-19,,112.44
2023-12-20,,112.42
2023-12-21,,112.1
2023-12-22,,111.94
2023-12-27,,112.26
2023-12-28,,111.84
2023-12-29,,111.98
2024-01-02,,111.84
2024-01-03,,110.22
2024-01-04,,110.88
2024-01-05,,110.58
2024-01-08,,111.14
2024-01-09,,110.7
2024-01-10,,110.74
2024-01-11,,110.08
2024-01-12,,111.02
2024-01-15,,110.46
2024-01-16,,110.22
2024-01-17,,109.16
2024-01-18,,110.46
2024-01-19,,110.32
2024-01-22,,111.16
2024-01-23,,110.78
2024-01-24,,113.24
2024-01-25,,113.6
2024-01-26,,114.9
2024-01-29,,115.04
2024-01-30,,115.6
2024-01-31,,115.14
2024-02-01,,115.02
2024-02-02,,115.42
2024-02-05,,115.34
2024-02-06,,116.34
2024-02-07,,116.0
2024-02-08,,116.76
2024-02-09,,117.02
2024-02-12,,117.74
2024-02-13,,116.4
2024-02-14,,116.92
2024-02-15,,117.76
2024-02-16,,118.3
2024-02-19,,118.24
2024-02-20,,118.2
2024-02-21,,118.56
2024-02-22,,120.58
2024-02-23,,120.98
2024-02-26,,120.8
2024-02-27,,121.38
2024-02-28,,121.22
2024-02-29,,121.16
2024-03-01,,121.56
2024-03-04,,121.98
2024-03-05,,121.54
2024-03-06,,122.12
2024-03-07,,123.56
2024-03-08,,123.22
2024-03-11,,122.54
2024-03-12,,123.88
2024-03-13,,124.34
2024-03-14,,124.1
2024-03-15,,123.82
2024-03-18,,123.78
2024-03-19,,124.52
2024-03-20,,124.3
2024-03-21,,125.68
2024-03-22,,125.16
2024-03-25,,125.6
2024-03-26,,126.14
2024-03-27,,126.46
2024-03-28,,126.56
2024-04-02,,125.46
2024-04-03,,126.22
2024-04-04,,126.16
2024-04-05,,124.7
2024-04-08,,125.66
2024-04-09,,124.12
2024-04-10,,124.44
2024-04-11,,123.68
2024-04-12,,123.42
2024-04-15,,124.22
2024-04-16,,122.56
2024-04-17,,122.46
2024-04-18,,122.98
2024-04-19,,122.44
2024-04-22,,123.22
2024-04-23,,125.14
2024-04-24,,124.66
2024-04-25,,123.5
2024-04-26,,125.48
2024-04-29,,124.84
2024-04-30,,123.56
2024-05-02,,122.72
2024-05-03,,123.6
2024-05-06,,124.6
2024-05-07,,126.06
2024-05-08,,126.68
2024-05-09,,127.32
2024-05-10,,128.06
2024-05-13,,128.04
2024-05-14,,128.08
2024-05-15,,128.68
2024-05-16,,128.26
2024-05-17,,128.0
2024-05-20,,128.36
2024-05-21,,127.88
2024-05-22,,127.34
2024-05-23,,127.56
2024-05-24,,127.64
2024-05-27,,128.18
2024-05-28,,127.52
2024-05-29,,125.86
2024-05-30,,126.42
2024-05-31,,126.26
2024-06-03,,126.78
2024-06-04,,125.52
2024-06-05,,127.6
2024-06-06,,128.56
2024-06-07,,128.12
2024-06-10,,127.22
2024-06-11,,125.94
2024-06-12,,127.76
2024-06-13,,125.16
2024-06-14,,122.7
2024-06-17,,123.74
2024-06-18,,124.62
2024-06-19,,123.82
2024-06-20,,125.44
2024-06-21,,124.4
2024-06-24,,125.6
2024-06-25,,125.2
2024-06-26,,124.68
2024-06-27,,124.34
2024-06-28,,124.16
2024-07-01,,125.04
2024-07-02,,124.46
2024-07-03,,126.0
2024-07-04,,126.56
2024-07-05,,126.32
2024-07-08,,126.18
2024-07-09,,124.42
2024-07-10,,125.86
2024-07-11,,126.32
2024-07-12,,128.0
2024-07-15,,126.44
2024-07-16,,125.52
2024-07-17,,124.26
2024-07-18,,123.66
2024-07-19,,122.5
2024-07-22,,124.46
2024-07-23,,124.98
2024-07-24,,123.54
2024-07-25,,122.24
2024-07-26,,123.58
2024-07-29,,122.38
2024-07-30,,123.1
2024-07-31,,123.92
2024-08-01,,121.12
2024-08-02,,117.92
2024-08-05,,116.26
2024-08-06,,116.26
2024-08-07,,118.66
2024-08-08,,118.56
2024-08-09,,118.74
2024-08-12,,118.76
2024-08-13,,119.32
2024-08-14,,120.14
2024-08-15,,122.34
2024-08-16,,123.04
2024-08-19,,123.8
2024-08-20,,123.46
2024-08-21,,124.16
2024-08-22,,124.18
2024-08-23,,124.76
2024-08-26,,124.42
2024-08-27,,124.48
2024-08-28,,124.82
2024-08-29,,126.14
2024-08-30,,125.94
2024-09-02,,126.3
2024-09-03,,124.86
2024-09-04,,123.1
2024-09-05,,122.28
2024-09-06,,120.38
2024-09-09,,121.48
2024-09-10,,120.6
2024-09-11,,121.08
2024-09-12,,122.36
2024-09-13,,123.08
2024-09-16,,122.7
2024-09-17,,123.52
2024-09-18,,122.9
2024-09-19,,125.68
2024-09-20,,123.84
2024-09-23,,124.22
2024-09-24,,125.5
2024-09-25,,124.98
2024-09-26,,127.88
2024-09-27,,128.76
2024-09-30,,126.96
2024-10-01,,125.74
2024-10-02,,126.08
2024-10-03,,125.1
2024-10-04,,125.94
2024-10-07,,126.34
2024-10-08,,125.86
2024-10-09,,126.7
2024-10-10,,126.4
2024-10-11,,127.22
2024-10-14,,128.18
2024-10-15,,125.98
2024-10-16,,124.84
2024-10-17,,125.84
2024-10-18,,126.72
2024-10-21,,125.62
2024-10-22,,125.72
2024-10-23,,125.32
2024-10-24,,125.56
2024-10-25,,125.72
2024-10-28,,126.44
2024-10-29,,126.08
2024-10-30,,124.52
2024-10-31,,122.88
2024-11-01,,124.18
2024-11-04,,123.6
2024-11-05,,123.98
2024-11-06,,122.2
2024-11-07,,123.54
2024-11-08,,122.22
2024-11-11,,123.54
2024-11-12,,120.76
2024-11-13,,120.64
2024-11-14,,123.06
2024-11-15,,122.1
2024-11-18,,122.12
2024-11-19,,121.12
2024-11-20,,120.58
2024-11-21,,121.18
2024-11-22,,122.08
2024-11-25,,122.36
2024-11-26,,121.34
2024-11-27,,120.76
2024-11-28,,121.4
2024-11-29,,122.48
2024-12-02,,123.64
2024-12-03,,124.48
2024-12-04,,125.54
2024-12-05,,126.38
2024-12-06,,127.16
2024-12-09,,127.18
2024-12-10,,126.42
2024-12-11,,126.52
2024-12-12,,126.76
2024-12-13,,126.82
2024-12-16,,126.28
2024-12-17,,126.2
2024-12-18,,126.56
2024-12-19,,124.48
2024-12-20,,124.06
2024-12-23,,123.82
2024-12-24,,126.3
2024-12-27,,125.02
2024-12-30,,124.14
2024-12-31,,125.2
2025-01-02,,125.54
2025-01-03,,124.34
2025-01-06,,127.28
2025-01-07,,127.84
2025-01-08,,127.54
2025-01-09,,128.06
2025-01-10,,127.02
2025-01-13,,126.44
2025-01-14,,127.16
2025-01-15,,128.62
2025-01-16,,130.48
2025-01-17,,131.54
2025-01-20,,132.12
2025-01-21,,132.12
2025-01-22,,133.16
2025-01-23,,133.42
2025-01-24,,133.44
2025-01-27,,132.64
2025-01-28,,132.9
2025-01-29,,133.72
2025-01-30,,135.1
2025-01-31,,135.08
2025-02-03,,133.42
2025-02-04,,134.66
2025-02-05,,134.8
2025-02-06,,137.12
2025-02-07,,136.08
2025-02-10,,137.12
2025-02-11,,137.9
2025-02-12,,138.32
2025-02-13,,140.72
2025-02-14,,140.64
2025-02-17,,141.22
2025-02-18,,141.64
2025-02-19,,139.62
2025-02-20,,139.72
2025-02-21,,140.0
2025-02-24,,139.64
2025-02-25,,139.44
2025-02-26,,141.5
2025-02-27,,140.04
2025-02-28,,139.8
2025-03-03,,141.86
2025-03-04,,137.9
2025-03-05,,140.4
2025-03-06,,141.32
2025-03-07,,139.96
2025-03-10,,137.84
2025-03-11,,135.92
2025-03-12,,137.14
2025-03-13,,136.28
2025-03-14,,138.28
2025-03-17,,139.36
2025-03-18,,140.34
2025-03-19,,140.92
2025-03-20,,139.4
2025-03-21,,138.88
2025-03-24,,138.7
2025-03-25,,140.24
2025-03-26,,138.64
2025-03-27,,137.78
2025-03-28,,136.52
2025-03-31,,134.48
2025-04-01,,136.26
2025-04-02,,135.84
2025-04-03,,130.9
2025-04-04,,124.94
2025-04-07,,119.22
2025-04-08,,122.66
2025-04-09,,118.56
2025-04-10,,123.86
2025-04-11,,123.1
2025-04-14,,126.08
2025-04-15,,127.7
2025-04-16,,127.56
2025-04-17,,126.84
2025-04-22,,127.72
2025-04-23,,131.34
2025-04-24,,131.76
2025-04-25,,132.88
2025-04-28,,133.2
2025-04-29,,133.16
2025-04-30,,132.88
2025-05-02,,136.28
2025-05-05,,136.7
2025-05-06,,136.16
2025-05-07,,135.34
2025-05-08,,136.92
2025-05-09,,137.64
2025-05-12,,139.88
2025-05-13,,140.52
2025-05-14,,140.28
2025-05-15,,140.6
2025-05-16,,141.02
2025-05-19,,141.4
2025-05-20,,142.16
2025-05-21,,142.12
2025-05-22,,141.36
2025-05-23,,138.8
2025-05-26,,140.62
2025-05-27,,141.3
2025-05-28,,140.24
2025-05-29,,140.06
2025-05-30,,139.88
2025-06-02,,139.64
2025-06-03,,140.1
2025-06-04,,141.06
2025-06-05,,141.06
2025-06-06,,141.64
2025-06-09,,141.42
2025-06-10,,141.26
2025-06-11,,140.66
2025-06-12,,139.76
2025-06-13,,138.0
2025-06-16,,139.24
2025-06-17,,137.9
2025-06-18,,137.36
2025-06-19,,135.62
2025-06-20,,136.52
2025-06-23,,136.32
2025-06-24,,138.24
2025-06-25,,137.08
2025-06-26,,136.8
2025-06-27,,138.94
2025-06-30,,138.4
2025-07-01,,137.8
2025-07-02,,138.74
2025-07-03,,139.38
2025-07-04,,138.06
2025-07-07,,139.44
2025-07-08,,140.3
2025-07-09,,142.2
2025-07-10,,142.06
2025-07-11,,140.6
2025-07-14,,140.24
2025-07-15,,139.86
2025-07-16,,138.3
2025-07-17,,140.4
2025-07-18,,139.94
2025-07-21,,139.6
2025-07-22,,138.14
2025-07-23,,139.66
2025-07-24,,140.0
2025-07-25,,139.86
2025-07-28,,139.5
2025-07-29,,140.6
2025-07-30,,140.94
2025-07-31,,138.92
2025-08-01,,134.9
2025-08-04,,137.04
2025-08-05,,137.24
2025-08-06,,137.6
2025-08-07,,139.38
2025-08-08,,139.74
2025-08-11,,139.38
2025-08-12,,139.54
2025-08-13,,140.86
2025-08-14,,142.06
2025-08-15,,142.6
2025-08-18,,142.1
2025-08-19,,143.4
2025-08-20,,143.06
2025-08-21,,142.76
2025-08-22,,143.5
2025-08-25,,142.24
2025-08-26,,140.74
2025-08-27,,140.96
2025-08-28,,141.14
2025-08-29,,139.84
