,ALGEV FP Equity_DX_SI_QTY,ALGEV FP Equity_DX_SHORT_INTEREST_VALUE,ALGEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEV FP Equity_DX_SI_MV,ALGEV FP Equity_DX_DSS,ALGEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEV FP Equity_DX_SUPPLY_SI_QTY,ALGEV FP Equity_DX_BROKER_SI_QTY,ALGEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEV FP Equity_DX_BROKER_SI_MV_INC_x,ALGEV FP Equity_DX_BROKER_SI_QTY_ADD,ALGEV FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEV FP Equity_DX_BROKER_SI_QTY_INC,ALGEV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEV FP Equity_DX_BROKER_SI_MV_INC_y,ALGEV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEV FP Equity_DX_BROKER_SI_MV_ADD,ALGEV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEV FP Equity_DX_BROKER_SI_QTY_DEC,ALGEV FP Equity_DX_SUPPLY_SI_MV,ALGEV FP Equity_DX_BROKER_SI_MV_DEC,ALGEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEV FP Equity_DX_UTILIZATION_QUANTITY,ALGEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEV FP Equity_DX_BROKER_SI_CON_RATIO,ALGEV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALGEV FP Equity_PX_LAST
2000-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8
2000-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9
2000-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9
2000-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.99
2000-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.03
2000-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3
2000-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4
2000-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2
2000-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1
2000-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5
2000-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4
2000-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3
2000-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
2000-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0
2000-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2000-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.25
2000-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5
2000-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6
2000-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2000-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2000-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5
2000-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3
2000-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2
2000-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3
2000-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3
2000-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
2000-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1
2000-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2
2000-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2
2000-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5
2000-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2
2000-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
2000-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2
2000-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9
2000-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2
2000-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2
2000-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0
2000-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.99
2000-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0
2000-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5
2000-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5
2000-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1
2000-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0
2000-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5
2000-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1
2000-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5
2000-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2
2000-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.78
2000-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.15
2000-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.95
2000-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2000-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3
2000-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2000-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.15
2000-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5
2000-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2
2000-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9
2000-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9
2000-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.7
2000-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1
2000-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1
2000-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9
2000-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.11
2000-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2000-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2000-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2000-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2000-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2
2000-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2000-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2000-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.62
2000-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2000-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.75
2000-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9
2000-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2000-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9
2000-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.05
2000-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2000-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2000-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.85
2000-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.85
2000-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2000-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9
2000-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9
2000-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.79
2000-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2000-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.9
2000-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2000-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2000-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.45
2000-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2000-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.01
2000-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2000-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4
2000-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1
2000-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6
2000-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1
2000-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.99
2000-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2000-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9
2000-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9
2000-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.21
2000-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5
2000-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2000-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5
2000-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5
2000-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1
2000-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1
2000-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2
2000-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5
2000-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2000-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7
2000-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0
2000-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2000-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3
2000-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1
2000-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.62
2000-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2000-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.01
2000-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2000-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1
2000-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5
2000-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.44
2000-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2000-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9
2000-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9
2000-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2000-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2000-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.95
2000-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2000-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2000-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2000-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2000-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.32
2000-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41
2000-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41
2000-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42
2000-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.51
2000-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.52
2000-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42
2000-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2000-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25
2000-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.35
2000-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03
2000-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2000-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2000-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2000-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.05
2000-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2000-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2000-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2000-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2000-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.51
2000-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.48
2001-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2001-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2001-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2001-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2001-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2001-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2001-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2001-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2001-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.52
2001-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.52
2001-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2001-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2001-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2001-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49
2001-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2001-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.21
2001-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2001-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65
2001-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4
2001-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.83
2001-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2001-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1
2001-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2001-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2001-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0
2001-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.99
2001-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5
2001-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2001-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.89
2001-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1
2001-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2001-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2001-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2001-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5
2001-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5
2001-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5
2001-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5
2001-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5
2001-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5
2001-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5
2001-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2001-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0
2001-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5
2001-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2001-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2001-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2001-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75
2001-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7
2001-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2001-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2001-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.63
2001-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1
2001-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2001-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1
2001-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2001-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2001-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2001-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.3
2001-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.95
2001-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5
2001-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5
2001-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2001-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6
2001-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75
2001-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.95
