,ATLD FP Equity_DX_SI_QTY,ATLD FP Equity_DX_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATLD FP Equity_DX_SI_MV,ATLD FP Equity_DX_DSS,ATLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SUPPLY_SI_QTY,ATLD FP Equity_DX_BROKER_SI_QTY,ATLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATLD FP Equity_DX_BROKER_SI_QTY_ADD,ATLD FP Equity_DX_SUPPLY_SI_MV_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATLD FP Equity_DX_BROKER_SI_MV_ADD,ATLD FP Equity_DX_BROKER_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_MV,ATLD FP Equity_DX_BROKER_SI_MV_DEC,ATLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATLD FP Equity_DX_UTILIZATION_QUANTITY,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATLD FP Equity_DX_ACTIVE_UTILIZATION_MV,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATLD FP Equity_DX_BROKER_SI_CON_RATIO,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATLD FP Equity_DX_DEMAND_SUPPLY_RATIO,ATLD FP Equity_PX_LAST
2022-01-17,1400.0,62440.0,0.19,11.31,0.03,0.06,0.0,31220.0,700.0,700.0,31220.0,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,14.39,0.7536,85.61,1.0,44.6
2022-01-18,1400.0,61320.0,0.19,11.2,0.03,0.06,0.0,30660.0,700.0,700.0,30660.0,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,14.4,0.7535,85.6,1.0,43.8
2022-01-19,1400.0,61600.0,0.19,10.67,0.03,0.06,0.0,30800.0,700.0,700.0,30800.0,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,14.26,0.7555,85.74,1.0,44.0
2022-01-20,1400.0,62720.0,0.19,10.86,0.03,0.06,0.0,31360.0,700.0,700.0,31360.0,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,14.18,0.7567,85.82,1.0,44.8
2022-01-21,1400.0,62720.0,0.19,10.39,0.03,0.06,0.0,31360.0,700.0,700.0,31360.0,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,1.0,44.8
2022-01-24,1400.0,61320.0,0.19,10.33,0.03,0.06,0.0,30660.0,700.0,700.0,30660.0,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,14.3,0.7548,85.7,1.0,43.8
2022-01-25,1400.0,60480.0,0.19,9.74,0.03,0.06,0.0,30240.0,700.0,700.0,30240.0,,,,,,,,0.03,,100.0,50.0,0.0,0.0,0.0,100.0,14.37,0.7539,85.63,1.0,43.2
2022-01-26,1400.0,61040.0,0.19,9.13,0.03,0.06,0.0,30520.0,700.0,700.0,30520.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.23,0.7559,85.77,2.0,43.6
2022-01-27,1400.0,61040.0,0.19,9.47,0.03,0.06,0.0,30520.0,700.0,700.0,30520.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.29,0.7551,85.71,2.0,43.6
2022-01-28,1400.0,61600.0,0.19,7.58,0.03,0.06,0.0,30800.0,700.0,700.0,30800.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.23,0.7559,85.77,2.0,44.0
2022-01-31,1400.0,61880.0,0.19,7.39,0.03,0.06,0.0,30940.0,700.0,700.0,30940.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.26,0.7555,85.74,2.0,44.2
2022-02-01,1400.0,60760.0,0.19,7.65,0.03,0.06,0.0,30380.0,700.0,700.0,30380.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.4,0.7535,85.6,2.0,43.4
2022-02-02,1400.0,58800.0,0.19,7.36,0.03,0.06,0.0,29400.0,700.0,700.0,29400.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.49,0.7522,85.51,2.0,42.0
2022-02-03,1400.0,57400.0,0.19,6.88,0.03,0.06,0.0,28700.0,700.0,700.0,28700.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.43,0.753,85.57,2.0,41.0
2022-02-04,1400.0,58520.0,0.19,6.51,0.03,0.06,0.0,29260.0,700.0,700.0,29260.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.17,0.7568,85.83,2.0,41.8
2022-02-07,1400.0,59360.0,0.19,6.13,0.03,0.06,0.0,29680.0,700.0,700.0,29680.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.2,0.7564,85.8,2.0,42.4
2022-02-08,1400.0,61880.0,0.19,6.08,0.03,0.06,0.0,30940.0,700.0,700.0,30940.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.03,0.7588,85.97,2.0,44.2
2022-02-09,1400.0,61600.0,0.19,5.76,0.03,0.06,0.0,30800.0,700.0,700.0,30800.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.31,0.7547,85.69,2.0,44.0
2022-02-10,1400.0,61880.0,0.19,5.23,0.03,0.06,0.0,30940.0,700.0,700.0,30940.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.26,0.7555,85.74,2.0,44.2
2022-02-11,1400.0,60480.0,0.19,5.16,0.03,0.06,0.0,30240.0,700.0,700.0,30240.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.43,0.7531,85.57,2.0,43.2
2022-02-14,1400.0,59640.0,0.19,5.12,0.03,0.06,0.0,29820.0,700.0,700.0,29820.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,14.37,0.7539,85.63,2.0,42.6
2022-02-15,1300.0,56680.0,0.18,4.72,0.03,0.06,0.0,26160.0,700.0,600.0,30520.0,,,,,,,100.0,0.03,0.0,100.0,100.0,0.0,0.0,0.0,100.0,7.61,0.8594,92.39,1.8571,43.6
2022-02-16,1200.0,52320.0,0.16,4.27,0.03,0.05,0.0,26160.0,600.0,600.0,26160.0,,,0.0,100.0,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.6
2022-02-17,1200.0,52560.0,0.16,4.29,0.03,0.05,0.0,26280.0,600.0,600.0,26280.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.8
2022-02-18,1200.0,53760.0,0.16,4.18,0.03,0.05,0.0,26880.0,600.0,600.0,26880.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.8
2022-02-21,1200.0,53040.0,0.16,4.08,0.03,0.05,0.0,26520.0,600.0,600.0,26520.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,44.2
2022-02-22,1200.0,52560.0,0.16,4.07,0.03,0.05,0.0,26280.0,600.0,600.0,26280.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.8
2022-02-23,1200.0,51840.0,0.16,3.85,0.03,0.05,0.0,25920.0,600.0,600.0,25920.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,43.2
2022-02-24,1200.0,47760.0,0.16,3.85,0.03,0.05,0.0,23880.0,600.0,600.0,23880.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,39.8
2022-02-25,1200.0,48000.0,0.16,3.58,0.03,0.05,0.0,24000.0,600.0,600.0,24000.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,40.0
2022-02-28,1200.0,50160.0,0.16,3.55,0.03,0.05,0.0,25080.0,600.0,600.0,25080.0,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,41.8
2022-03-01,1200.0,50400.0,0.16,3.21,0.03,0.05,0.0,25200.0,600.0,600.0,25200.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.0
2022-03-02,1200.0,50880.0,0.16,3.13,0.03,0.05,0.0,25440.0,600.0,600.0,25440.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.4
2022-03-03,1200.0,50400.0,0.16,3.12,0.03,0.05,0.0,25200.0,600.0,600.0,25200.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.0
2022-03-04,1200.0,51120.0,0.16,2.95,0.03,0.05,0.0,25560.0,600.0,600.0,25560.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,42.6
2022-03-07,1200.0,48960.0,0.16,2.79,0.03,0.05,0.0,24480.0,600.0,600.0,24480.0,,,,,,,,0.03,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0,40.8
2022-03-08,600.0,24480.0,0.08,1.35,0.01,0.02,0.0,24480.0,0.0,600.0,0.0,,,0.03,600.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,40.8
2022-03-09,600.0,24840.0,0.08,1.38,0.01,0.02,0.0,24840.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,41.4
2022-03-10,600.0,24840.0,0.08,1.37,0.01,0.02,0.0,24840.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,
2022-03-11,600.0,24840.0,0.08,1.53,0.01,0.02,0.0,24840.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,41.4
2022-03-14,600.0,24720.0,0.08,1.55,0.01,0.02,0.0,24720.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,41.2
2022-03-15,600.0,24600.0,0.08,1.56,0.01,0.02,0.0,24600.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,41.0
2022-03-16,600.0,24600.0,0.08,1.58,0.01,0.02,0.0,24600.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,41.0
2022-03-17,600.0,24600.0,0.08,1.65,0.01,0.02,0.0,24600.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,41.0
2022-03-18,600.0,24600.0,0.08,1.71,0.01,0.02,0.0,24600.0,0.0,600.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,41.0
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.6
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0
2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8
