,ALNSC FP Equity_DX_SI_QTY,ALNSC FP Equity_DX_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNSC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNSC FP Equity_DX_SI_MV,ALNSC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SUPPLY_SI_QTY,ALNSC FP Equity_DX_BROKER_SI_QTY,ALNSC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNSC FP Equity_DX_SUPPLY_SI_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNSC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNSC FP Equity_DX_BROKER_SI_CON_RATIO,ALNSC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNSC FP Equity_PX_LAST
2014-11-20,,,,,,,,,,,,,,,,,,,,60.85
2014-11-21,,,,,,,,,,,,,,,,,,,,60.85
2014-11-24,,,,,,,,,,,,,,,,,,,,60.85
2014-11-25,,,,,,,,,,,,,,,,,,,,60.85
2014-11-26,,,,,,,,,,,,,,,,,,,,60.9
2014-11-27,,,,,,,,,,,,,,,,,,,,60.89
2014-11-28,,,,,,,,,,,,,,,,,,,,60.89
2014-12-01,,,,,,,,,,,,,,,,,,,,60.2
2014-12-02,,,,,,,,,,,,,,,,,,,,60.2
2014-12-03,,,,,,,,,,,,,,,,,,,,60.2
2014-12-04,,,,,,,,,,,,,,,,,,,,61.8
2014-12-05,,,,,,,,,,,,,,,,,,,,61.78
2014-12-08,,,,,,,,,,,,,,,,,,,,61.8
2014-12-09,,,,,,,,,,,,,,,,,,,,61.79
2014-12-10,,,,,,,,,,,,,,,,,,,,61.8
2014-12-11,,,,,,,,,,,,,,,,,,,,61.79
2014-12-12,,,,,,,,,,,,,,,,,,,,61.9
2014-12-15,,,,,,,,,,,,,,,,,,,,61.89
2014-12-16,,,,,,,,,,,,,,,,,,,,61.89
2014-12-17,,,,,,,,,,,,,,,,,,,,61.89
2014-12-18,,,,,,,,,,,,,,,,,,,,61.89
2014-12-19,,,,,,,,,,,,,,,,,,,,61.01
2014-12-22,,,,,,,,,,,,,,,,,,,,61.01
2014-12-23,,,,,,,,,,,,,,,,,,,,61.01
2014-12-24,,,,,,,,,,,,,,,,,,,,61.05
2014-12-29,,,,,,,,,,,,,,,,,,,,61.06
2014-12-30,,,,,,,,,,,,,,,,,,,,61.06
2014-12-31,,,,,,,,,,,,,,,,,,,,61.9
2015-01-02,,,,,,,,,,,,,,,,,,,,61.0
2015-01-05,,,,,,,,,,,,,,,,,,,,61.01
2015-01-06,,,,,,,,,,,,,,,,,,,,63.51
2015-01-07,,,,,,,,,,,,,,,,,,,,63.79
2015-01-08,,,,,,,,,,,,,,,,,,,,63.8
2015-01-09,,,,,,,,,,,,,,,,,,,,63.8
2015-01-12,,,,,,,,,,,,,,,,,,,,63.8
2015-01-13,,,,,,,,,,,,,,,,,,,,63.8
2015-01-14,,,,,,,,,,,,,,,,,,,,63.8
2015-01-15,,,,,,,,,,,,,,,,,,,,63.8
2015-01-16,,,,,,,,,,,,,,,,,,,,61.1
2015-01-19,,,,,,,,,,,,,,,,,,,,61.1
2015-01-20,,,,,,,,,,,,,,,,,,,,62.86
2015-01-21,,,,,,,,,,,,,,,,,,,,62.75
2015-01-22,,,,,,,,,,,,,,,,,,,,62.74
2015-01-23,,,,,,,,,,,,,,,,,,,,62.8
2015-01-26,,,,,,,,,,,,,,,,,,,,62.8
2015-01-27,,,,,,,,,,,,,,,,,,,,62.79
2015-01-28,,,,,,,,,,,,,,,,,,,,62.79
2015-01-29,,,,,,,,,,,,,,,,,,,,62.79
2015-01-30,,,,,,,,,,,,,,,,,,,,63.0
2015-02-02,,,,,,,,,,,,,,,,,,,,62.89
2015-02-03,,,,,,,,,,,,,,,,,,,,62.9
2015-02-04,,,,,,,,,,,,,,,,,,,,62.9
2015-02-05,,,,,,,,,,,,,,,,,,,,63.0
2015-02-06,,,,,,,,,,,,,,,,,,,,63.5
2015-02-09,,,,,,,,,,,,,,,,,,,,64.0
2015-02-10,,,,,,,,,,,,,,,,,,,,63.99
2015-02-11,,,,,,,,,,,,,,,,,,,,63.99
2015-02-12,,,,,,,,,,,,,,,,,,,,65.0
2015-02-13,,,,,,,,,,,,,,,,,,,,63.65
2015-02-16,,,,,,,,,,,,,,,,,,,,62.5
2015-02-17,,,,,,,,,,,,,,,,,,,,62.71
2015-02-18,,,,,,,,,,,,,,,,,,,,62.5
2015-02-19,,,,,,,,,,,,,,,,,,,,63.99
2015-02-20,,,,,,,,,,,,,,,,,,,,63.98
2015-02-23,,,,,,,,,,,,,,,,,,,,63.98
2015-02-24,,,,,,,,,,,,,,,,,,,,63.98
2015-02-25,,,,,,,,,,,,,,,,,,,,63.98
2015-02-26,,,,,,,,,,,,,,,,,,,,63.98
2015-02-27,,,,,,,,,,,,,,,,,,,,63.98
2015-03-02,,,,,,,,,,,,,,,,,,,,63.95
2015-03-03,,,,,,,,,,,,,,,,,,,,64.0
2015-03-04,,,,,,,,,,,,,,,,,,,,63.99
2015-03-05,,,,,,,,,,,,,,,,,,,,63.99
2015-03-06,,,,,,,,,,,,,,,,,,,,64.5
2015-03-09,,,,,,,,,,,,,,,,,,,,64.5
2015-03-10,,,,,,,,,,,,,,,,,,,,64.5
2015-03-11,,,,,,,,,,,,,,,,,,,,64.5
2015-03-12,,,,,,,,,,,,,,,,,,,,64.5
2015-03-13,,,,,,,,,,,,,,,,,,,,64.5
2015-03-16,,,,,,,,,,,,,,,,,,,,65.5
2015-03-17,,,,,,,,,,,,,,,,,,,,66.1
2015-03-18,,,,,,,,,,,,,,,,,,,,66.1
2015-03-19,,,,,,,,,,,,,,,,,,,,66.15
2015-03-20,,,,,,,,,,,,,,,,,,,,66.25
2015-03-23,,,,,,,,,,,,,,,,,,,,66.25
2015-03-24,,,,,,,,,,,,,,,,,,,,66.24
2015-03-25,,,,,,,,,,,,,,,,,,,,66.25
2015-03-26,,,,,,,,,,,,,,,,,,,,65.0
2015-03-27,,,,,,,,,,,,,,,,,,,,67.18
2015-03-30,,,,,,,,,,,,,,,,,,,,66.97
2015-03-31,,,,,,,,,,,,,,,,,,,,66.97
2015-04-01,,,,,,,,,,,,,,,,,,,,66.99
2015-04-02,,,,,,,,,,,,,,,,,,,,67.45
2015-04-07,,,,,,,,,,,,,,,,,,,,67.0
2015-04-08,,,,,,,,,,,,,,,,,,,,68.0
2015-04-09,,,,,,,,,,,,,,,,,,,,67.99
2015-04-10,,,,,,,,,,,,,,,,,,,,68.0
2015-04-13,,,,,,,,,,,,,,,,,,,,68.0
2015-04-14,,,,,,,,,,,,,,,,,,,,68.0
2015-04-15,,,,,,,,,,,,,,,,,,,,67.5
2015-04-16,,,,,,,,,,,,,,,,,,,,68.0
2015-04-17,,,,,,,,,,,,,,,,,,,,67.99
2015-04-20,,,,,,,,,,,,,,,,,,,,67.01
2015-04-21,,,,,,,,,,,,,,,,,,,,68.0
2015-04-22,,,,,,,,,,,,,,,,,,,,68.0
2015-04-23,,,,,,,,,,,,,,,,,,,,67.0
2015-04-24,,,,,,,,,,,,,,,,,,,,67.01
2015-04-27,,,,,,,,,,,,,,,,,,,,67.4
2015-04-28,,,,,,,,,,,,,,,,,,,,68.0
2015-04-29,,,,,,,,,,,,,,,,,,,,67.99
2015-04-30,,,,,,,,,,,,,,,,,,,,67.99
2015-05-04,,,,,,,,,,,,,,,,,,,,67.99
2015-05-05,,,,,,,,,,,,,,,,,,,,67.99
2015-05-06,,,,,,,,,,,,,,,,,,,,67.5
2015-05-07,,,,,,,,,,,,,,,,,,,,67.51
2015-05-08,,,,,,,,,,,,,,,,,,,,67.51
2015-05-11,,,,,,,,,,,,,,,,,,,,68.5
2015-05-12,,,,,,,,,,,,,,,,,,,,68.49
2015-05-13,,,,,,,,,,,,,,,,,,,,68.49
2015-05-14,,,,,,,,,,,,,,,,,,,,68.49
2015-05-15,,,,,,,,,,,,,,,,,,,,68.49
2015-05-18,,,,,,,,,,,,,,,,,,,,68.0
2015-05-19,,,,,,,,,,,,,,,,,,,,68.0
2015-05-20,,,,,,,,,,,,,,,,,,,,68.0
2015-05-21,,,,,,,,,,,,,,,,,,,,68.0
2015-05-22,,,,,,,,,,,,,,,,,,,,68.0
2015-05-25,,,,,,,,,,,,,,,,,,,,68.0
2015-05-26,,,,,,,,,,,,,,,,,,,,67.8
2015-05-27,,,,,,,,,,,,,,,,,,,,67.5
2015-05-28,,,,,,,,,,,,,,,,,,,,67.5
2015-05-29,,,,,,,,,,,,,,,,,,,,67.49
2015-06-01,,,,,,,,,,,,,,,,,,,,67.4
2015-06-02,,,,,,,,,,,,,,,,,,,,67.4
2015-06-03,,,,,,,,,,,,,,,,,,,,67.4
2015-06-04,,,,,,,,,,,,,,,,,,,,67.24
2015-06-05,,,,,,,,,,,,,,,,,,,,67.35
2015-06-08,,,,,,,,,,,,,,,,,,,,65.5
2015-06-09,,,,,,,,,,,,,,,,,,,,63.0
2015-06-10,,,,,,,,,,,,,,,,,,,,63.0
2015-06-11,,,,,,,,,,,,,,,,,,,,63.01
2015-06-12,,,,,,,,,,,,,,,,,,,,63.01
2015-06-15,,,,,,,,,,,,,,,,,,,,63.01
2015-06-16,,,,,,,,,,,,,,,,,,,,63.01
2015-06-17,,,,,,,,,,,,,,,,,,,,63.01
2015-06-18,,,,,,,,,,,,,,,,,,,,63.0
2015-06-19,,,,,,,,,,,,,,,,,,,,63.0
2015-06-22,,,,,,,,,,,,,,,,,,,,63.0
2015-06-23,,,,,,,,,,,,,,,,,,,,63.0
2015-06-24,,,,,,,,,,,,,,,,,,,,63.0
2015-06-25,,,,,,,,,,,,,,,,,,,,63.0
2015-06-26,,,,,,,,,,,,,,,,,,,,63.0
2015-06-29,,,,,,,,,,,,,,,,,,,,63.0
2015-06-30,,,,,,,,,,,,,,,,,,,,62.51
2015-07-01,,,,,,,,,,,,,,,,,,,,62.51
2015-07-02,,,,,,,,,,,,,,,,,,,,62.51
2015-07-03,,,,,,,,,,,,,,,,,,,,62.51
2015-07-06,,,,,,,,,,,,,,,,,,,,62.51
2015-07-07,,,,,,,,,,,,,,,,,,,,62.51
2015-07-08,,,,,,,,,,,,,,,,,,,,62.51
2015-07-09,,,,,,,,,,,,,,,,,,,,62.51
2015-07-10,,,,,,,,,,,,,,,,,,,,62.51
2015-07-13,,,,,,,,,,,,,,,,,,,,62.51
2015-07-14,,,,,,,,,,,,,,,,,,,,62.51
2015-07-15,,,,,,,,,,,,,,,,,,,,62.51
2015-07-16,,,,,,,,,,,,,,,,,,,,62.51
2015-07-17,,,,,,,,,,,,,,,,,,,,62.51
2015-07-20,,,,,,,,,,,,,,,,,,,,62.51
2015-07-21,,,,,,,,,,,,,,,,,,,,62.56
2015-07-22,,,,,,,,,,,,,,,,,,,,62.56
2015-07-23,,,,,,,,,,,,,,,,,,,,62.56
2015-07-24,,,,,,,,,,,,,,,,,,,,62.56
2015-07-27,,,,,,,,,,,,,,,,,,,,62.56
2015-07-28,,,,,,,,,,,,,,,,,,,,64.86
2015-07-29,,,,,,,,,,,,,,,,,,,,64.86
2015-07-30,,,,,,,,,,,,,,,,,,,,64.88
2015-07-31,,,,,,,,,,,,,,,,,,,,64.88
2015-08-03,,,,,,,,,,,,,,,,,,,,64.83
2015-08-04,,,,,,,,,,,,,,,,,,,,64.83
2015-08-05,,,,,,,,,,,,,,,,,,,,64.83
2015-08-06,,,,,,,,,,,,,,,,,,,,64.83
2015-08-07,,,,,,,,,,,,,,,,,,,,64.83
2015-08-10,,,,,,,,,,,,,,,,,,,,64.83
2015-08-11,,,,,,,,,,,,,,,,,,,,64.83
2015-08-12,,,,,,,,,,,,,,,,,,,,64.83
2015-08-13,,,,,,,,,,,,,,,,,,,,64.83
2015-08-14,,,,,,,,,,,,,,,,,,,,64.83
2015-08-17,,,,,,,,,,,,,,,,,,,,64.84
2015-08-18,,,,,,,,,,,,,,,,,,,,64.83
2015-08-19,,,,,,,,,,,,,,,,,,,,64.83
2015-08-20,,,,,,,,,,,,,,,,,,,,64.83
2015-08-21,,,,,,,,,,,,,,,,,,,,64.83
2015-08-24,,,,,,,,,,,,,,,,,,,,63.1
2015-08-25,,,,,,,,,,,,,,,,,,,,63.0
2015-08-26,,,,,,,,,,,,,,,,,,,,62.0
2015-08-27,,,,,,,,,,,,,,,,,,,,62.01
2015-08-28,,,,,,,,,,,,,,,,,,,,64.41
2015-08-31,,,,,,,,,,,,,,,,,,,,64.43
2015-09-01,,,,,,,,,,,,,,,,,,,,64.43
2015-09-02,,,,,,,,,,,,,,,,,,,,66.0
2015-09-03,,,,,,,,,,,,,,,,,,,,65.99
2015-09-04,,,,,,,,,,,,,,,,,,,,65.99
2015-09-07,,,,,,,,,,,,,,,,,,,,65.99
2015-09-08,,,,,,,,,,,,,,,,,,,,67.0
2015-09-09,,,,,,,,,,,,,,,,,,,,66.99
2015-09-10,,,,,,,,,,,,,,,,,,,,66.98
2015-09-11,,,,,,,,,,,,,,,,,,,,67.0
2015-09-14,,,,,,,,,,,,,,,,,,,,66.99
2015-09-15,,,,,,,,,,,,,,,,,,,,66.99
2015-09-16,,,,,,,,,,,,,,,,,,,,66.99
2015-09-17,,,,,,,,,,,,,,,,,,,,67.0
2015-09-18,,,,,,,,,,,,,,,,,,,,68.0
2015-09-21,,,,,,,,,,,,,,,,,,,,66.8
2015-09-22,,,,,,,,,,,,,,,,,,,,66.5
2015-09-23,,,,,,,,,,,,,,,,,,,,68.0
2015-09-24,,,,,,,,,,,,,,,,,,,,67.99
2015-09-25,,,,,,,,,,,,,,,,,,,,67.84
2015-09-28,,,,,,,,,,,,,,,,,,,,67.84
2015-09-29,,,,,,,,,,,,,,,,,,,,67.84
2015-09-30,,,,,,,,,,,,,,,,,,,,67.96
2015-10-01,,,,,,,,,,,,,,,,,,,,68.0
2015-10-02,,,,,,,,,,,,,,,,,,,,67.99
2015-10-05,,,,,,,,,,,,,,,,,,,,68.0
2015-10-06,,,,,,,,,,,,,,,,,,,,67.99
2015-10-07,,,,,,,,,,,,,,,,,,,,67.99
2015-10-08,,,,,,,,,,,,,,,,,,,,65.5
2015-10-09,,,,,,,,,,,,,,,,,,,,67.95
2015-10-12,,,,,,,,,,,,,,,,,,,,67.95
2015-10-13,,,,,,,,,,,,,,,,,,,,67.95
2015-10-14,,,,,,,,,,,,,,,,,,,,67.95
2015-10-15,,,,,,,,,,,,,,,,,,,,67.95
2015-10-16,,,,,,,,,,,,,,,,,,,,67.95
2015-10-19,,,,,,,,,,,,,,,,,,,,67.79
2015-10-20,,,,,,,,,,,,,,,,,,,,67.48
2015-10-21,,,,,,,,,,,,,,,,,,,,67.48
2015-10-22,,,,,,,,,,,,,,,,,,,,67.48
2015-10-23,,,,,,,,,,,,,,,,,,,,65.5
2015-10-26,,,,,,,,,,,,,,,,,,,,65.5
2015-10-27,,,,,,,,,,,,,,,,,,,,67.5
2015-10-28,,,,,,,,,,,,,,,,,,,,67.75
2015-10-29,,,,,,,,,,,,,,,,,,,,68.0
2015-10-30,,,,,,,,,,,,,,,,,,,,68.0
2015-11-02,,,,,,,,,,,,,,,,,,,,73.95
2015-11-03,,,,,,,,,,,,,,,,,,,,69.5
2015-11-04,,,,,,,,,,,,,,,,,,,,69.5
2015-11-05,,,,,,,,,,,,,,,,,,,,72.31
2015-11-06,,,,,,,,,,,,,,,,,,,,72.35
2015-11-09,,,,,,,,,,,,,,,,,,,,70.0
2015-11-10,,,,,,,,,,,,,,,,,,,,70.0
2015-11-11,,,,,,,,,,,,,,,,,,,,70.0
2015-11-12,,,,,,,,,,,,,,,,,,,,70.0
2015-11-13,,,,,,,,,,,,,,,,,,,,70.0
2015-11-16,,,,,,,,,,,,,,,,,,,,70.0
2015-11-17,,,,,,,,,,,,,,,,,,,,70.0
2015-11-18,,,,,,,,,,,,,,,,,,,,70.0
2015-11-19,,,,,,,,,,,,,,,,,,,,70.0
2015-11-20,,,,,,,,,,,,,,,,,,,,70.0
2015-11-23,,,,,,,,,,,,,,,,,,,,68.0
2015-11-24,,,,,,,,,,,,,,,,,,,,70.01
2015-11-25,,,,,,,,,,,,,,,,,,,,70.01
2015-11-26,,,,,,,,,,,,,,,,,,,,68.0
2015-11-27,,,,,,,,,,,,,,,,,,,,68.0
2015-11-30,,,,,,,,,,,,,,,,,,,,69.89
2015-12-02,,,,,,,,,,,,,,,,,,,,69.88
2015-12-03,,,,,,,,,,,,,,,,,,,,69.9
2015-12-04,,,,,,,,,,,,,,,,,,,,69.89
2015-12-07,,,,,,,,,,,,,,,,,,,,69.89
2015-12-08,,,,,,,,,,,,,,,,,,,,69.89
2015-12-09,,,,,,,,,,,,,,,,,,,,69.9
2015-12-10,,,,,,,,,,,,,,,,,,,,69.9
2015-12-11,,,,,,,,,,,,,,,,,,,,69.9
2015-12-14,,,,,,,,,,,,,,,,,,,,69.9
2015-12-15,,,,,,,,,,,,,,,,,,,,69.9
2015-12-16,,,,,,,,,,,,,,,,,,,,69.9
2015-12-17,,,,,,,,,,,,,,,,,,,,69.19
2015-12-18,,,,,,,,,,,,,,,,,,,,68.0
2015-12-21,,,,,,,,,,,,,,,,,,,,70.0
2015-12-22,,,,,,,,,,,,,,,,,,,,70.0
2015-12-23,,,,,,,,,,,,,,,,,,,,69.99
2015-12-24,,,,,,,,,,,,,,,,,,,,70.0
2015-12-28,,,,,,,,,,,,,,,,,,,,70.0
2015-12-29,,,,,,,,,,,,,,,,,,,,69.99
2015-12-30,,,,,,,,,,,,,,,,,,,,68.3
2015-12-31,,,,,,,,,,,,,,,,,,,,68.3
2016-01-04,,,,,,,,,,,,,,,,,,,,68.48
2016-01-05,,,,,,,,,,,,,,,,,,,,68.48
2016-01-06,,,,,,,,,,,,,,,,,,,,68.48
2016-01-07,,,,,,,,,,,,,,,,,,,,68.48
2016-01-08,,,,,,,,,,,,,,,,,,,,68.48
2016-01-11,,,,,,,,,,,,,,,,,,,,68.5
2016-01-12,,,,,,,,,,,,,,,,,,,,67.4
2016-01-13,,,,,,,,,,,,,,,,,,,,67.4
2016-01-14,,,,,,,,,,,,,,,,,,,,67.0
2016-01-15,,,,,,,,,,,,,,,,,,,,67.0
2016-01-18,,,,,,,,,,,,,,,,,,,,66.0
2016-01-19,,,,,,,,,,,,,,,,,,,,66.0
2016-01-20,,,,,,,,,,,,,,,,,,,,66.0
2016-01-21,,,,,,,,,,,,,,,,,,,,66.0
2016-01-22,,,,,,,,,,,,,,,,,,,,68.0
2016-01-25,,,,,,,,,,,,,,,,,,,,68.5
2016-01-26,,,,,,,,,,,,,,,,,,,,68.8
2016-01-27,,,,,,,,,,,,,,,,,,,,68.8
2016-01-28,,,,,,,,,,,,,,,,,,,,68.8
2016-01-29,,,,,,,,,,,,,,,,,,,,69.3
2016-02-01,,,,,,,,,,,,,,,,,,,,69.76
2016-02-02,,,,,,,,,,,,,,,,,,,,69.76
2016-02-03,,,,,,,,,,,,,,,,,,,,69.76
2016-02-04,,,,,,,,,,,,,,,,,,,,69.76
2016-02-05,,,,,,,,,,,,,,,,,,,,69.76
2016-02-08,,,,,,,,,,,,,,,,,,,,69.8
2016-02-09,,,,,,,,,,,,,,,,,,,,69.8
2016-02-10,,,,,,,,,,,,,,,,,,,,69.79
2016-02-11,,,,,,,,,,,,,,,,,,,,69.78
2016-02-12,,,,,,,,,,,,,,,,,,,,69.76
2016-02-15,,,,,,,,,,,,,,,,,,,,69.77
2016-02-16,,,,,,,,,,,,,,,,,,,,69.79
2016-02-17,,,,,,,,,,,,,,,,,,,,69.79
2016-02-18,,,,,,,,,,,,,,,,,,,,69.78
2016-02-19,,,,,,,,,,,,,,,,,,,,69.78
2016-02-22,,,,,,,,,,,,,,,,,,,,69.78
2016-02-23,,,,,,,,,,,,,,,,,,,,69.78
2016-02-24,,,,,,,,,,,,,,,,,,,,74.68
2016-02-25,,,,,,,,,,,,,,,,,,,,74.0
2016-02-26,,,,,,,,,,,,,,,,,,,,77.0
2016-02-29,,,,,,,,,,,,,,,,,,,,71.25
2016-03-01,,,,,,,,,,,,,,,,,,,,71.25
2016-03-02,,,,,,,,,,,,,,,,,,,,71.8
2016-03-03,,,,,,,,,,,,,,,,,,,,71.85
2016-03-04,,,,,,,,,,,,,,,,,,,,72.0
2016-03-07,,,,,,,,,,,,,,,,,,,,71.9
2016-03-08,,,,,,,,,,,,,,,,,,,,72.0
2016-03-09,,,,,,,,,,,,,,,,,,,,72.0
2016-03-10,,,,,,,,,,,,,,,,,,,,72.15
2016-03-11,,,,,,,,,,,,,,,,,,,,74.0
2016-03-14,,,,,,,,,,,,,,,,,,,,74.2
2016-03-15,,,,,,,,,,,,,,,,,,,,72.2
2016-03-16,,,,,,,,,,,,,,,,,,,,72.2
2016-03-17,,,,,,,,,,,,,,,,,,,,72.2
2016-03-18,,,,,,,,,,,,,,,,,,,,72.2
2016-03-21,,,,,,,,,,,,,,,,,,,,72.2
2016-03-22,,,,,,,,,,,,,,,,,,,,74.99
2016-03-23,,,,,,,,,,,,,,,,,,,,74.98
2016-03-24,,,,,,,,,,,,,,,,,,,,70.55
2016-03-29,,,,,,,,,,,,,,,,,,,,72.5
2016-03-30,,,,,,,,,,,,,,,,,,,,72.5
2016-03-31,,,,,,,,,,,,,,,,,,,,72.5
2016-04-01,,,,,,,,,,,,,,,,,,,,73.0
2016-04-04,,,,,,,,,,,,,,,,,,,,73.0
2016-04-05,,,,,,,,,,,,,,,,,,,,73.0
2016-04-06,,,,,,,,,,,,,,,,,,,,73.0
2016-04-07,,,,,,,,,,,,,,,,,,,,74.99
2016-04-08,,,,,,,,,,,,,,,,,,,,74.49
2016-04-11,,,,,,,,,,,,,,,,,,,,71.0
2016-04-12,,,,,,,,,,,,,,,,,,,,71.01
2016-04-13,,,,,,,,,,,,,,,,,,,,71.0
2016-04-14,,,,,,,,,,,,,,,,,,,,71.01
2016-04-15,,,,,,,,,,,,,,,,,,,,71.01
2016-04-18,,,,,,,,,,,,,,,,,,,,71.01
2016-04-19,,,,,,,,,,,,,,,,,,,,71.01
2016-04-20,,,,,,,,,,,,,,,,,,,,68.21
2016-04-21,,,,,,,,,,,,,,,,,,,,70.81
2016-04-22,,,,,,,,,,,,,,,,,,,,70.81
2016-04-25,,,,,,,,,,,,,,,,,,,,70.81
2016-04-26,,,,,,,,,,,,,,,,,,,,70.81
2016-04-27,,,,,,,,,,,,,,,,,,,,70.81
2016-04-28,,,,,,,,,,,,,,,,,,,,70.81
2016-04-29,,,,,,,,,,,,,,,,,,,,70.81
2016-05-02,,,,,,,,,,,,,,,,,,,,71.0
2016-05-03,,,,,,,,,,,,,,,,,,,,71.0
2016-05-05,,,,,,,,,,,,,,,,,,,,72.0
2016-05-09,,,,,,,,,,,,,,,,,,,,75.0
2016-05-10,,,,,,,,,,,,,,,,,,,,82.48
2016-05-12,,,,,,,,,,,,,,,,,,,,86.0
2016-05-18,,,,,,,,,,,,,,,,,,,,81.94
2016-05-25,,,,,,,,,,,,,,,,,,,,78.0
2016-05-26,,,,,,,,,,,,,,,,,,,,78.0
2016-06-10,,,,,,,,,,,,,,,,,,,,77.25
2016-06-17,,,,,,,,,,,,,,,,,,,,73.02
2016-06-21,,,,,,,,,,,,,,,,,,,,78.0
2016-06-22,,,,,,,,,,,,,,,,,,,,78.0
2016-06-24,,,,,,,,,,,,,,,,,,,,74.1
2016-06-27,,,,,,,,,,,,,,,,,,,,79.15
2016-07-01,,,,,,,,,,,,,,,,,,,,78.9
2016-07-05,,,,,,,,,,,,,,,,,,,,78.99
2016-07-06,,,,,,,,,,,,,,,,,,,,74.5
2016-07-08,,,,,,,,,,,,,,,,,,,,74.5
2016-07-11,,,,,,,,,,,,,,,,,,,,74.5
2016-07-15,,,,,,,,,,,,,,,,,,,,76.6
2016-07-25,,,,,,,,,,,,,,,,,,,,79.0
2016-07-27,,,,,,,,,,,,,,,,,,,,75.3
2016-07-28,,,,,,,,,,,,,,,,,,,,75.53
2016-08-08,,,,,,,,,,,,,,,,,,,,76.6
2016-08-10,,,,,,,,,,,,,,,,,,,,75.6
2016-08-17,,,,,,,,,,,,,,,,,,,,81.0
2016-08-18,,,,,,,,,,,,,,,,,,,,83.25
2016-08-19,,,,,,,,,,,,,,,,,,,,83.28
2016-08-26,,,,,,,,,,,,,,,,,,,,83.2
2016-08-29,,,,,,,,,,,,,,,,,,,,80.01
2016-08-31,,,,,,,,,,,,,,,,,,,,82.0
2016-09-02,,,,,,,,,,,,,,,,,,,,83.3
2016-09-08,,,,,,,,,,,,,,,,,,,,76.9
2016-09-09,,,,,,,,,,,,,,,,,,,,68.9
2016-09-12,,,,,,,,,,,,,,,,,,,,72.0
2016-09-16,,,,,,,,,,,,,,,,,,,,71.0
2016-09-19,,,,,,,,,,,,,,,,,,,,78.05
2016-09-20,,,,,,,,,,,,,,,,,,,,78.04
2016-09-29,,,,,,,,,,,,,,,,,,,,77.7
2016-10-04,,,,,,,,,,,,,,,,,,,,76.97
2016-10-13,,,,,,,,,,,,,,,,,,,,75.0
2016-10-20,,,,,,,,,,,,,,,,,,,,75.0
2016-10-21,,,,,,,,,,,,,,,,,,,,75.0
2016-10-24,,,,,,,,,,,,,,,,,,,,75.0
2016-10-25,,,,,,,,,,,,,,,,,,,,76.97
2016-10-28,,,,,,,,,,,,,,,,,,,,77.0
2016-11-02,,,,,,,,,,,,,,,,,,,,77.0
2016-11-03,,,,,,,,,,,,,,,,,,,,79.0
2016-11-04,,,,,,,,,,,,,,,,,,,,76.0
2016-11-07,,,,,,,,,,,,,,,,,,,,79.0
2016-11-08,,,,,,,,,,,,,,,,,,,,76.0
2016-11-09,,,,,,,,,,,,,,,,,,,,76.0
2016-11-11,,,,,,,,,,,,,,,,,,,,76.0
2016-11-15,,,,,,,,,,,,,,,,,,,,76.0
2016-11-16,,,,,,,,,,,,,,,,,,,,76.5
2016-11-25,,,,,,,,,,,,,,,,,,,,75.5
2016-11-29,,,,,,,,,,,,,,,,,,,,75.5
2016-11-30,,,,,,,,,,,,,,,,,,,,75.5
2016-12-02,,,,,,,,,,,,,,,,,,,,75.49
2016-12-12,,,,,,,,,,,,,,,,,,,,75.49
2016-12-15,,,,,,,,,,,,,,,,,,,,76.1
2016-12-19,,,,,,,,,,,,,,,,,,,,79.0
2016-12-20,,,,,,,,,,,,,,,,,,,,78.5
2016-12-22,,,,,,,,,,,,,,,,,,,,77.05
2016-12-28,,,,,,,,,,,,,,,,,,,,80.0
2016-12-29,,,,,,,,,,,,,,,,,,,,80.0
2016-12-30,,,,,,,,,,,,,,,,,,,,77.1
2017-01-02,,,,,,,,,,,,,,,,,,,,77.1
2017-01-05,,,,,,,,,,,,,,,,,,,,77.11
2017-01-09,,,,,,,,,,,,,,,,,,,,77.15
2017-01-10,,,,,,,,,,,,,,,,,,,,77.25
2017-01-11,,,,,,,,,,,,,,,,,,,,80.0
2017-01-12,,,,,,,,,,,,,,,,,,,,77.1
2017-01-13,,,,,,,,,,,,,,,,,,,,77.1
2017-01-17,,,,,,,,,,,,,,,,,,,,77.08
2017-01-19,,,,,,,,,,,,,,,,,,,,79.99
2017-01-24,,,,,,,,,,,,,,,,,,,,79.98
2017-01-25,,,,,,,,,,,,,,,,,,,,78.9
