,VANTI FP Equity_DX_SI_QTY,VANTI FP Equity_DX_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VANTI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VANTI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VANTI FP Equity_DX_SI_MV,VANTI FP Equity_DX_DSS,VANTI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY,VANTI FP Equity_DX_BROKER_SI_QTY,VANTI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VANTI FP Equity_DX_BROKER_SI_MV_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_x,VANTI FP Equity_DX_BROKER_SI_MV_INC_x,VANTI FP Equity_DX_SUPPLY_SI_MV_NEW,VANTI FP Equity_DX_BROKER_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_NEW,VANTI FP Equity_DX_SUPPLY_SI_MV_DEC,VANTI FP Equity_DX_BROKER_SI_QTY_INC,VANTI FP Equity_DX_SUPPLY_SI_QTY_DEC,VANTI FP Equity_DX_BROKER_SI_MV_NEW_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VANTI FP Equity_DX_BROKER_SI_MV_INC_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_y,VANTI FP Equity_DX_BROKER_SI_MV_ADD,VANTI FP Equity_DX_SUPPLY_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV,VANTI FP Equity_DX_BROKER_SI_MV_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV_RMV,VANTI FP Equity_DX_BROKER_SI_MV_RMV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VANTI FP Equity_DX_UTILIZATION_QUANTITY,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VANTI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_MV,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VANTI FP Equity_DX_BROKER_SI_CON_RATIO,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VANTI FP Equity_DX_DEMAND_SUPPLY_RATIO,VANTI FP Equity_PX_LAST
2022-05-24,2580606.0,8386969.5,1.2,18.35,1.09,8.47,1.0,5928581.75,1730404.0,1824179.0,5623813.0,,,83730.0,0.2,,,,0.29,61996.0,89071.0,,,0.2,83730.0,,,33000.0,5.61,0.12,,,66.08,21.52,888429.0,2887394.25,,2.88,66.07,19.59,0.1881,30.05,0.3209,3.25
2022-05-25,2466176.0,8350471.94,1.15,11.32,1.05,8.17,1.0,5789210.11,1615974.0,1709749.0,5471687.96,,,,,,,,0.37,,114430.0,,,,,,,114430.0,5.26,0.34,,,77.04,20.08,481698.0,1631029.43,,1.57,77.05,20.66,0.192,31.44,0.3065,3.386
2022-05-26,2466176.0,8330742.53,1.15,11.39,1.05,8.44,1.0,5775532.12,1615974.0,1709749.0,5458760.17,,,,,,,,0.39,,119698.0,,,,,,,,5.46,,,,77.04,20.09,481698.0,1627175.84,,1.63,77.01,20.74,0.1934,31.79,0.3066,3.378
2022-05-27,2446415.0,8293346.85,1.14,11.69,1.04,8.38,1.0,5775787.08,1897214.0,1703772.0,6431555.46,,,86380.0,0.03,,,,,9669.0,,,,0.03,86380.0,,194860.0,15646.0,6.41,0.06,,,79.75,23.58,481698.0,1632956.22,,1.63,79.71,20.98,0.191,31.21,0.304,3.39
2022-05-30,2455988.0,8473158.6,1.14,6.56,1.04,8.43,1.0,5911040.25,1906787.0,1713345.0,6578415.15,,,43086.0,0.08,,,,0.12,19076.0,33513.0,,,0.08,43086.0,,,9503.0,6.45,0.03,,,73.18,23.43,698719.0,2410580.55,,2.36,73.17,20.78,0.1919,31.08,0.3018,3.45
2022-05-31,2810709.0,9916181.35,1.3,7.53,1.19,9.86,1.0,7264384.85,2001654.0,2059066.0,7061835.31,,,86172.0,1.3,,,,0.0,346026.0,305.0,,,1.3,86172.0,,9000.0,305.0,6.91,0.0,,,80.6,24.92,481698.0,1699430.54,,1.66,80.62,17.55,0.1636,26.83,0.35,3.528
2022-06-01,2745271.0,9657863.38,1.27,7.26,1.16,9.78,1.0,6365687.32,1916715.0,1809462.0,6743003.37,,,8330.0,0.01,,,,0.92,3000.0,276923.0,,,0.01,8330.0,,183654.0,252604.0,6.77,0.86,,,61.89,23.92,1180358.0,4152499.44,,4.16,61.94,18.27,0.1643,27.12,0.3426,3.518
2022-06-02,2735995.0,9652590.36,1.27,7.19,1.16,9.7,1.0,6389462.02,1907439.0,1811072.0,6729444.79,,,9119.0,0.04,,,,0.08,10356.0,18395.0,,,0.04,9119.0,,,8746.0,6.68,0.04,,,61.5,23.82,1194088.0,4212742.46,,4.2,61.41,17.84,0.1637,27.29,0.3417,3.528
2022-06-03,2780905.0,9799909.22,1.29,7.09,1.18,9.88,1.0,6451333.94,1923849.0,1830685.0,6779643.88,,,27596.0,0.1,,,,0.04,28500.0,11186.0,,,0.1,27596.0,,,8887.0,6.78,0.03,,,62.25,24.02,1166492.0,4110717.81,,4.12,62.22,17.75,0.1612,27.06,0.3472,3.524
2022-06-06,2777576.0,9510420.22,1.29,7.12,1.18,9.89,1.0,6256866.94,1923723.0,1827356.0,6586827.55,,,,,,,,0.0,,126.0,,,,,,,3329.0,6.79,0.01,,,62.25,23.74,1166492.0,3994068.61,,4.11,62.29,18.17,0.1617,27.01,0.3427,3.424
2022-06-07,2726995.0,9364500.83,1.26,7.0,1.16,9.49,1.0,6121812.4,1917792.0,1782706.0,6585697.73,,,,,,,,0.04,,5931.0,,,,,,,44650.0,6.57,0.15,,,62.18,23.67,1166492.0,4005733.53,,3.99,62.2,18.16,0.1628,27.42,0.3365,3.434
2022-06-08,2385271.0,8229184.95,1.11,6.14,1.01,8.3,1.0,5545812.9,1735832.0,1607482.0,5988620.4,,,29368.0,,,,,0.72,,211328.0,,,,29368.0,,,175224.0,5.96,0.63,,,56.28,21.41,1348459.0,4652183.55,,4.63,56.27,19.79,0.1791,29.98,0.2942,3.45
2022-06-09,1987630.0,6666511.02,0.92,5.13,0.84,6.94,0.0,4209092.24,1341234.0,1254947.0,4498498.84,,,8709.0,,,9511.0,,1.38,,404109.0,,,,8709.0,0.03,802.0,362046.0,4.64,1.28,,,49.53,16.56,1366431.0,4583009.57,,4.72,49.56,19.39,0.22,37.58,0.2454,3.354
2022-06-10,2138870.0,6951327.5,0.99,5.54,0.91,7.17,0.0,3325923.25,1501474.0,1023361.0,4879790.5,,,150164.0,0.26,,,,0.27,82318.0,76320.0,,,0.26,150164.0,,86396.0,313904.0,5.02,1.19,,,49.42,18.54,1536782.0,4994541.5,,5.1,49.59,22.77,0.2051,33.56,0.2641,3.25
2022-06-13,2114077.0,6388740.69,0.98,5.53,0.9,6.77,0.0,3234911.99,1476681.0,1070454.0,4462529.98,,,231423.0,0.11,,,,0.94,47315.0,276867.0,,,0.11,231423.0,,20651.0,222.0,4.72,0.0,,,44.75,18.28,1823069.0,5509314.52,,5.81,44.82,19.3,0.2012,34.3,0.2617,3.022
2022-06-14,2205947.0,6582545.85,1.02,5.7,0.94,6.69,0.0,3026748.78,1428851.0,1014326.0,4263691.38,,,,,,9289.0,,0.28,,83383.0,,,,,0.03,35553.0,65417.0,4.32,0.2,,,43.94,17.72,1823069.0,5440037.9,,5.52,43.89,17.13,0.1905,32.4,0.2735,2.984
2022-06-15,1992442.0,5945446.93,0.92,5.16,0.84,5.99,0.0,2977688.84,1371487.0,997885.0,4092517.21,,,,,,,,0.19,,57364.0,,,,,,,16441.0,4.09,0.05,,,42.93,16.97,1823069.0,5440037.9,,5.44,42.93,19.27,0.2142,36.59,0.2466,2.984
2022-06-16,2033601.0,5710351.61,0.94,5.32,0.86,6.07,0.0,2917635.55,1396205.0,1039044.0,3920543.64,,,41159.0,0.09,,,,0.05,41159.0,16441.0,,,0.09,41159.0,,,,4.15,,,,43.37,17.29,1823069.0,5119177.75,,5.42,43.36,18.77,0.2097,35.99,0.2518,2.808
2022-06-17,2072517.0,5807192.63,0.96,5.41,0.88,5.91,0.0,3120063.43,1466498.0,1113513.0,4109127.4,,,105846.0,0.21,,,,0.11,74469.0,35553.0,,,0.21,105846.0,,,,4.12,,,,46.06,18.17,1717223.0,4811658.85,,4.82,46.13,18.21,0.2052,34.46,0.2567,2.802
2022-06-20,2084517.0,6040930.27,0.97,5.46,0.88,5.95,0.0,3244348.67,1472498.0,1119513.0,4267299.2,,,6000.0,0.01,,,,,6000.0,,,,0.01,6000.0,,,,4.12,,,,46.16,18.23,1717223.0,4976512.25,,4.81,46.14,17.92,0.2069,34.78,0.258,2.898
2022-06-21,2108327.0,6168964.8,0.98,5.73,0.89,6.16,0.0,3310529.07,1453026.0,1131418.0,4251554.08,,,11905.0,,,11905.0,,0.07,,31377.0,,,,11905.0,0.03,,,4.21,,,,45.55,17.94,1736695.0,5081569.57,,5.03,45.56,18.0,0.2035,34.75,0.2603,2.926
2022-06-22,2120327.0,5966600.18,0.98,5.84,0.9,6.21,0.0,3183810.25,1465026.0,1131418.0,4122583.16,,,,,,,,,,,,,,,,12000.0,,4.28,,,,45.76,18.06,1736695.0,4887059.73,,5.08,45.74,18.02,0.2026,34.82,0.2614,2.814
2022-06-23,2187065.0,6058170.05,1.01,6.12,0.93,6.19,0.0,3134027.86,1531764.0,1131418.0,4242986.28,,,66738.0,,,,,,,,,,,66738.0,,,,4.32,,,,53.96,20.21,1306693.0,3619539.61,,3.68,54.02,17.35,0.1907,33.29,0.2886,2.77
2022-06-24,2175065.0,6177184.6,1.01,6.16,0.92,6.11,0.0,3213227.12,1519764.0,1131418.0,4316129.76,,,,,,,,0.03,,12000.0,,,,,,,,4.24,,,,58.03,20.01,1098941.0,3120992.44,,3.09,57.87,17.26,0.1919,33.41,0.2864,2.84
2022-06-27,2116129.0,6107148.29,0.98,6.02,0.9,6.05,0.0,3265272.35,1460828.0,1131418.0,4215949.61,,,,,,,,0.15,,58936.0,,,,,,,,4.14,,,,52.78,19.2,1306693.0,3771116.0,,3.71,52.76,17.85,0.2018,34.61,0.2782,2.886
2022-06-28,2036406.0,5893358.96,0.94,5.84,0.86,5.94,0.0,3938230.44,1439698.0,1360826.0,4166486.01,,,,0.73,,,,0.02,240008.0,21130.0,,,0.73,,,,10600.0,4.16,0.0,,,45.3,17.93,1738295.0,5030625.73,,5.02,45.32,15.97,0.2036,35.37,0.2537,2.894
2022-06-29,2036406.0,5722300.86,0.94,5.84,0.86,5.95,0.0,3823921.06,1439698.0,1360826.0,4045551.38,,255858.0,,,0.75,,,0.74,,255858.0,,255858.0,,,,,,4.18,,,,45.3,17.71,1738295.0,4884608.95,,5.04,45.31,15.96,0.2037,35.42,0.2505,2.81
2022-06-30,2135999.0,6032061.18,0.99,6.11,0.91,6.05,0.0,3138957.9,1489698.0,1111529.0,4206907.15,,,44552.0,,,,,,,,,,,44552.0,,5448.0,249297.0,4.19,0.76,,,46.15,17.54,1738295.0,4908945.08,,4.88,46.18,17.12,0.1925,33.46,0.2514,2.824
2022-07-01,2236823.0,6191526.06,1.04,6.35,0.95,6.31,0.0,3355793.1,1540522.0,1212353.0,4264164.9,,,50824.0,0.27,,,,,100824.0,,,,0.27,50824.0,,,,4.33,,,,55.56,18.12,1232054.0,3410325.47,,3.45,55.71,16.32,0.1845,31.79,0.2632,2.768
2022-07-04,2203128.0,6023351.95,1.02,6.29,0.93,6.15,0.0,3222450.97,1504827.0,1178658.0,4114197.02,,,,0.0,,,,0.1,2000.0,35695.0,,,0.0,,,,35695.0,4.17,0.11,,,69.03,17.69,675049.0,1845583.97,,1.87,69.02,16.44,0.1854,32.33,0.259,2.734
2022-07-05,2220789.0,6036104.5,1.03,6.33,0.94,6.13,0.0,3236510.14,1510377.0,1190769.0,4105204.69,,,,0.03,,,,0.01,12111.0,6561.0,,,0.03,,,12111.0,,4.16,,,,69.11,17.75,675049.0,1834783.18,,1.86,69.11,16.53,0.1819,31.93,0.261,2.718
2022-07-06,1994492.0,5337260.59,0.92,7.41,0.85,5.46,0.0,3186497.84,1284080.0,1190769.0,3436198.08,,,,,,,,0.63,,226297.0,,,,,,,,3.5,,,,57.2,15.08,960817.0,2571146.29,,2.62,57.16,15.54,0.2051,36.63,0.2342,2.676
2022-07-07,1971604.0,5279955.51,0.91,7.39,0.84,5.32,0.0,3158232.35,1272636.0,1179325.0,3408119.21,,,,,,,,0.03,,11444.0,,,,,,,11444.0,3.41,0.03,,,56.98,14.89,960817.0,2573067.93,,2.58,56.96,15.98,0.2101,37.04,0.2307,2.678
2022-07-08,1708707.0,4828805.98,0.79,6.36,0.72,4.68,0.0,2723469.89,1009437.0,963719.0,2852668.96,,,12207.0,0.0,,,,0.74,302.0,277406.0,,,0.0,12207.0,,2000.0,215908.0,2.77,0.61,,,50.93,11.81,972722.0,2748912.37,,2.6,51.52,20.19,0.276,44.58,0.1999,2.826
2022-07-11,1714239.0,4748442.03,0.79,16.66,0.73,4.83,0.0,2669485.01,1014975.0,963713.0,2811480.75,,,5544.0,,,,,0.0,,6.0,,,,5544.0,,,6.0,2.88,0.0,,,58.78,11.88,711826.0,1971758.02,,2.04,58.56,19.07,0.2775,45.17,0.2006,2.77
2022-07-12,1713425.0,4807870.55,0.79,16.99,0.73,4.77,0.0,2703036.64,1014568.0,963306.0,2846877.81,,,,,,,,0.0,,407.0,,,,,,,407.0,2.82,0.0,,,58.77,11.87,711826.0,1997383.76,,1.98,58.69,19.47,0.2754,44.72,0.2004,2.806
2022-07-13,1737425.0,4927337.3,0.81,18.22,0.74,4.89,0.0,2799999.82,1038568.0,987306.0,2945378.85,,,,,,24000.0,,,,,,,,,0.07,24000.0,,2.91,,,,59.33,12.14,711826.0,2018738.54,,2.0,59.35,19.17,0.2667,44.03,0.2032,2.836
2022-07-14,1738929.0,4945514.08,0.81,19.18,0.74,4.94,0.0,2810036.95,1039320.0,988058.0,2955826.08,,,6115.0,0.0,,,,0.03,752.0,11660.0,,,0.0,6115.0,,6297.0,,2.96,,,,59.35,12.15,711826.0,2024433.14,,2.04,59.21,18.94,0.2664,44.07,0.2032,2.844
2022-07-15,1749659.0,4955034.29,0.81,22.56,0.74,4.97,0.0,2813373.94,1044685.0,993423.0,2958547.92,,,11480.0,0.02,,,,0.02,5365.0,6115.0,,,0.02,11480.0,,,,2.96,,,,59.48,12.23,711826.0,2015891.23,,2.01,59.55,18.73,0.263,43.8,0.2048,2.832
2022-07-18,2169932.0,6357900.76,1.01,28.15,0.92,6.17,0.0,3190075.59,1369618.0,1088763.0,4012980.74,,,150000.0,,,150000.0,,0.01,,5067.0,,,,150000.0,0.42,180000.0,54660.0,3.87,0.13,,,83.02,16.0,280224.0,821056.32,,0.79,83.06,16.82,0.1837,33.22,0.2535,2.93
2022-07-19,1726684.0,5169691.9,0.8,22.61,0.73,5.08,0.0,2868775.95,1057093.0,958175.0,3164936.44,,,49593.0,0.02,,135.0,,1.01,1985.0,362118.0,,,0.02,49593.0,0.0,,132708.0,3.09,0.37,,,65.55,12.35,555596.0,1663454.42,,1.62,65.62,15.8,0.2592,44.36,0.2018,2.994
2022-07-20,1697006.0,5057077.88,0.79,22.26,0.72,5.08,0.0,2767064.1,1009389.0,928545.0,3007979.22,,,,,,,,0.13,,47704.0,,,,,,,29630.0,3.02,0.05,,,64.22,12.16,562291.0,1675627.18,,1.69,64.18,15.86,0.2521,43.3,0.2044,2.98
2022-07-21,1699395.0,5094786.21,0.79,22.1,0.72,5.07,0.0,2782512.75,1000167.0,928123.0,2998500.67,,,,,,,,0.03,,9222.0,,,,,,,422.0,2.98,0.0,,,64.01,12.04,562291.0,1685748.42,,1.68,63.93,15.75,0.2475,42.86,0.2046,2.998
2022-07-22,1625320.0,4869458.72,0.75,21.38,0.69,4.87,0.0,2638858.82,964789.0,880794.0,2890507.84,,,,,,,,0.11,,35378.0,,,,,,,47329.0,2.89,0.14,,,62.47,11.62,579583.0,1736430.67,,1.73,62.59,16.0,0.2748,45.54,0.1957,2.996
2022-07-25,1614105.0,4787435.43,0.75,21.75,0.68,4.83,0.0,2581636.06,942372.0,870410.0,2795075.35,,,8714.0,0.03,,,,0.1,11202.0,33619.0,,,0.03,8714.0,,2488.0,21586.0,2.82,0.07,,,61.92,11.36,579583.0,1719043.18,,1.73,61.94,14.37,0.2757,46.01,0.1945,2.966
2022-07-26,1663137.0,4982758.45,0.77,24.45,0.71,4.95,0.0,2754648.23,991404.0,919442.0,2970246.38,,,49032.0,0.15,,,,,49032.0,,,,0.15,49032.0,,,,2.95,,,,63.11,11.95,579583.0,1736430.67,,1.73,63.06,17.82,0.2657,44.0,0.2005,2.996
2022-07-27,1642237.0,5008822.85,0.76,24.86,0.7,4.93,0.0,2772425.6,980954.0,908992.0,2991909.7,,,,,,,,0.03,,10450.0,,,,,,,10450.0,2.93,0.03,,,62.86,11.82,579583.0,1767728.15,,1.73,62.94,18.12,0.2741,44.81,0.1979,3.05
2022-07-28,1642501.0,4934073.0,0.76,25.27,0.7,5.0,0.0,2699670.77,970654.0,898692.0,2915844.62,,,11552.0,0.03,,,,0.06,10564.0,21852.0,,,0.03,11552.0,,,20864.0,2.95,0.07,,,63.08,11.7,568031.0,1706365.12,,1.72,63.15,16.05,0.2707,45.06,0.1979,3.004
2022-07-29,1642501.0,5137743.13,0.76,26.55,0.7,5.04,0.0,3356691.21,970654.0,1073111.0,3036205.71,,,,,,174419.0,,,,,,,,,0.55,,,2.96,,,,63.08,11.71,568031.0,1776800.97,,1.71,63.43,16.69,0.2662,44.26,0.1981,3.128
2022-08-01,1810452.0,5666714.76,0.84,29.6,0.77,5.68,0.0,3604996.28,1046099.0,1151756.0,3274289.87,,,92506.0,,,92506.0,,0.04,,17061.0,,,,92506.0,0.28,,13861.0,3.26,0.04,,,68.75,12.62,475525.0,1488393.25,,1.48,68.81,13.33,0.2141,39.35,0.2184,3.13
2022-08-02,1782512.0,5511527.1,0.83,28.82,0.76,5.61,0.0,3489096.28,1041488.0,1128427.0,3220280.9,,,10938.0,0.03,,,,0.05,10938.0,15549.0,,,0.03,10938.0,,,34267.0,3.27,0.11,,,68.96,12.56,468828.0,1449616.18,,1.47,68.97,13.27,0.2168,40.02,0.2149,3.092
2022-08-03,1725977.0,5505866.63,0.8,28.59,0.73,5.38,0.0,3547413.98,970271.0,1112042.0,3095164.49,,,,,,,,0.23,,71217.0,,,,,,,16385.0,3.01,0.04,,,66.85,11.74,481109.0,1534737.71,,1.5,66.75,13.69,0.2306,41.5,0.2088,3.19
2022-08-04,1674977.0,5390075.99,0.78,28.1,0.71,5.51,0.0,3414433.16,966167.0,1061042.0,3109125.41,,,802.0,,,,,0.01,,4906.0,,,,802.0,,,51000.0,3.07,0.0,,,66.76,11.69,481109.0,1548208.76,,1.51,66.96,13.63,0.2334,41.93,0.2027,3.218
2022-08-05,1611938.0,5135634.47,0.75,27.34,0.68,5.17,0.0,3179637.56,903128.0,998003.0,2877365.81,,,,,,,,0.19,,63039.0,,,,,,,63039.0,2.9,0.19,,,65.24,10.93,481109.0,1532813.27,,1.55,65.1,13.29,0.2299,41.78,0.1951,3.186
2022-08-08,1518728.0,4932828.54,0.7,26.24,0.64,4.86,0.0,3090140.7,856523.0,951398.0,2781986.7,,,,,,,,0.15,,46605.0,,,,,,,46605.0,2.73,0.14,,,61.88,10.37,527714.0,1714015.07,,1.67,61.98,14.29,0.2571,44.88,0.1838,3.248
2022-08-09,1494728.0,5055170.1,0.69,8.45,0.63,4.89,0.0,3136460.04,832523.0,927398.0,2815592.79,,,,,,,,0.08,,24000.0,,,,,,,24000.0,2.71,0.08,,,54.02,10.08,708560.0,2396349.92,,2.32,53.83,14.61,0.2676,45.75,0.181,3.382
2022-08-10,1456775.0,4816098.15,0.67,8.14,0.62,4.91,0.0,2991086.97,817223.0,904745.0,2701739.24,,,,,,,,0.0,,15300.0,,,,,,,22653.0,2.75,0.08,,,53.56,9.88,708560.0,2342499.36,,2.36,53.82,14.97,0.2779,47.28,0.1762,3.306
2022-08-11,1355099.0,4498928.68,0.63,7.62,0.57,4.49,0.0,2956118.04,715547.0,890397.0,2375616.04,,,,,,,,0.35,,101676.0,,,,,,,14348.0,2.37,0.05,,,49.05,8.65,743136.0,2467211.52,,2.46,49.0,13.3,0.3148,51.87,0.1639,3.32
2022-08-12,1278120.0,4235689.68,0.59,7.31,0.54,4.25,0.0,2695667.25,692894.0,813418.0,2296250.72,,,,,,,,0.07,,22653.0,,,,,,,76979.0,2.3,0.25,,,48.25,8.38,743136.0,2462752.7,,2.47,48.21,14.55,0.3582,56.18,0.1546,3.314
2022-08-15,1278120.0,4189677.36,0.59,7.38,0.54,4.25,0.0,2666384.2,692894.0,813418.0,2271306.53,,,,,,,,,,,,,,,,,,2.3,,,,55.2,8.38,562290.0,1843186.62,,1.87,55.22,14.51,0.3593,56.3,0.1546,3.278
2022-08-16,1197666.0,4028948.42,0.55,6.97,0.51,3.98,0.0,2553457.66,651030.0,759054.0,2190064.92,,,45169.0,,,,,0.32,,91864.0,,,,45169.0,,4831.0,54364.0,2.14,0.16,,,52.0,7.87,600880.0,2021360.32,,1.97,52.01,14.92,0.389,59.07,0.1448,3.364
2022-08-17,1197666.0,3933135.14,0.55,7.03,0.51,4.02,0.0,2656933.34,651030.0,809054.0,2137982.52,,,,,,50000.0,,,,,,,,,0.19,,,2.19,,,,52.0,7.86,600880.0,1973289.92,,2.02,52.05,14.85,0.3835,58.59,0.1446,3.284
2022-08-18,1126361.0,3599849.76,0.52,6.61,0.48,3.73,0.0,2357845.8,624725.0,737749.0,1996621.1,,,,,,30000.0,,0.2,,56305.0,,,,,0.1,30000.0,101305.0,2.06,0.35,,,50.97,7.54,600880.0,1920412.48,,1.99,50.84,11.47,0.3711,58.3,0.136,3.196
2022-08-19,1126361.0,3491719.1,0.52,6.67,0.48,3.6,0.0,2287021.9,624725.0,737749.0,1936647.5,,,,,,,,,,,,,,,,,,1.97,,,,50.97,7.54,600880.0,1862728.0,,1.95,50.28,11.48,0.3712,58.31,0.136,3.1
2022-08-22,848158.0,2615719.27,0.39,5.03,0.36,2.67,0.0,2350149.86,306522.0,762046.0,945313.85,,,40000.0,0.12,,,,1.11,40000.0,358203.0,,,0.12,40000.0,,,15703.0,0.96,0.05,,,35.34,3.69,560880.0,1729753.92,,1.75,35.3,11.96,0.3265,53.72,0.102,3.084
2022-08-23,922358.0,2803968.32,0.43,5.49,0.39,2.89,0.0,2542187.84,380722.0,836246.0,1157394.88,,,74200.0,0.24,,,,,74200.0,,,,0.24,74200.0,,,,1.17,,,,51.84,5.24,353627.0,1075026.08,,1.09,51.83,18.02,0.2986,49.37,0.1269,3.04
2022-08-24,1170627.0,3511881.0,0.54,6.97,0.5,3.64,0.0,3253545.0,637526.0,1084515.0,1912578.0,,,268300.0,0.85,,,,0.04,268300.0,11496.0,,,0.85,268300.0,,,20031.0,1.94,0.06,,,100.0,8.77,0.0,0.0,,0.0,100.0,37.55,0.3023,38.58,0.1611,3.0
2022-08-25,1169519.0,3510896.04,0.54,6.91,0.5,3.6,0.0,3226264.41,637693.0,1074705.0,1914354.39,,,,,,,,0.03,,8535.0,,,,,,8702.0,9810.0,1.92,0.03,,,100.0,8.77,0.0,0.0,,0.0,100.0,37.55,0.302,38.57,0.1609,3.002
2022-08-26,1167683.0,3547420.95,0.54,6.91,0.5,3.59,0.0,3259376.02,626047.0,1072869.0,1901930.79,,,,,,,,0.04,,11646.0,,,,,,,1836.0,1.88,0.0,,,100.0,8.61,0.0,0.0,,0.0,100.0,37.56,0.3026,38.64,0.1607,3.038
2022-08-29,1159421.0,3526958.68,0.54,6.8,0.49,3.6,0.0,3238534.49,617785.0,1064607.0,1879301.97,,,,,,,,0.02,,8262.0,,,,,,,8262.0,1.87,0.03,,,100.0,8.51,0.0,0.0,,0.0,100.0,37.84,0.3073,39.0,0.1596,3.042
2022-08-30,1129421.0,3390521.84,0.52,6.62,0.48,3.51,0.0,3062205.11,617785.0,1020055.0,1854590.57,,,,,,,,,,,,,,,,,44552.0,1.87,0.13,,,100.0,9.25,0.0,0.0,,0.0,100.0,37.48,0.3041,38.86,0.1692,3.002
2022-08-31,1123725.0,3481300.05,0.52,6.63,0.48,3.44,0.0,3187566.28,622815.0,1028911.0,1929480.87,,,,0.11,,37856.0,,0.14,44000.0,44552.0,,,0.11,,0.12,49582.0,73000.0,1.86,0.25,,,100.0,9.54,0.0,0.0,,0.0,100.0,35.14,0.3093,41.56,0.1721,3.098
2022-09-01,1080725.0,3278919.65,0.5,6.36,0.46,3.43,0.0,2991253.97,568089.0,985911.0,1723582.03,,,,,,,,0.13,,54726.0,,,,,,,43000.0,1.76,0.09,,,100.0,8.69,0.0,0.0,,0.0,100.0,36.86,0.3027,39.09,0.1653,3.034
2022-09-02,1061559.0,3275971.07,0.49,6.22,0.45,3.3,0.0,3042521.35,548923.0,985911.0,1693976.38,,,,,,,,0.19,,51597.0,,,,,,32431.0,,1.67,,,,100.0,7.66,0.0,0.0,,0.0,100.0,37.19,0.3074,39.91,0.1482,3.086
2022-09-05,1053521.0,3177419.34,0.49,6.16,0.45,3.32,0.0,2949264.97,548923.0,977873.0,1655551.77,,,,,,,,,,,,,,,,,8038.0,1.7,0.02,,,100.0,6.72,0.0,0.0,,0.0,100.0,37.58,0.3131,40.32,0.1289,3.016
2022-09-06,1013521.0,3000022.16,0.47,5.97,0.43,3.13,0.0,2776104.08,540885.0,937873.0,1601019.6,,,,,,,,0.02,,8038.0,,,,,,,40000.0,1.63,0.12,,,100.0,6.5,0.0,0.0,,0.0,100.0,39.06,0.3336,41.71,0.1218,2.96
2022-09-07,958241.0,2845975.77,0.44,5.64,0.41,2.89,0.0,2672622.81,504605.0,899873.0,1498676.85,,,,,,,,0.13,,36280.0,,,,,,,38000.0,1.49,0.18,,,100.0,6.06,0.0,0.0,,0.0,100.0,38.98,0.3387,42.39,0.1151,2.97
2022-09-08,958241.0,2840226.32,0.44,5.68,0.41,2.9,0.0,2519023.57,504605.0,849873.0,1495649.22,,,,,,,,0.15,,50000.0,,,,,,50000.0,50000.0,1.49,0.16,,,100.0,6.06,0.0,0.0,,0.0,100.0,39.39,0.3418,42.44,0.115,2.964
2022-09-09,908377.0,2712413.72,0.42,5.39,0.39,2.74,0.0,2538126.87,454741.0,850009.0,1357856.63,,,,,,136.0,,0.15,,49864.0,,,,,0.0,,,1.34,,,,100.0,5.46,0.0,0.0,,0.0,100.0,41.4,0.3763,44.78,0.1091,2.986
2022-09-12,921938.0,2747375.24,0.43,5.6,0.39,2.8,0.0,2444169.18,468302.0,820191.0,1395539.96,,,,,,,,0.05,,15151.0,,,,,,28712.0,29818.0,1.39,0.09,,,100.0,5.63,0.0,0.0,,0.0,100.0,40.78,0.3666,44.2,0.1108,2.98
2022-09-13,921938.0,2701278.34,0.43,5.65,0.39,2.82,0.0,2490526.37,468302.0,850009.0,1372124.86,,,,,,29818.0,,0.09,,29818.0,,,,,0.09,29818.0,,1.41,,,,67.21,5.64,228489.0,669472.77,,0.68,67.42,41.16,0.3666,43.84,0.111,2.93
