,ALEXA FP Equity_DX_SI_QTY,ALEXA FP Equity_DX_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEXA FP Equity_DX_SI_MV,ALEXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SUPPLY_SI_QTY,ALEXA FP Equity_DX_BROKER_SI_QTY,ALEXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEXA FP Equity_DX_SUPPLY_SI_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEXA FP Equity_DX_BROKER_SI_CON_RATIO,ALEXA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEXA FP Equity_PX_LAST
2019-08-27,,,,,,,,,,,,,,,,,,,,115.0
2019-09-02,,,,,,,,,,,,,,,,,,,,115.0
2019-09-03,,,,,,,,,,,,,,,,,,,,116.0
2019-09-04,,,,,,,,,,,,,,,,,,,,117.0
2019-09-06,,,,,,,,,,,,,,,,,,,,117.0
2019-09-09,,,,,,,,,,,,,,,,,,,,118.0
2019-09-10,,,,,,,,,,,,,,,,,,,,112.0
2019-09-11,,,,,,,,,,,,,,,,,,,,112.0
2019-09-12,,,,,,,,,,,,,,,,,,,,115.0
2019-09-16,,,,,,,,,,,,,,,,,,,,115.0
2019-09-17,,,,,,,,,,,,,,,,,,,,115.0
2019-09-19,,,,,,,,,,,,,,,,,,,,113.0
2019-09-20,,,,,,,,,,,,,,,,,,,,117.0
2019-09-24,,,,,,,,,,,,,,,,,,,,112.0
2019-09-25,,,,,,,,,,,,,,,,,,,,113.0
2019-09-26,,,,,,,,,,,,,,,,,,,,113.0
2019-09-30,,,,,,,,,,,,,,,,,,,,112.0
2019-10-01,,,,,,,,,,,,,,,,,,,,112.0
2019-10-02,,,,,,,,,,,,,,,,,,,,114.0
2019-10-03,,,,,,,,,,,,,,,,,,,,114.0
2019-10-04,,,,,,,,,,,,,,,,,,,,112.0
2019-10-07,,,,,,,,,,,,,,,,,,,,112.0
2019-10-08,,,,,,,,,,,,,,,,,,,,113.0
2019-10-09,,,,,,,,,,,,,,,,,,,,112.0
2019-10-10,,,,,,,,,,,,,,,,,,,,115.0
2019-10-15,,,,,,,,,,,,,,,,,,,,110.0
2019-10-16,,,,,,,,,,,,,,,,,,,,111.0
2019-10-18,,,,,,,,,,,,,,,,,,,,113.0
2019-10-23,,,,,,,,,,,,,,,,,,,,117.0
2019-10-28,,,,,,,,,,,,,,,,,,,,114.0
2019-10-29,,,,,,,,,,,,,,,,,,,,114.0
2019-10-30,,,,,,,,,,,,,,,,,,,,111.0
2019-10-31,,,,,,,,,,,,,,,,,,,,111.0
2019-11-01,,,,,,,,,,,,,,,,,,,,115.0
2019-11-04,,,,,,,,,,,,,,,,,,,,114.0
2019-11-05,,,,,,,,,,,,,,,,,,,,111.0
2019-11-07,,,,,,,,,,,,,,,,,,,,112.0
2019-11-08,,,,,,,,,,,,,,,,,,,,115.0
2019-11-11,,,,,,,,,,,,,,,,,,,,115.0
2019-11-12,,,,,,,,,,,,,,,,,,,,115.0
2019-11-13,,,,,,,,,,,,,,,,,,,,116.0
2019-11-14,,,,,,,,,,,,,,,,,,,,111.0
2019-11-15,,,,,,,,,,,,,,,,,,,,111.0
2019-11-18,,,,,,,,,,,,,,,,,,,,111.0
2019-11-19,,,,,,,,,,,,,,,,,,,,111.0
2019-11-20,,,,,,,,,,,,,,,,,,,,110.0
2019-11-21,,,,,,,,,,,,,,,,,,,,112.0
2019-11-22,,,,,,,,,,,,,,,,,,,,111.0
2019-11-25,,,,,,,,,,,,,,,,,,,,117.0
2019-11-26,,,,,,,,,,,,,,,,,,,,117.0
2019-11-27,,,,,,,,,,,,,,,,,,,,118.0
2019-11-28,,,,,,,,,,,,,,,,,,,,118.0
2019-12-02,,,,,,,,,,,,,,,,,,,,117.0
2019-12-03,,,,,,,,,,,,,,,,,,,,116.0
2019-12-04,,,,,,,,,,,,,,,,,,,,117.0
2019-12-05,,,,,,,,,,,,,,,,,,,,117.0
2019-12-06,,,,,,,,,,,,,,,,,,,,115.0
2019-12-09,,,,,,,,,,,,,,,,,,,,116.0
2019-12-10,,,,,,,,,,,,,,,,,,,,118.0
2019-12-12,,,,,,,,,,,,,,,,,,,,118.0
2019-12-16,,,,,,,,,,,,,,,,,,,,118.0
2019-12-17,,,,,,,,,,,,,,,,,,,,116.0
2019-12-18,,,,,,,,,,,,,,,,,,,,116.0
2019-12-19,,,,,,,,,,,,,,,,,,,,117.0
2019-12-20,,,,,,,,,,,,,,,,,,,,117.0
2019-12-23,,,,,,,,,,,,,,,,,,,,116.0
2019-12-24,,,,,,,,,,,,,,,,,,,,116.0
2019-12-27,,,,,,,,,,,,,,,,,,,,115.0
2019-12-30,,,,,,,,,,,,,,,,,,,,115.0
2019-12-31,,,,,,,,,,,,,,,,,,,,115.0
2020-01-02,,,,,,,,,,,,,,,,,,,,115.0
2020-01-03,,,,,,,,,,,,,,,,,,,,114.0
2020-01-06,,,,,,,,,,,,,,,,,,,,115.0
2020-01-07,,,,,,,,,,,,,,,,,,,,114.0
2020-01-08,,,,,,,,,,,,,,,,,,,,115.0
2020-01-09,,,,,,,,,,,,,,,,,,,,116.0
2020-01-13,,,,,,,,,,,,,,,,,,,,114.0
2020-01-14,,,,,,,,,,,,,,,,,,,,114.0
2020-01-15,,,,,,,,,,,,,,,,,,,,116.0
2020-01-16,,,,,,,,,,,,,,,,,,,,114.0
2020-01-17,,,,,,,,,,,,,,,,,,,,116.0
2020-01-20,,,,,,,,,,,,,,,,,,,,117.0
2020-01-22,,,,,,,,,,,,,,,,,,,,116.0
2020-01-23,,,,,,,,,,,,,,,,,,,,116.0
2020-01-24,,,,,,,,,,,,,,,,,,,,115.0
2020-01-29,,,,,,,,,,,,,,,,,,,,115.0
2020-01-30,,,,,,,,,,,,,,,,,,,,116.0
2020-01-31,,,,,,,,,,,,,,,,,,,,115.0
2020-02-03,,,,,,,,,,,,,,,,,,,,115.0
2020-02-04,,,,,,,,,,,,,,,,,,,,116.0
2020-02-05,,,,,,,,,,,,,,,,,,,,115.0
2020-02-06,,,,,,,,,,,,,,,,,,,,115.0
2020-02-07,,,,,,,,,,,,,,,,,,,,114.0
2020-02-10,,,,,,,,,,,,,,,,,,,,116.0
2020-02-11,,,,,,,,,,,,,,,,,,,,113.0
2020-02-12,,,,,,,,,,,,,,,,,,,,114.0
2020-02-13,,,,,,,,,,,,,,,,,,,,114.0
2020-02-14,,,,,,,,,,,,,,,,,,,,114.0
2020-02-17,,,,,,,,,,,,,,,,,,,,114.0
2020-02-18,,,,,,,,,,,,,,,,,,,,113.0
2020-02-19,,,,,,,,,,,,,,,,,,,,113.0
2020-02-20,,,,,,,,,,,,,,,,,,,,112.0
2020-02-21,,,,,,,,,,,,,,,,,,,,113.0
2020-02-24,,,,,,,,,,,,,,,,,,,,112.0
2020-02-25,,,,,,,,,,,,,,,,,,,,111.0
2020-02-26,,,,,,,,,,,,,,,,,,,,110.0
2020-02-27,,,,,,,,,,,,,,,,,,,,108.0
2020-02-28,,,,,,,,,,,,,,,,,,,,109.0
2020-03-02,,,,,,,,,,,,,,,,,,,,114.0
2020-03-03,,,,,,,,,,,,,,,,,,,,112.0
2020-03-05,,,,,,,,,,,,,,,,,,,,114.0
2020-03-06,,,,,,,,,,,,,,,,,,,,110.0
2020-03-09,,,,,,,,,,,,,,,,,,,,96.0
2020-03-10,,,,,,,,,,,,,,,,,,,,101.0
2020-03-11,,,,,,,,,,,,,,,,,,,,110.0
2020-03-12,,,,,,,,,,,,,,,,,,,,114.0
2020-03-13,,,,,,,,,,,,,,,,,,,,100.0
2020-03-16,,,,,,,,,,,,,,,,,,,,90.0
2020-03-17,,,,,,,,,,,,,,,,,,,,90.5
2020-03-18,,,,,,,,,,,,,,,,,,,,89.0
2020-03-19,,,,,,,,,,,,,,,,,,,,90.0
2020-03-20,,,,,,,,,,,,,,,,,,,,94.0
2020-03-23,,,,,,,,,,,,,,,,,,,,93.0
2020-03-24,,,,,,,,,,,,,,,,,,,,93.0
2020-03-25,,,,,,,,,,,,,,,,,,,,93.0
2020-03-26,,,,,,,,,,,,,,,,,,,,100.0
2020-03-27,,,,,,,,,,,,,,,,,,,,100.0
2020-03-30,,,,,,,,,,,,,,,,,,,,99.5
2020-03-31,,,,,,,,,,,,,,,,,,,,103.0
2020-04-01,,,,,,,,,,,,,,,,,,,,103.0
2020-04-02,,,,,,,,,,,,,,,,,,,,103.0
2020-04-03,,,,,,,,,,,,,,,,,,,,103.0
2020-04-06,,,,,,,,,,,,,,,,,,,,104.0
2020-04-07,,,,,,,,,,,,,,,,,,,,106.0
2020-04-08,,,,,,,,,,,,,,,,,,,,105.0
2020-04-09,,,,,,,,,,,,,,,,,,,,105.0
2020-04-14,,,,,,,,,,,,,,,,,,,,104.0
2020-04-15,,,,,,,,,,,,,,,,,,,,105.0
2020-04-16,,,,,,,,,,,,,,,,,,,,101.0
2020-04-17,,,,,,,,,,,,,,,,,,,,101.0
2020-04-20,,,,,,,,,,,,,,,,,,,,102.0
2020-04-21,,,,,,,,,,,,,,,,,,,,102.0
2020-04-22,,,,,,,,,,,,,,,,,,,,103.0
2020-04-23,,,,,,,,,,,,,,,,,,,,101.0
2020-04-24,,,,,,,,,,,,,,,,,,,,104.0
2020-04-29,,,,,,,,,,,,,,,,,,,,104.0
2020-04-30,,,,,,,,,,,,,,,,,,,,104.0
2020-05-04,,,,,,,,,,,,,,,,,,,,101.0
2020-05-05,,,,,,,,,,,,,,,,,,,,100.0
2020-05-08,,,,,,,,,,,,,,,,,,,,103.0
2020-05-11,,,,,,,,,,,,,,,,,,,,108.0
2020-05-13,,,,,,,,,,,,,,,,,,,,104.0
2020-05-14,,,,,,,,,,,,,,,,,,,,102.0
2020-05-18,,,,,,,,,,,,,,,,,,,,103.0
2020-05-22,,,,,,,,,,,,,,,,,,,,102.0
2020-05-25,,,,,,,,,,,,,,,,,,,,102.0
2020-05-26,,,,,,,,,,,,,,,,,,,,101.0
2020-05-27,,,,,,,,,,,,,,,,,,,,106.0
2020-05-29,,,,,,,,,,,,,,,,,,,,100.0
2020-06-01,,,,,,,,,,,,,,,,,,,,100.0
2020-06-02,,,,,,,,,,,,,,,,,,,,101.0
2020-06-03,,,,,,,,,,,,,,,,,,,,101.0
2020-06-04,,,,,,,,,,,,,,,,,,,,101.0
2020-06-05,,,,,,,,,,,,,,,,,,,,99.0
2020-06-08,,,,,,,,,,,,,,,,,,,,99.0
2020-06-09,,,,,,,,,,,,,,,,,,,,105.0
2020-06-10,,,,,,,,,,,,,,,,,,,,99.5
2020-06-11,,,,,,,,,,,,,,,,,,,,103.0
2020-06-12,,,,,,,,,,,,,,,,,,,,102.0
2020-06-15,,,,,,,,,,,,,,,,,,,,101.0
2020-06-16,,,,,,,,,,,,,,,,,,,,100.0
2020-06-17,,,,,,,,,,,,,,,,,,,,100.0
2020-06-18,,,,,,,,,,,,,,,,,,,,98.0
2020-06-19,,,,,,,,,,,,,,,,,,,,98.0
2020-06-22,,,,,,,,,,,,,,,,,,,,97.0
2020-06-23,,,,,,,,,,,,,,,,,,,,97.0
2020-06-24,,,,,,,,,,,,,,,,,,,,97.0
2020-06-25,,,,,,,,,,,,,,,,,,,,97.0
2020-06-26,,,,,,,,,,,,,,,,,,,,96.5
2020-07-01,,,,,,,,,,,,,,,,,,,,95.0
2020-07-02,,,,,,,,,,,,,,,,,,,,95.0
2020-07-03,,,,,,,,,,,,,,,,,,,,95.0
2020-07-06,,,,,,,,,,,,,,,,,,,,95.5
2020-07-08,,,,,,,,,,,,,,,,,,,,97.0
2020-07-10,,,,,,,,,,,,,,,,,,,,96.0
2020-07-13,,,,,,,,,,,,,,,,,,,,99.0
2020-07-15,,,,,,,,,,,,,,,,,,,,100.0
2020-07-17,,,,,,,,,,,,,,,,,,,,100.0
2020-07-22,,,,,,,,,,,,,,,,,,,,100.0
2020-07-23,,,,,,,,,,,,,,,,,,,,99.0
2020-07-24,,,,,,,,,,,,,,,,,,,,100.0
2020-07-28,,,,,,,,,,,,,,,,,,,,99.0
2020-07-29,,,,,,,,,,,,,,,,,,,,99.0
2020-08-03,,,,,,,,,,,,,,,,,,,,96.0
2020-08-05,,,,,,,,,,,,,,,,,,,,96.0
2020-08-06,,,,,,,,,,,,,,,,,,,,96.0
2020-08-07,,,,,,,,,,,,,,,,,,,,98.0
2020-08-10,,,,,,,,,,,,,,,,,,,,98.0
2020-08-11,,,,,,,,,,,,,,,,,,,,95.5
2020-08-13,,,,,,,,,,,,,,,,,,,,98.0
2020-08-14,,,,,,,,,,,,,,,,,,,,99.5
2020-08-17,,,,,,,,,,,,,,,,,,,,97.5
2020-08-18,,,,,,,,,,,,,,,,,,,,99.0
2020-08-19,,,,,,,,,,,,,,,,,,,,98.0
2020-08-21,,,,,,,,,,,,,,,,,,,,96.5
2020-08-24,,,,,,,,,,,,,,,,,,,,97.0
2020-08-26,,,,,,,,,,,,,,,,,,,,97.0
2020-08-27,,,,,,,,,,,,,,,,,,,,98.5
2020-08-31,,,,,,,,,,,,,,,,,,,,97.0
2020-09-02,,,,,,,,,,,,,,,,,,,,97.5
2020-09-03,,,,,,,,,,,,,,,,,,,,98.0
2020-09-07,,,,,,,,,,,,,,,,,,,,100.0
2020-09-08,,,,,,,,,,,,,,,,,,,,99.5
2020-09-09,,,,,,,,,,,,,,,,,,,,99.5
2020-09-10,,,,,,,,,,,,,,,,,,,,97.0
2020-09-14,,,,,,,,,,,,,,,,,,,,98.0
2020-09-15,,,,,,,,,,,,,,,,,,,,98.0
2020-09-18,,,,,,,,,,,,,,,,,,,,94.0
2020-09-21,,,,,,,,,,,,,,,,,,,,95.0
2020-09-23,,,,,,,,,,,,,,,,,,,,95.0
2020-09-24,,,,,,,,,,,,,,,,,,,,95.0
2020-09-28,,,,,,,,,,,,,,,,,,,,93.0
2020-09-30,,,,,,,,,,,,,,,,,,,,91.0
2020-10-01,,,,,,,,,,,,,,,,,,,,90.0
2020-10-02,,,,,,,,,,,,,,,,,,,,92.5
2020-10-05,,,,,,,,,,,,,,,,,,,,93.5
2020-10-06,,,,,,,,,,,,,,,,,,,,95.0
2020-10-07,,,,,,,,,,,,,,,,,,,,93.0
2020-10-08,,,,,,,,,,,,,,,,,,,,93.0
2020-10-09,,,,,,,,,,,,,,,,,,,,96.0
2020-10-12,,,,,,,,,,,,,,,,,,,,94.0
2020-10-13,,,,,,,,,,,,,,,,,,,,92.5
2020-10-14,,,,,,,,,,,,,,,,,,,,93.0
2020-10-15,,,,,,,,,,,,,,,,,,,,93.0
2020-10-16,,,,,,,,,,,,,,,,,,,,92.0
2020-10-20,,,,,,,,,,,,,,,,,,,,99.0
2020-10-21,,,,,,,,,,,,,,,,,,,,98.0
2020-10-22,,,,,,,,,,,,,,,,,,,,93.0
2020-10-23,,,,,,,,,,,,,,,,,,,,85.0
2020-10-26,,,,,,,,,,,,,,,,,,,,88.0
2020-10-27,,,,,,,,,,,,,,,,,,,,93.0
2020-10-29,,,,,,,,,,,,,,,,,,,,88.5
2020-10-30,,,,,,,,,,,,,,,,,,,,90.0
2020-11-02,,,,,,,,,,,,,,,,,,,,90.0
2020-11-03,,,,,,,,,,,,,,,,,,,,90.0
2020-11-04,,,,,,,,,,,,,,,,,,,,90.0
2020-11-05,,,,,,,,,,,,,,,,,,,,90.0
2020-11-06,,,,,,,,,,,,,,,,,,,,90.0
2020-11-09,,,,,,,,,,,,,,,,,,,,90.0
2020-11-10,,,,,,,,,,,,,,,,,,,,94.5
2020-11-11,,,,,,,,,,,,,,,,,,,,94.5
2020-11-12,,,,,,,,,,,,,,,,,,,,95.0
2020-11-13,,,,,,,,,,,,,,,,,,,,95.0
2020-11-16,,,,,,,,,,,,,,,,,,,,95.0
2020-11-17,,,,,,,,,,,,,,,,,,,,95.0
2020-11-18,,,,,,,,,,,,,,,,,,,,95.0
2020-11-19,,,,,,,,,,,,,,,,,,,,94.5
2020-11-20,,,,,,,,,,,,,,,,,,,,95.0
2020-11-23,,,,,,,,,,,,,,,,,,,,94.5
2020-11-24,,,,,,,,,,,,,,,,,,,,95.0
2020-11-25,,,,,,,,,,,,,,,,,,,,95.0
2020-11-26,,,,,,,,,,,,,,,,,,,,95.0
2020-11-27,,,,,,,,,,,,,,,,,,,,95.0
2020-11-30,,,,,,,,,,,,,,,,,,,,96.0
2020-12-01,,,,,,,,,,,,,,,,,,,,96.0
2020-12-03,,,,,,,,,,,,,,,,,,,,95.5
2020-12-04,,,,,,,,,,,,,,,,,,,,96.0
2020-12-07,,,,,,,,,,,,,,,,,,,,94.5
2020-12-08,,,,,,,,,,,,,,,,,,,,95.0
2020-12-09,,,,,,,,,,,,,,,,,,,,96.0
2020-12-10,,,,,,,,,,,,,,,,,,,,96.5
2020-12-11,,,,,,,,,,,,,,,,,,,,97.0
2020-12-14,,,,,,,,,,,,,,,,,,,,96.0
2020-12-15,,,,,,,,,,,,,,,,,,,,97.0
2020-12-16,,,,,,,,,,,,,,,,,,,,97.0
2020-12-17,,,,,,,,,,,,,,,,,,,,97.5
2020-12-18,,,,,,,,,,,,,,,,,,,,95.5
2020-12-21,,,,,,,,,,,,,,,,,,,,94.5
2020-12-22,,,,,,,,,,,,,,,,,,,,95.0
2020-12-23,,,,,,,,,,,,,,,,,,,,95.0
2020-12-28,,,,,,,,,,,,,,,,,,,,95.0
2020-12-29,,,,,,,,,,,,,,,,,,,,95.0
2020-12-30,,,,,,,,,,,,,,,,,,,,95.0
2020-12-31,,,,,,,,,,,,,,,,,,,,95.0
2021-01-04,,,,,,,,,,,,,,,,,,,,95.0
2021-01-05,,,,,,,,,,,,,,,,,,,,94.0
2021-01-06,,,,,,,,,,,,,,,,,,,,95.0
2021-01-07,,,,,,,,,,,,,,,,,,,,94.5
2021-01-08,,,,,,,,,,,,,,,,,,,,94.0
2021-01-11,,,,,,,,,,,,,,,,,,,,97.0
2021-01-12,,,,,,,,,,,,,,,,,,,,93.5
2021-01-13,,,,,,,,,,,,,,,,,,,,94.0
2021-01-14,,,,,,,,,,,,,,,,,,,,95.0
2021-01-15,,,,,,,,,,,,,,,,,,,,95.0
2021-01-18,,,,,,,,,,,,,,,,,,,,94.0
2021-01-19,,,,,,,,,,,,,,,,,,,,93.0
2021-01-20,,,,,,,,,,,,,,,,,,,,95.0
2021-01-21,,,,,,,,,,,,,,,,,,,,94.0
2021-01-22,,,,,,,,,,,,,,,,,,,,93.0
2021-01-25,,,,,,,,,,,,,,,,,,,,94.0
2021-01-26,,,,,,,,,,,,,,,,,,,,94.0
2021-01-27,,,,,,,,,,,,,,,,,,,,93.0
2021-01-29,,,,,,,,,,,,,,,,,,,,93.5
2021-02-01,,,,,,,,,,,,,,,,,,,,93.0
2021-02-02,,,,,,,,,,,,,,,,,,,,93.0
2021-02-03,,,,,,,,,,,,,,,,,,,,94.0
2021-02-04,,,,,,,,,,,,,,,,,,,,94.0
2021-02-05,,,,,,,,,,,,,,,,,,,,95.0
2021-02-08,,,,,,,,,,,,,,,,,,,,95.0
2021-02-09,,,,,,,,,,,,,,,,,,,,95.0
2021-02-10,,,,,,,,,,,,,,,,,,,,95.0
2021-02-11,,,,,,,,,,,,,,,,,,,,95.0
2021-02-12,,,,,,,,,,,,,,,,,,,,95.5
2021-02-15,,,,,,,,,,,,,,,,,,,,98.5
2021-02-16,,,,,,,,,,,,,,,,,,,,97.0
2021-02-18,,,,,,,,,,,,,,,,,,,,98.0
2021-02-19,,,,,,,,,,,,,,,,,,,,98.0
2021-02-22,,,,,,,,,,,,,,,,,,,,97.0
2021-02-23,,,,,,,,,,,,,,,,,,,,96.5
2021-02-24,,,,,,,,,,,,,,,,,,,,96.5
2021-02-25,,,,,,,,,,,,,,,,,,,,96.0
2021-02-26,,,,,,,,,,,,,,,,,,,,95.0
2021-03-01,,,,,,,,,,,,,,,,,,,,94.0
2021-03-02,,,,,,,,,,,,,,,,,,,,92.0
2021-03-03,,,,,,,,,,,,,,,,,,,,94.0
2021-03-04,,,,,,,,,,,,,,,,,,,,94.0
2021-03-05,,,,,,,,,,,,,,,,,,,,93.5
2021-03-08,,,,,,,,,,,,,,,,,,,,94.0
2021-03-10,,,,,,,,,,,,,,,,,,,,93.0
2021-03-11,,,,,,,,,,,,,,,,,,,,92.5
2021-03-12,,,,,,,,,,,,,,,,,,,,92.5
2021-03-15,,,,,,,,,,,,,,,,,,,,92.5
2021-03-17,,,,,,,,,,,,,,,,,,,,90.5
2021-03-18,,,,,,,,,,,,,,,,,,,,91.5
2021-03-19,,,,,,,,,,,,,,,,,,,,92.0
2021-03-22,,,,,,,,,,,,,,,,,,,,92.5
2021-03-23,,,,,,,,,,,,,,,,,,,,92.0
2021-03-24,,,,,,,,,,,,,,,,,,,,93.0
2021-03-25,,,,,,,,,,,,,,,,,,,,92.0
2021-03-26,,,,,,,,,,,,,,,,,,,,92.0
2021-03-29,,,,,,,,,,,,,,,,,,,,94.5
2021-03-30,,,,,,,,,,,,,,,,,,,,94.5
2021-03-31,,,,,,,,,,,,,,,,,,,,93.0
2021-04-01,,,,,,,,,,,,,,,,,,,,93.0
2021-04-06,,,,,,,,,,,,,,,,,,,,94.0
2021-04-07,,,,,,,,,,,,,,,,,,,,94.5
2021-04-08,,,,,,,,,,,,,,,,,,,,94.5
2021-04-09,,,,,,,,,,,,,,,,,,,,94.5
2021-04-12,,,,,,,,,,,,,,,,,,,,94.0
2021-04-13,,,,,,,,,,,,,,,,,,,,94.5
2021-04-14,,,,,,,,,,,,,,,,,,,,95.0
2021-04-15,,,,,,,,,,,,,,,,,,,,95.0
2021-04-16,,,,,,,,,,,,,,,,,,,,95.0
2021-04-19,,,,,,,,,,,,,,,,,,,,95.0
2021-04-20,,,,,,,,,,,,,,,,,,,,94.0
2021-04-21,,,,,,,,,,,,,,,,,,,,94.0
2021-04-23,,,,,,,,,,,,,,,,,,,,95.0
2021-04-26,,,,,,,,,,,,,,,,,,,,95.0
2021-04-27,,,,,,,,,,,,,,,,,,,,95.0
2021-04-28,,,,,,,,,,,,,,,,,,,,95.0
2021-04-29,,,,,,,,,,,,,,,,,,,,94.0
2021-04-30,,,,,,,,,,,,,,,,,,,,94.5
2021-05-03,,,,,,,,,,,,,,,,,,,,95.0
2021-05-04,,,,,,,,,,,,,,,,,,,,95.0
2021-05-05,,,,,,,,,,,,,,,,,,,,93.0
2021-05-06,,,,,,,,,,,,,,,,,,,,95.0
2021-05-07,,,,,,,,,,,,,,,,,,,,93.5
2021-05-10,,,,,,,,,,,,,,,,,,,,93.5
2021-05-11,,,,,,,,,,,,,,,,,,,,95.0
2021-05-12,,,,,,,,,,,,,,,,,,,,95.0
2021-05-13,,,,,,,,,,,,,,,,,,,,95.0
2021-05-14,,,,,,,,,,,,,,,,,,,,94.5
2021-05-17,,,,,,,,,,,,,,,,,,,,94.0
2021-05-18,,,,,,,,,,,,,,,,,,,,93.5
2021-05-19,,,,,,,,,,,,,,,,,,,,93.5
2021-05-21,,,,,,,,,,,,,,,,,,,,94.0
2021-05-24,,,,,,,,,,,,,,,,,,,,95.0
2021-05-25,,,,,,,,,,,,,,,,,,,,94.5
2021-05-26,,,,,,,,,,,,,,,,,,,,93.5
2021-05-27,,,,,,,,,,,,,,,,,,,,94.0
2021-05-28,,,,,,,,,,,,,,,,,,,,94.5
2021-05-31,,,,,,,,,,,,,,,,,,,,95.0
2021-06-01,,,,,,,,,,,,,,,,,,,,95.0
2021-06-02,,,,,,,,,,,,,,,,,,,,95.0
2021-06-03,,,,,,,,,,,,,,,,,,,,94.5
2021-06-04,,,,,,,,,,,,,,,,,,,,94.0
2021-06-07,,,,,,,,,,,,,,,,,,,,94.0
2021-06-08,,,,,,,,,,,,,,,,,,,,94.0
2021-06-09,,,,,,,,,,,,,,,,,,,,94.0
2021-06-10,,,,,,,,,,,,,,,,,,,,94.0
2021-06-11,,,,,,,,,,,,,,,,,,,,94.5
2021-06-14,,,,,,,,,,,,,,,,,,,,96.5
2021-06-15,,,,,,,,,,,,,,,,,,,,96.5
2021-06-17,,,,,,,,,,,,,,,,,,,,93.5
2021-06-18,,,,,,,,,,,,,,,,,,,,94.5
2021-06-21,,,,,,,,,,,,,,,,,,,,93.0
2021-06-22,,,,,,,,,,,,,,,,,,,,93.0
2021-06-23,,,,,,,,,,,,,,,,,,,,94.0
2021-06-24,,,,,,,,,,,,,,,,,,,,96.0
2021-06-25,,,,,,,,,,,,,,,,,,,,93.5
2021-06-28,,,,,,,,,,,,,,,,,,,,93.0
2021-06-29,,,,,,,,,,,,,,,,,,,,94.0
2021-06-30,,,,,,,,,,,,,,,,,,,,94.0
2021-07-01,,,,,,,,,,,,,,,,,,,,94.0
2021-07-02,,,,,,,,,,,,,,,,,,,,94.0
2021-07-05,,,,,,,,,,,,,,,,,,,,94.5
2021-07-06,,,,,,,,,,,,,,,,,,,,94.5
2021-07-07,,,,,,,,,,,,,,,,,,,,94.5
2021-07-09,,,,,,,,,,,,,,,,,,,,94.5
2021-07-13,,,,,,,,,,,,,,,,,,,,94.0
2021-07-14,,,,,,,,,,,,,,,,,,,,93.5
2021-07-15,,,,,,,,,,,,,,,,,,,,93.5
2021-07-16,,,,,,,,,,,,,,,,,,,,93.0
2021-07-19,,,,,,,,,,,,,,,,,,,,93.5
2021-07-20,,,,,,,,,,,,,,,,,,,,93.0
2021-07-22,,,,,,,,,,,,,,,,,,,,92.0
2021-07-23,,,,,,,,,,,,,,,,,,,,92.0
2021-07-26,,,,,,,,,,,,,,,,,,,,92.0
2021-07-27,,,,,,,,,,,,,,,,,,,,93.5
2021-07-28,,,,,,,,,,,,,,,,,,,,92.0
2021-07-29,,,,,,,,,,,,,,,,,,,,92.0
2021-07-30,,,,,,,,,,,,,,,,,,,,92.0
2021-08-02,,,,,,,,,,,,,,,,,,,,93.0
2021-08-03,,,,,,,,,,,,,,,,,,,,93.0
2021-08-04,,,,,,,,,,,,,,,,,,,,93.0
2021-08-05,,,,,,,,,,,,,,,,,,,,93.0
2021-08-06,,,,,,,,,,,,,,,,,,,,92.5
2021-08-09,,,,,,,,,,,,,,,,,,,,92.5
2021-08-10,,,,,,,,,,,,,,,,,,,,92.0
2021-08-11,,,,,,,,,,,,,,,,,,,,92.0
2021-08-12,,,,,,,,,,,,,,,,,,,,92.5
2021-08-13,,,,,,,,,,,,,,,,,,,,92.5
2021-08-16,,,,,,,,,,,,,,,,,,,,92.0
2021-08-17,,,,,,,,,,,,,,,,,,,,92.5
2021-08-19,,,,,,,,,,,,,,,,,,,,92.5
2021-08-20,,,,,,,,,,,,,,,,,,,,92.0
2021-08-24,,,,,,,,,,,,,,,,,,,,92.0
2021-08-25,,,,,,,,,,,,,,,,,,,,93.0
2021-08-26,,,,,,,,,,,,,,,,,,,,93.5
2021-08-27,,,,,,,,,,,,,,,,,,,,91.5
2021-08-30,,,,,,,,,,,,,,,,,,,,91.5
2021-08-31,,,,,,,,,,,,,,,,,,,,92.0
2021-09-01,,,,,,,,,,,,,,,,,,,,93.0
2021-09-03,,,,,,,,,,,,,,,,,,,,92.0
2021-09-06,,,,,,,,,,,,,,,,,,,,91.5
