DATE,NXI FP Equity_DX_SI_QTY,NXI FP Equity_DX_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NXI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NXI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NXI FP Equity_DX_SI_MV,NXI FP Equity_DX_DSS,NXI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY,NXI FP Equity_DX_BROKER_SI_QTY,NXI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NXI FP Equity_DX_BROKER_SI_MV_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_x,NXI FP Equity_DX_BROKER_SI_MV_INC_x,NXI FP Equity_DX_SUPPLY_SI_MV_NEW,NXI FP Equity_DX_BROKER_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_NEW,NXI FP Equity_DX_SUPPLY_SI_MV_DEC,NXI FP Equity_DX_BROKER_SI_QTY_INC,NXI FP Equity_DX_SUPPLY_SI_QTY_DEC,NXI FP Equity_DX_BROKER_SI_MV_NEW_y,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NXI FP Equity_DX_BROKER_SI_MV_INC_y,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_y,NXI FP Equity_DX_BROKER_SI_MV_ADD,NXI FP Equity_DX_SUPPLY_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_DEC,NXI FP Equity_DX_SUPPLY_SI_MV,NXI FP Equity_DX_BROKER_SI_MV_DEC,NXI FP Equity_DX_SUPPLY_SI_MV_RMV,NXI FP Equity_DX_BROKER_SI_MV_RMV,NXI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NXI FP Equity_DX_UTILIZATION_QUANTITY,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NXI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NXI FP Equity_DX_ACTIVE_UTILIZATION_MV,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NXI FP Equity_DX_BROKER_SI_CON_RATIO,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NXI FP Equity_DX_DEMAND_SUPPLY_RATIO,NXI FP Equity_PX_LAST
2006-09-20,467736.0,9677517.83,1.54,4.87,1.46,22.39,1.0,6773430.73,305362.0,327375.0,6317978.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,15.1,0.04,0.0,0.0,9.39,9.39,2946793.0,60969525.08,0.0,139.14,9.79,21.38,0.2336,35.38,0.1438,47.31
2006-09-21,467941.0,9722688.32,1.54,4.85,1.46,22.38,1.0,6806075.06,305373.0,327568.0,6344916.35,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,15.09,0.0,0.0,0.0,9.56,9.56,2890578.0,60059257.38,0.0,136.53,9.95,21.41,0.2331,35.27,0.1464,47.51
2006-09-22,468030.0,9845301.09,1.54,5.04,1.46,22.49,1.0,6892362.87,305378.0,327652.0,6423815.48,0.0,0.0,5.0,0.02,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,15.13,0.0,0.0,0.0,9.55,9.55,2893242.0,60861138.45,0.0,137.68,9.9,21.4,0.233,35.26,0.1463,48.1
2006-09-25,468812.0,9640322.86,1.55,5.23,1.46,22.65,1.0,6752782.83,305422.0,328390.0,6280484.9,0.0,0.0,44.0,0.06,0.0,0.0,0.0,0.0,738.0,0.0,0.0,0.0,0.06,44.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,9.55,9.55,2892385.0,59476987.02,0.0,136.76,9.94,21.51,0.2346,35.58,0.1466,47.02
2006-09-26,467190.0,9829674.34,1.54,5.22,1.45,22.34,1.0,6877111.08,305331.0,326859.0,6424162.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,15.17,0.11,0.0,0.0,9.56,9.56,2889219.0,60789147.6,0.0,137.52,9.93,21.31,0.2327,35.21,0.1462,48.11
2006-09-27,468914.0,9812628.93,1.55,5.05,1.46,22.65,1.0,6873971.38,305428.0,328485.0,6391473.98,0.0,0.0,98.0,0.11,0.0,0.0,0.0,0.0,1626.0,0.0,0.0,0.0,0.11,98.0,0.0,0.0,0.0,15.13,0.0,0.0,0.0,9.39,9.39,2948956.0,61710699.52,0.0,141.31,9.67,21.52,0.2335,35.35,0.1441,47.85
2006-09-28,349222.0,7315556.07,1.15,3.55,1.09,22.55,1.0,4395865.28,304377.0,209845.0,6376136.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,0.0,0.0,0.0,118641.0,15.08,0.08,0.0,0.0,9.6,9.6,2867497.0,60068767.37,0.0,138.41,9.82,21.49,0.2331,35.25,0.1101,47.9
2006-09-29,348662.0,7607261.68,1.15,3.44,1.08,22.73,1.0,4568345.42,304282.0,209380.0,6638959.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,15.19,0.0,0.0,0.0,9.55,9.55,2880602.0,62850248.1,0.0,142.02,9.66,21.34,0.2325,35.2,0.1095,49.89
2006-10-02,350476.0,7585530.73,1.16,3.39,1.09,23.43,1.0,4568771.76,304385.0,211092.0,6587959.72,0.0,0.0,103.0,0.2,0.0,0.0,0.0,0.0,1712.0,0.0,0.0,0.0,0.2,103.0,0.0,0.0,0.0,15.23,0.0,0.0,0.0,9.51,9.51,2896251.0,62685036.79,0.0,143.46,9.6,21.57,0.2349,35.71,0.1095,49.49
2006-10-03,364550.0,7812021.27,1.2,3.29,1.13,24.0,1.0,4525015.01,318389.0,211161.0,6822827.16,0.0,0.0,14004.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,14004.0,0.0,0.0,0.0,15.86,0.0,0.0,0.0,9.86,9.86,2911917.0,62400102.99,0.0,143.38,9.96,20.88,0.2232,34.87,0.1129,49.0
2006-10-04,432647.0,9176681.74,1.43,3.72,1.35,22.08,1.0,5900690.75,283451.0,278196.0,6012152.2,0.0,0.0,64062.0,3.2,0.0,0.0,0.0,0.0,68035.0,100000.0,0.0,0.0,3.2,64062.0,0.0,1000.0,1000.0,18.98,5.13,0.0,0.0,8.86,8.86,2915625.0,61842015.97,0.0,143.21,11.7,22.49,0.2058,29.66,0.1352,48.5
2006-10-05,432618.0,9363371.91,1.43,3.73,1.35,22.09,1.0,6021787.15,283393.0,278226.0,6133619.16,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.05,0.0,971.0,19.1,0.05,0.0,0.0,8.95,8.95,2884277.0,62425877.41,0.0,142.63,11.81,22.25,0.2041,29.5,0.1366,49.49
2006-10-06,418664.0,9246284.05,1.38,3.4,1.3,21.62,1.0,6156452.18,268906.0,278759.0,5938846.57,0.0,0.0,32.0,0.1,0.0,0.0,0.0,0.59,533.0,14519.0,0.0,0.0,0.1,32.0,0.0,0.0,0.0,18.54,0.0,0.0,0.0,8.34,8.34,2956356.0,65291755.05,0.0,148.58,11.09,23.21,0.2166,30.25,0.1298,50.5
2006-10-09,419759.0,9343896.81,1.39,3.36,1.31,21.92,1.0,6228210.89,268968.0,279792.0,5987267.07,0.0,0.0,62.0,0.1,0.0,0.0,0.0,0.0,1033.0,0.0,0.0,0.0,0.1,62.0,0.0,0.0,0.0,18.58,0.0,0.0,0.0,8.15,8.15,3032249.0,67498306.76,0.0,153.47,10.8,23.36,0.217,30.33,0.1272,50.9
2006-10-10,427799.0,9513513.9,1.41,3.34,1.33,22.38,1.0,6239705.52,276215.0,280584.0,6142546.48,0.0,0.0,7248.0,0.04,0.0,0.0,0.0,0.0,793.0,0.0,0.0,0.0,0.04,7248.0,0.0,0.0,0.0,18.92,0.0,0.0,0.0,8.21,8.21,3088101.0,68674054.35,0.0,156.61,10.78,23.05,0.2102,29.82,0.1272,50.85
2006-10-11,379222.0,8408368.15,1.25,2.96,1.18,19.08,1.0,5121090.92,212258.0,230964.0,4706328.76,0.0,0.0,1043.0,0.0,0.0,0.0,0.0,8.27,17380.0,65000.0,0.0,0.0,0.0,1043.0,0.0,0.0,67000.0,10.63,3.29,0.0,0.0,6.24,6.24,3188444.0,70696349.27,0.0,161.86,6.16,19.32,0.1983,27.09,0.1115,50.7
2006-10-12,378496.0,8499863.99,1.25,2.9,1.18,19.09,1.0,5171362.92,212217.0,230279.0,4765745.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,10.72,0.02,0.0,0.0,6.36,6.36,3126065.0,70201870.93,0.0,159.4,6.3,19.31,0.198,26.99,0.1134,51.35
2006-10-13,389932.0,8628784.62,1.29,2.9,1.21,19.7,1.0,5347106.01,212298.0,241634.0,4697931.22,0.0,0.0,81.0,0.61,0.0,0.0,0.0,0.0,11355.0,0.0,0.0,0.0,0.61,81.0,0.0,0.0,0.0,10.62,0.0,0.0,0.0,6.33,6.33,3139818.0,69480866.55,0.0,159.68,6.24,19.79,0.1979,26.49,0.1163,50.6
2006-10-16,388877.0,8622445.37,1.28,2.84,1.21,19.53,1.0,5335589.43,212238.0,240638.0,4705885.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,10.63,0.08,0.0,0.0,6.3,6.3,3156745.0,69993497.48,0.0,160.01,6.23,19.71,0.1976,26.32,0.1154,50.7
2006-10-17,389128.0,8602484.06,1.28,2.71,1.21,19.54,1.0,5325065.14,212253.0,240876.0,4692294.18,0.0,0.0,14.0,0.01,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.01,14.0,0.0,0.0,0.0,10.61,0.0,0.0,0.0,6.29,6.29,3161645.0,69894740.82,0.0,160.3,6.21,19.73,0.1977,26.36,0.1153,50.55
2006-10-18,388409.0,8697000.2,1.28,2.66,1.21,19.55,1.0,5378334.07,212212.0,240197.0,4751712.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,10.7,0.02,0.0,0.0,6.17,6.17,3228105.0,72281615.09,0.0,164.44,6.11,19.67,0.1973,26.27,0.1129,51.2
2006-10-19,384238.0,8612007.86,1.27,2.6,1.2,19.45,1.0,5401135.89,207259.0,240980.0,4645339.96,0.0,0.0,47.0,0.07,0.0,0.0,0.0,0.25,783.0,5000.0,0.0,0.0,0.07,47.0,0.0,0.0,0.0,10.45,0.0,0.0,0.0,6.13,6.13,3176124.0,71187141.41,0.0,162.09,6.06,20.0,0.2026,26.75,0.1136,51.25
2006-10-20,380207.0,8513346.38,1.25,2.53,1.18,19.29,1.0,5393851.27,203317.0,240890.0,4552541.24,0.0,0.0,11064.0,0.0,0.0,0.0,0.0,0.73,0.0,15005.0,0.0,0.0,0.0,11064.0,0.0,0.0,90.0,10.28,0.0,0.0,0.0,6.03,6.03,3169968.0,70979849.42,0.0,162.11,5.96,20.18,0.1942,27.0,0.1127,51.2
2006-10-23,404116.0,9066374.31,1.33,2.63,1.26,20.52,1.0,5803820.28,209422.0,258694.0,4698399.08,0.0,0.0,7116.0,0.97,0.0,0.0,0.0,0.05,19000.0,1012.0,0.0,0.0,0.97,7116.0,0.0,0.0,1196.0,10.6,0.06,0.0,0.0,6.24,6.24,3146203.0,70585312.29,0.0,161.16,6.17,23.75,0.1919,25.33,0.1204,51.3
2006-10-24,384677.0,8663905.05,1.27,2.37,1.2,19.59,1.0,5823834.64,190099.0,258578.0,4281513.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,19323.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,9.66,0.0,0.0,0.0,5.87,5.87,3047336.0,68633762.24,0.0,156.26,5.82,24.93,0.204,26.61,0.1188,51.5
2006-10-25,383018.0,8802421.06,1.26,2.16,1.19,19.65,1.0,5929680.26,189001.0,258017.0,4343572.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,11098.0,0.0,0.0,0.0,0.0,0.0,10000.0,561.0,9.75,0.0,0.0,0.0,5.66,5.66,3149639.0,72384192.58,0.0,163.61,5.63,24.91,0.2114,26.62,0.1147,52.55
2006-10-26,384352.0,8908718.77,1.26,2.06,1.19,19.95,1.0,6001735.64,189417.0,258935.0,4390409.79,0.0,0.0,416.0,0.11,0.0,0.0,0.0,0.0,918.0,0.0,0.0,0.0,0.11,416.0,0.0,0.0,0.0,9.84,0.0,0.0,0.0,5.78,5.78,3085225.0,71511015.61,0.0,162.23,5.72,24.89,0.2114,26.76,0.1174,53.0
2006-10-27,394498.0,9195646.11,1.3,2.12,1.22,20.57,1.0,6279947.19,189085.0,269413.0,4407522.33,0.0,0.0,29.0,0.6,0.0,0.0,0.0,0.02,10478.0,361.0,0.0,0.0,0.6,29.0,0.0,0.0,0.0,9.82,0.0,0.0,0.0,5.63,5.63,3172374.0,73947215.54,0.0,167.92,5.53,26.17,0.2145,26.89,0.1174,53.3
2006-10-30,435034.0,10188093.22,1.43,2.34,1.35,22.85,1.0,5860225.02,248801.0,250233.0,5826688.91,0.0,0.0,59716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59716.0,0.0,0.0,19180.0,13.04,0.92,0.0,0.0,7.28,7.28,3167878.0,74188767.74,0.0,168.81,7.17,23.18,0.2107,27.5,0.1273,53.55
2006-10-31,434936.0,10271393.1,1.43,2.29,1.35,22.95,1.0,5908053.66,248763.0,250173.0,5874755.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,13.12,0.0,0.0,0.0,7.1,7.1,3253844.0,76842364.85,0.0,174.14,7.01,23.15,0.2107,27.5,0.1242,54.0
2006-11-01,374386.0,8866011.61,1.23,1.97,1.16,20.15,1.0,5902228.01,189152.0,249234.0,4479397.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,59611.0,0.0,0.0,0.0,0.0,0.0,0.0,940.0,10.22,0.0,0.0,0.0,5.32,5.32,3364279.0,79671079.24,0.0,181.9,5.32,27.26,0.2609,32.45,0.1054,54.15
2006-11-02,374629.0,8871766.21,1.23,1.98,1.16,20.2,1.0,5905709.19,189248.0,249381.0,4481671.23,0.0,0.0,96.0,0.02,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.02,96.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,5.3,5.3,3380288.0,80050195.92,0.0,182.89,5.3,27.26,0.2609,32.47,0.105,54.15
2006-11-03,374699.0,8865230.54,1.23,1.96,1.16,20.19,1.0,5901249.79,189275.0,249423.0,4478171.84,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,5.29,5.29,3390330.0,80213870.45,0.0,183.63,5.28,27.27,0.2609,32.48,0.1047,54.1
2006-11-06,383002.0,9137050.63,1.26,1.97,1.19,20.69,1.0,6154976.21,189001.0,258001.0,4508884.3,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,0.49,0.0,422.0,10.28,0.01,0.0,0.0,5.22,5.22,3430585.0,81841423.35,0.0,185.95,5.24,26.45,0.247,31.5,0.1058,54.55
2006-11-07,382219.0,9310600.7,1.26,1.95,1.18,20.89,1.0,6273186.49,188693.0,257527.0,4596436.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,10.45,0.0,0.0,0.0,5.19,5.19,3446558.0,83955861.24,0.0,189.01,5.24,26.36,0.2468,31.45,0.1051,55.7
2006-11-08,383836.0,9383562.42,1.26,1.95,1.19,21.24,1.0,6319669.26,189329.0,258507.0,4628488.44,0.0,0.0,637.0,0.12,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.12,637.0,0.0,0.0,0.0,10.55,0.0,0.0,0.0,5.05,5.05,3561245.0,87061048.85,0.0,198.85,5.04,26.37,0.2474,31.61,0.1023,55.9
2006-11-09,353630.0,8737914.35,1.16,1.85,1.1,19.64,1.0,6384412.48,159248.0,258382.0,3934890.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,30081.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,8.94,0.0,0.0,0.0,4.33,4.33,3519978.0,86975839.94,0.0,196.99,4.34,29.1,0.2687,34.92,0.0961,56.5
2006-11-10,353834.0,8835800.57,1.16,1.82,1.1,19.83,1.0,6455283.06,159328.0,258505.0,3978674.84,0.0,0.0,80.0,0.06,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.06,80.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,4.31,4.31,3540062.0,88401006.76,0.0,200.24,4.32,29.06,0.2689,34.96,0.0956,57.1
2006-11-13,359913.0,8971862.8,1.18,1.83,1.12,20.3,1.0,6458111.93,164841.0,259072.0,4109134.25,0.0,0.0,4001.0,0.06,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.06,4001.0,0.0,1511.0,0.0,9.36,0.0,0.0,0.0,4.41,4.41,3576087.0,89144215.24,0.0,203.3,4.4,28.55,0.2602,34.42,0.0962,57.0
2006-11-14,367641.0,8923334.15,1.21,1.95,1.14,20.57,1.0,6383258.8,168650.0,262990.0,4093450.69,0.0,0.0,3810.0,0.15,0.0,0.0,0.0,0.0,3918.0,0.0,0.0,0.0,0.15,3810.0,0.0,0.0,0.0,9.39,0.0,0.0,0.0,4.48,4.48,3591911.0,87182392.89,0.0,201.79,4.45,29.36,0.2617,34.16,0.0978,55.5
2006-11-15,483249.0,11570851.56,1.59,2.59,1.5,26.96,1.0,8700987.11,183858.0,363391.0,4402272.17,0.0,0.0,8172.0,2.83,0.0,50000.0,0.0,0.09,52700.0,1511.0,0.0,0.0,2.83,8172.0,3.01,8547.0,2299.0,10.14,0.15,0.0,0.0,4.7,4.7,3729793.0,89305681.22,0.0,205.52,4.7,24.52,0.2251,34.14,0.1235,54.75
2006-11-16,410477.0,9864311.06,1.35,2.21,1.27,22.91,1.0,7146102.52,191285.0,297366.0,4596834.27,0.0,0.0,8713.0,0.01,0.0,8202.0,0.0,0.07,210.0,1286.0,0.0,0.0,0.01,8713.0,0.47,0.0,74437.0,10.56,4.12,0.0,0.0,4.85,4.85,3750505.0,90129649.07,0.0,206.0,4.88,21.93,0.2069,29.81,0.1041,54.95
2006-11-17,418891.0,10066510.73,1.38,2.29,1.3,23.4,1.0,7344745.55,191433.0,305632.0,4600390.91,0.0,0.0,148.0,0.46,0.0,0.0,0.0,0.0,8547.0,0.0,0.0,0.0,0.46,148.0,0.0,0.0,281.0,10.58,0.0,0.0,0.0,4.84,4.84,3761762.0,90400169.83,0.0,202.65,4.96,21.38,0.1988,29.08,0.106,54.95
2006-11-20,421803.0,9998139.35,1.39,2.28,1.31,23.5,1.0,7305629.7,187719.0,308211.0,4449567.03,0.0,0.0,333.0,0.12,0.0,0.0,0.0,0.22,2578.0,4047.0,0.0,0.0,0.12,333.0,0.0,0.0,0.0,10.28,0.0,0.0,0.0,4.74,4.74,3774443.0,89466900.6,0.0,206.87,4.74,21.27,0.1977,29.01,0.1065,54.2
2006-11-21,434529.0,10299788.03,1.43,2.35,1.35,24.0,1.0,7118325.92,208347.0,300309.0,4938519.5,0.0,0.0,21114.0,0.0,0.0,0.0,0.0,0.06,646.0,487.0,0.0,0.0,0.0,21114.0,0.0,0.0,8547.0,11.36,0.48,0.0,0.0,5.2,5.2,3794975.0,89953577.54,0.0,206.09,5.22,20.43,0.187,28.16,0.1085,54.2
2006-11-22,422485.0,10042019.89,1.39,2.3,1.31,23.28,1.0,7144015.86,196051.0,300561.0,4659924.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,251.0,12295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,0.0,0.0,0.0,4.8,4.8,3886348.0,92374365.76,0.0,210.6,4.83,20.47,0.1873,28.23,0.1035,54.35
2006-11-23,402290.0,9535616.1,1.32,2.21,1.25,22.21,1.0,7121075.51,175992.0,300425.0,4171597.97,0.0,0.0,4140.0,0.0,0.0,0.0,0.0,1.33,0.0,24200.0,0.0,0.0,0.0,4140.0,0.0,0.0,136.0,9.6,0.0,0.0,0.0,4.28,4.28,3931402.0,93187352.92,0.0,213.57,4.3,21.96,0.2099,30.22,0.0979,54.2
2006-11-24,466893.0,10954620.16,1.53,2.64,1.45,25.61,1.0,8559419.55,176213.0,364808.0,4134451.54,0.0,0.0,221.0,3.45,0.0,0.0,0.0,0.0,64383.0,0.0,0.0,0.0,3.45,221.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,4.5,4.5,3735857.0,87653690.29,0.0,200.76,4.53,25.43,0.2327,34.39,0.1193,53.65
2006-11-27,493837.0,11295242.23,1.62,2.85,1.53,24.39,1.0,8806037.88,182957.0,385007.0,4184667.48,0.0,0.0,6745.0,0.0,0.0,0.0,0.0,0.0,30199.0,0.0,0.0,0.0,0.0,6745.0,0.0,0.0,10000.0,8.82,0.57,0.0,0.0,4.6,4.6,3796871.0,86843589.44,0.0,198.5,4.25,26.21,0.2281,32.78,0.1241,52.3
2006-11-28,448513.0,10199728.55,1.47,2.56,1.39,24.14,1.0,8122478.15,165470.0,357170.0,3762988.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,17488.0,0.0,0.0,0.0,0.0,0.0,0.0,27837.0,8.69,0.0,0.0,0.0,4.22,4.22,3752573.0,85338052.51,0.0,195.3,4.26,26.48,0.2281,32.64,0.1145,52.0
2006-11-29,448819.0,10255757.97,1.47,2.57,1.39,24.05,1.0,8170965.8,165363.0,357583.0,3778634.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,413.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,4.33,4.33,3651598.0,83440998.01,0.0,190.05,4.38,26.59,0.2284,32.67,0.1176,52.25
2006-11-30,361354.0,8059596.08,1.19,2.05,1.12,18.48,1.0,5645714.11,182354.0,253127.0,4067201.65,0.0,0.0,16991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16991.0,0.0,0.0,0.0,8.59,0.0,0.0,5.58,4.72,4.72,3681427.0,82110104.3,0.0,187.45,4.38,21.73,0.2939,44.61,0.0935,51.0
2006-12-01,486255.0,11036761.87,1.6,2.64,1.51,23.35,1.0,8591539.94,176232.0,378524.0,4000021.84,5.1,0.0,0.0,0.0,0.0,0.0,125397.0,0.37,0.0,6122.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.52,4.36,4.36,3866021.0,87748924.29,0.0,195.0,4.05,25.08,0.2274,33.38,0.1203,51.9
2006-12-04,480129.0,10897717.13,1.58,2.61,1.49,23.28,1.0,8475442.34,175221.0,373409.0,3977074.69,0.23,0.0,0.0,0.09,0.0,0.0,4500.0,0.0,512.0,1011.0,0.23,0.0,0.09,0.0,0.0,0.0,5627.0,8.31,0.3,0.0,0.0,4.39,4.39,3812935.0,86544006.0,0.0,194.48,4.1,25.6,0.2336,33.76,0.1204,51.9
2006-12-05,476317.0,10769532.71,1.57,2.67,1.48,23.12,1.0,8443143.44,171392.0,373425.0,3875175.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,17.0,3829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,0.0,0.0,4.24,4.24,3866858.0,87429702.72,0.0,197.25,3.97,25.61,0.2335,33.77,0.118,51.7
2006-12-06,440245.0,9992450.94,1.45,2.67,1.36,20.28,1.0,7490235.64,178741.0,330003.0,4056969.81,0.0,0.0,7349.0,0.0,0.0,0.0,0.0,0.0,6578.0,0.0,0.0,0.0,0.0,7349.0,0.0,0.0,50000.0,8.29,2.93,0.0,0.0,4.35,4.35,3933531.0,89281230.99,0.0,200.09,3.98,29.9,0.2906,39.51,0.1071,51.9
2006-12-07,441032.0,9923519.23,1.45,2.8,1.37,20.31,1.0,7436654.24,179024.0,330508.0,4028161.46,0.0,0.0,283.0,0.02,0.0,0.0,0.0,0.0,504.0,0.0,0.0,0.0,0.02,283.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,4.4,4.4,3889013.0,87505431.06,0.0,197.59,4.03,29.98,0.2903,39.4,0.1084,51.45
2006-12-08,477264.0,10697019.34,1.57,3.09,1.48,22.36,1.0,7346042.39,218009.0,327755.0,4886281.99,0.0,0.0,41367.0,0.0,0.0,0.0,0.0,0.03,0.0,2382.0,0.0,0.0,0.0,41367.0,0.0,0.0,2752.0,10.33,0.0,0.0,0.0,5.37,5.37,3838867.0,86041340.96,0.0,194.92,5.03,26.83,0.2638,35.15,0.1176,51.25
2006-12-11,475208.0,10671720.1,1.56,3.11,1.47,22.25,1.0,7319998.54,217751.0,325957.0,4890022.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.0,10.33,0.08,0.0,0.0,5.37,5.37,3839012.0,86212482.76,0.0,194.45,5.05,26.57,0.2638,35.26,0.1171,51.35
2006-12-12,429594.0,9525250.39,1.41,2.88,1.33,22.24,1.0,6587414.61,200999.0,297096.0,4456686.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16752.0,0.0,0.0,0.0,0.0,0.0,0.0,28861.0,10.25,0.0,0.0,0.0,5.04,5.04,3783150.0,83882575.24,0.0,193.45,5.03,26.68,0.2642,35.33,0.1078,50.7
2006-12-13,396532.0,9321095.2,1.3,2.58,1.23,20.75,1.0,6950930.8,169330.0,295702.0,3980362.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,31669.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.0,9.02,0.0,0.0,0.0,4.27,4.27,3797445.0,89264791.65,0.0,197.64,4.36,28.94,0.2797,37.98,0.1,53.75
2006-12-14,299701.0,7241536.25,0.98,1.87,0.93,16.23,0.0,4772100.89,170701.0,197500.0,4124569.08,0.0,0.0,1371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,98202.0,9.37,5.16,0.0,0.0,4.27,4.27,3829587.0,92532534.35,0.0,208.43,4.3,26.22,0.3866,53.07,0.0749,55.25
2006-12-15,303948.0,7144765.73,1.0,1.83,0.94,16.61,0.0,4642541.59,174948.0,197500.0,4112422.11,0.0,0.0,4247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.0,0.0,0.0,0.0,9.46,0.0,0.0,0.0,4.33,4.33,3869130.0,90949857.95,0.0,211.93,4.27,26.37,0.3795,52.63,0.0752,53.75
